t_s,T20_C,T30_C
7.740000000000000000e+02,1.053027960085611348e+01,1.557277918063050848e+01
7.750000000000000000e+02,1.052198141380461749e+01,1.556029583840040154e+01
7.760000000000000000e+02,1.051369000545988541e+01,1.554782301641778020e+01
7.770000000000000000e+02,1.050540536989198870e+01,1.553536070498096855e+01
7.780000000000000000e+02,1.049712750123369887e+01,1.552290889452299183e+01
7.790000000000000000e+02,1.048885639356771371e+01,1.551046757536470722e+01
7.800000000000000000e+02,1.048059204103694064e+01,1.549803673795641501e+01
7.810000000000000000e+02,1.047233443773655104e+01,1.548561637264139534e+01
7.820000000000000000e+02,1.046408357781960774e+01,1.547320646988718984e+01
7.830000000000000000e+02,1.045583945539373616e+01,1.546080702005932750e+01
7.840000000000000000e+02,1.044760206462214036e+01,1.544841801364272982e+01
7.850000000000000000e+02,1.043937139962485539e+01,1.543603944102501302e+01
7.860000000000000000e+02,1.043114745457526027e+01,1.542367129270854598e+01
7.870000000000000000e+02,1.042293022360565757e+01,1.541131355910284029e+01
7.880000000000000000e+02,1.041471970089965282e+01,1.539896623072775661e+01
7.890000000000000000e+02,1.040651588060179655e+01,1.538662929801460244e+01
7.900000000000000000e+02,1.039831875690590834e+01,1.537430275150072667e+01
7.910000000000000000e+02,1.039012832396869257e+01,1.536198658163918829e+01
7.920000000000000000e+02,1.038194457599421838e+01,1.534968077898481020e+01
7.930000000000000000e+02,1.037376750715128715e+01,1.533738533401221460e+01
7.940000000000000000e+02,1.036559711165423181e+01,1.532510023729382098e+01
7.950000000000000000e+02,1.035743338368391164e+01,1.531282547932565485e+01
7.960000000000000000e+02,1.034927631746489318e+01,1.530056105069773231e+01
7.970000000000000000e+02,1.034112590719002789e+01,1.528830694192739870e+01
7.980000000000000000e+02,1.033298214709416385e+01,1.527606314362231110e+01
7.990000000000000000e+02,1.032484503138204346e+01,1.526382964632101213e+01
8.000000000000000000e+02,1.031671455429884787e+01,1.525160644064880167e+01
8.010000000000000000e+02,1.030859071006117311e+01,1.523939351716527568e+01
8.020000000000000000e+02,1.030047349292448544e+01,1.522719086651349230e+01
8.030000000000000000e+02,1.029236289711718300e+01,1.521499847927388060e+01
8.040000000000000000e+02,1.028425891690503846e+01,1.520281634610729959e+01
8.050000000000000000e+02,1.027616154652820946e+01,1.519064445761499371e+01
8.060000000000000000e+02,1.026807078026279996e+01,1.517848280447559084e+01
8.070000000000000000e+02,1.025998661236059384e+01,1.516633137731099978e+01
8.080000000000000000e+02,1.025190903710807611e+01,1.515419016681764752e+01
8.090000000000000000e+02,1.024383804876866044e+01,1.514205916363801130e+01
8.100000000000000000e+02,1.023577364163914361e+01,1.512993835848629764e+01
8.110000000000000000e+02,1.022771580999454955e+01,1.511782774202557000e+01
8.120000000000000000e+02,1.021966454814198144e+01,1.510572730498776117e+01
8.130000000000000000e+02,1.021161985036801312e+01,1.509363703805634493e+01
8.140000000000000000e+02,1.020358171099004174e+01,1.508155693198109226e+01
8.150000000000000000e+02,1.019555012430617325e+01,1.506948697746568300e+01
8.160000000000000000e+02,1.018752508464413609e+01,1.505742716527781688e+01
8.170000000000000000e+02,1.017950658631343508e+01,1.504537748614134962e+01
8.180000000000000000e+02,1.017149462365220103e+01,1.503333793084173031e+01
8.190000000000000000e+02,1.016348919098125414e+01,1.502130849012299230e+01
8.200000000000000000e+02,1.015549028264910270e+01,1.500928915478838022e+01
8.210000000000000000e+02,1.014749789298789473e+01,1.499727991560195584e+01
8.220000000000000000e+02,1.013951201635647337e+01,1.498528076338481085e+01
8.230000000000000000e+02,1.013153264709829848e+01,1.497329168892088269e+01
8.240000000000000000e+02,1.012355977958252851e+01,1.496131268304912787e+01
8.250000000000000000e+02,1.011559340816387120e+01,1.494934373657332749e+01
8.260000000000000000e+02,1.010763352722182340e+01,1.493738484035028513e+01
8.270000000000000000e+02,1.009968013112231411e+01,1.492543598520349057e+01
8.280000000000000000e+02,1.009173321425518033e+01,1.491349716200755360e+01
8.290000000000000000e+02,1.008379277099745686e+01,1.490156836160566023e+01
8.300000000000000000e+02,1.007585879574931376e+01,1.488964957489025132e+01
8.310000000000000000e+02,1.006793128289894490e+01,1.487774079272411143e+01
8.320000000000000000e+02,1.006001022685685342e+01,1.486584200601746275e+01
8.330000000000000000e+02,1.005209562202223950e+01,1.485395320565259780e+01
8.340000000000000000e+02,1.004418746281598374e+01,1.484207438255757339e+01
8.350000000000000000e+02,1.003628574364830506e+01,1.483020552763404609e+01
8.360000000000000000e+02,1.002839045895038161e+01,1.481834663182792688e+01
8.370000000000000000e+02,1.002050160314345462e+01,1.480649768606027905e+01
8.380000000000000000e+02,1.001261917066897311e+01,1.479465868129468298e+01
8.390000000000000000e+02,1.000474315595915975e+01,1.478282960847146832e+01
8.400000000000000000e+02,9.996873553465738027e+00,1.477101045857206429e+01
8.410000000000000000e+02,9.989010357631881831e+00,1.475920122255596745e+01
8.420000000000000000e+02,9.981153562919557132e+00,1.474740189142239544e+01
8.430000000000000000e+02,9.973303163782862413e+00,1.473561245614992465e+01
8.440000000000000000e+02,9.965459154694038091e+00,1.472383290775560205e+01
8.450000000000000000e+02,9.957621530117975794e+00,1.471206323723699683e+01
8.460000000000000000e+02,9.949790284537247231e+00,1.470030343562886443e+01
8.470000000000000000e+02,9.941965412427542503e+00,1.468855349394778109e+01
8.480000000000000000e+02,9.934146908281645594e+00,1.467681340324623385e+01
8.490000000000000000e+02,9.926334766586055736e+00,1.466508315455971534e+01
8.500000000000000000e+02,9.918528981843818926e+00,1.465336273895841579e+01
8.510000000000000000e+02,9.910729548552151158e+00,1.464165214749665722e+01
8.520000000000000000e+02,9.902936461224340903e+00,1.462995137126230993e+01
8.530000000000000000e+02,9.895149714368315585e+00,1.461826040132851112e+01
8.540000000000000000e+02,9.887369302507552860e+00,1.460657922880074011e+01
8.550000000000000000e+02,9.879595220160704017e+00,1.459490784477084091e+01
8.560000000000000000e+02,9.871827461861448327e+00,1.458324624036201733e+01
8.570000000000000000e+02,9.864066022139033052e+00,1.457159440668469053e+01
8.580000000000000000e+02,9.856310895537392369e+00,1.455995233487972840e+01
8.590000000000000000e+02,9.848562076596344639e+00,1.454832001607610614e+01
8.600000000000000000e+02,9.840819559870011446e+00,1.453669744143234155e+01
8.610000000000000000e+02,9.833083339908821330e+00,1.452508460209589458e+01
8.620000000000000000e+02,9.825353411277026439e+00,1.451348148924280501e+01
8.630000000000000000e+02,9.817629768535644175e+00,1.450188809403908508e+01
8.640000000000000000e+02,9.809912406259044815e+00,1.449030440767832317e+01
8.650000000000000000e+02,9.802201319018770675e+00,1.447873042134489729e+01
8.660000000000000000e+02,9.794496501399349242e+00,1.446716612624998888e+01
8.670000000000000000e+02,9.786797947982801560e+00,1.445561151359618890e+01
8.680000000000000000e+02,9.779105653363764361e+00,1.444406657461226828e+01
8.690000000000000000e+02,9.771419612134723209e+00,1.443253130051915534e+01
8.700000000000000000e+02,9.763739818900459611e+00,1.442100568256305770e+01
8.710000000000000000e+02,9.756066268263861474e+00,1.440948971198308293e+01
8.720000000000000000e+02,9.748398954839796460e+00,1.439798338004294287e+01
8.730000000000000000e+02,9.740737873241558376e+00,1.438648667799989056e+01
8.740000000000000000e+02,9.733083018094106365e+00,1.437499959713509767e+01
8.750000000000000000e+02,9.725434384021117040e+00,1.436352212872392364e+01
8.760000000000000000e+02,9.717791965657578857e+00,1.435205426406490581e+01
8.770000000000000000e+02,9.710155757637506824e+00,1.434059599445148159e+01
8.780000000000000000e+02,9.702525754605980879e+00,1.432914731119960017e+01
8.790000000000000000e+02,9.694901951207317126e+00,1.431770820562065261e+01
8.800000000000000000e+02,9.687284342096617706e+00,1.430627866904795731e+01
8.810000000000000000e+02,9.679672921928498042e+00,1.429485869281081456e+01
8.820000000000000000e+02,9.672067685368057610e+00,1.428344826825993152e+01
8.830000000000000000e+02,9.664468627080161411e+00,1.427204738674245377e+01
8.840000000000000000e+02,9.656875741739940011e+00,1.426065603962642214e+01
8.850000000000000000e+02,9.649289024022468908e+00,1.424927421827678131e+01
8.860000000000000000e+02,9.641708468612870675e+00,1.423790191407884898e+01
8.870000000000000000e+02,9.634134070196429533e+00,1.422653911841536001e+01
8.880000000000000000e+02,9.626565823468231642e+00,1.421518582268886455e+01
8.890000000000000000e+02,9.619003723123757510e+00,1.420384201829982374e+01
8.900000000000000000e+02,9.611447763868017802e+00,1.419250769666797574e+01
8.910000000000000000e+02,9.603897940406659117e+00,1.418118284921151151e+01
8.920000000000000000e+02,9.596354247454611297e+00,1.416986746736737146e+01
8.930000000000000000e+02,9.588816679727647951e+00,1.415856154257127919e+01
8.940000000000000000e+02,9.581285231950628756e+00,1.414726506627739333e+01
8.950000000000000000e+02,9.573759898849431238e+00,1.413597802993900743e+01
8.960000000000000000e+02,9.566240675158789841e+00,1.412470042502737044e+01
8.970000000000000000e+02,9.558727555614655813e+00,1.411343224301332633e+01
8.980000000000000000e+02,9.551220534961661457e+00,1.410217347538519839e+01
8.990000000000000000e+02,9.543719607945808647e+00,1.409092411363131703e+01
9.000000000000000000e+02,9.536224769321608008e+00,1.407968414925707812e+01
9.010000000000000000e+02,9.528736013845040986e+00,1.406845357376823813e+01
9.020000000000000000e+02,9.521253336280494750e+00,1.405723237868719977e+01
9.030000000000000000e+02,9.513776731393930319e+00,1.404602055553710471e+01
9.040000000000000000e+02,9.506306193959574102e+00,1.403481809585738560e+01
9.050000000000000000e+02,9.498841718753382679e+00,1.402362499118845562e+01
9.060000000000000000e+02,9.491383300559359526e+00,1.401244123308673473e+01
9.070000000000000000e+02,9.483930934163426585e+00,1.400126681310995380e+01
9.080000000000000000e+02,9.476484614359394598e+00,1.399010172283142239e+01
9.090000000000000000e+02,9.469044335943056723e+00,1.397894595382613936e+01
9.100000000000000000e+02,9.461610093718057612e+00,1.396779949768430562e+01
9.110000000000000000e+02,9.454181882490045652e+00,1.395666234599808675e+01
9.120000000000000000e+02,9.446759697072430129e+00,1.394553449037459814e+01
9.130000000000000000e+02,9.439343532280796367e+00,1.393441592242312588e+01
9.140000000000000000e+02,9.431933382938213484e+00,1.392330663376760036e+01
9.150000000000000000e+02,9.424529243870143347e+00,1.391220661603439979e+01
9.160000000000000000e+02,9.417131109909371744e+00,1.390111586086430151e+01
9.170000000000000000e+02,9.409738975891201562e+00,1.389003435990070123e+01
9.180000000000000000e+02,9.402352836658131707e+00,1.387896210480113801e+01
9.190000000000000000e+02,9.394972687055251015e+00,1.386789908722606590e+01
9.200000000000000000e+02,9.387598521934735984e+00,1.385684529884973770e+01
9.210000000000000000e+02,9.380230336151489823e+00,1.384580073134955747e+01
9.220000000000000000e+02,9.372868124567316883e+00,1.383476537641646509e+01
9.230000000000000000e+02,9.365511882046885006e+00,1.382373922574479508e+01
9.240000000000000000e+02,9.358161603461661926e+00,1.381272227104215311e+01
9.250000000000000000e+02,9.350817283686035708e+00,1.380171450401978284e+01
9.260000000000000000e+02,9.343478917601096612e+00,1.379071591640190952e+01
9.270000000000000000e+02,9.336146500090960032e+00,1.377972649991655452e+01
9.280000000000000000e+02,9.328820026046347635e+00,1.376874624630464261e+01
9.290000000000000000e+02,9.321499490361004447e+00,1.375777514731093021e+01
9.300000000000000000e+02,9.314184887935301305e+00,1.374681319469286755e+01
9.310000000000000000e+02,9.306876213672609310e+00,1.373586038021200828e+01
9.320000000000000000e+02,9.299573462482880970e+00,1.372491669564232097e+01
9.330000000000000000e+02,9.292276629279154321e+00,1.371398213276205880e+01
9.340000000000000000e+02,9.284985708980896035e+00,1.370305668336171401e+01
9.350000000000000000e+02,9.277700696510830625e+00,1.369214033923617535e+01
9.360000000000000000e+02,9.270421586797896296e+00,1.368123309219239836e+01
9.370000000000000000e+02,9.263148374774434757e+00,1.367033493404190025e+01
9.380000000000000000e+02,9.255881055378912592e+00,1.365944585660807142e+01
9.390000000000000000e+02,9.248619623553235414e+00,1.364856585171896519e+01
9.400000000000000000e+02,9.241364074245375093e+00,1.363769491121440502e+01
9.410000000000000000e+02,9.234114402406781608e+00,1.362683302693897147e+01
9.420000000000000000e+02,9.226870602994933890e+00,1.361598019074887311e+01
9.430000000000000000e+02,9.219632670970767663e+00,1.360513639450512891e+01
9.440000000000000000e+02,9.212400601301261815e+00,1.359430163008028813e+01
9.450000000000000000e+02,9.205174388956862686e+00,1.358347588935187211e+01
9.460000000000000000e+02,9.197954028913974511e+00,1.357265916420866780e+01
9.470000000000000000e+02,9.190739516152524047e+00,1.356185144654465446e+01
9.480000000000000000e+02,9.183530845658367525e+00,1.355105272826484608e+01
9.490000000000000000e+02,9.176328012420876590e+00,1.354026300127955729e+01
9.500000000000000000e+02,9.169131011435320389e+00,1.352948225751009836e+01
9.510000000000000000e+02,9.161939837700526112e+00,1.351871048888307847e+01
9.520000000000000000e+02,9.154754486221115428e+00,1.350794768733597806e+01
9.530000000000000000e+02,9.147574952005381732e+00,1.349719384481171502e+01
9.540000000000000000e+02,9.140401230067293881e+00,1.348644895326395243e+01
9.550000000000000000e+02,9.133233315424561738e+00,1.347571300465179078e+01
9.560000000000000000e+02,9.126071203100476481e+00,1.346498599094504378e+01
9.570000000000000000e+02,9.118914888122128914e+00,1.345426790411908513e+01
9.580000000000000000e+02,9.111764365522160958e+00,1.344355873615971220e+01
9.590000000000000000e+02,9.104619630337008829e+00,1.343285847905853814e+01
9.600000000000000000e+02,9.097480677608674071e+00,1.342216712481735996e+01
9.610000000000000000e+02,9.090347502382867262e+00,1.341148466544395390e+01
9.620000000000000000e+02,9.083220099710882067e+00,1.340081109295611839e+01
9.630000000000000000e+02,9.076098464647802899e+00,1.339014639937771456e+01
9.640000000000000000e+02,9.068982592254169361e+00,1.337949057674258491e+01
9.650000000000000000e+02,9.061872477594363318e+00,1.336884361709056712e+01
9.660000000000000000e+02,9.054768115738170309e+00,1.335820551247145360e+01
9.670000000000000000e+02,9.047669501759234123e+00,1.334757625494114386e+01
9.680000000000000000e+02,9.040576630736591568e+00,1.333695583656530026e+01
9.690000000000000000e+02,9.033489497753175002e+00,1.332634424941582374e+01
9.700000000000000000e+02,9.026408097897217431e+00,1.331574148557424309e+01
9.710000000000000000e+02,9.019332426260870506e+00,1.330514753712838427e+01
9.720000000000000000e+02,9.012262477941581196e+00,1.329456239617562652e+01
9.730000000000000000e+02,9.005198248040706233e+00,1.328398605481967110e+01
9.740000000000000000e+02,8.998139731664878127e+00,1.327341850517377253e+01
9.750000000000000000e+02,8.991086923924664021e+00,1.326285973935745588e+01
9.760000000000000000e+02,8.984039819935825122e+00,1.325230974949967511e+01
9.770000000000000000e+02,8.976998414818117666e+00,1.324176852773586077e+01
9.780000000000000000e+02,8.969962703696454653e+00,1.323123606621072312e+01
9.790000000000000000e+02,8.962932681699742332e+00,1.322071235707545256e+01
9.800000000000000000e+02,8.955908343962024176e+00,1.321019739249041614e+01
9.810000000000000000e+02,8.948889685621297829e+00,1.319969116462258718e+01
9.820000000000000000e+02,8.941876701820772766e+00,1.318919366564803042e+01
9.830000000000000000e+02,8.934869387707546906e+00,1.317870488774935644e+01
9.840000000000000000e+02,8.927867738433869604e+00,1.316822482311834186e+01
9.850000000000000000e+02,8.920871749155963926e+00,1.315775346395322742e+01
9.860000000000000000e+02,8.913881415035167066e+00,1.314729080246136483e+01
9.870000000000000000e+02,8.906896731236749076e+00,1.313683683085669074e+01
9.880000000000000000e+02,8.899917692931104796e+00,1.312639154136208575e+01
9.890000000000000000e+02,8.892944295292585011e+00,1.311595492620709358e+01
9.900000000000000000e+02,8.885976533500556940e+00,1.310552697763014152e+01
9.910000000000000000e+02,8.879014402738429013e+00,1.309510768787628798e+01
9.920000000000000000e+02,8.872057898194617209e+00,1.308469704919946253e+01
9.930000000000000000e+02,8.865107015061504114e+00,1.307429505386030932e+01
9.940000000000000000e+02,8.858161748536517166e+00,1.306390169412820157e+01
9.950000000000000000e+02,8.851222093821034420e+00,1.305351696227921998e+01
9.960000000000000000e+02,8.844288046121436153e+00,1.304314085059819384e+01
9.970000000000000000e+02,8.837359600648085234e+00,1.303277335137668835e+01
9.980000000000000000e+02,8.830436752616325435e+00,1.302241445691487343e+01
9.990000000000000000e+02,8.823519497245504439e+00,1.301206415951974016e+01
1.000000000000000000e+03,8.816607829759854909e+00,1.300172245150684347e+01
1.001000000000000000e+03,8.809701745387679139e+00,1.299138932519853817e+01
1.002000000000000000e+03,8.802801239362125330e+00,1.298106477292571448e+01
1.003000000000000000e+03,8.795906306920446838e+00,1.297074878702608203e+01
1.004000000000000000e+03,8.789016943304652330e+00,1.296044135984579171e+01
1.005000000000000000e+03,8.782133143760901817e+00,1.295014248373783872e+01
1.006000000000000000e+03,8.775254903540076867e+00,1.293985215106367015e+01
1.007000000000000000e+03,8.768382217897251252e+00,1.292957035419157563e+01
1.008000000000000000e+03,8.761515082092158124e+00,1.291929708549817590e+01
1.009000000000000000e+03,8.754653491388696196e+00,1.290903233736703548e+01
1.010000000000000000e+03,8.747797441055464418e+00,1.289877610218991855e+01
1.011000000000000000e+03,8.740946926365230851e+00,1.288852837236565030e+01
1.012000000000000000e+03,8.734101942595396295e+00,1.287828914030109573e+01
1.013000000000000000e+03,8.727262485027534211e+00,1.286805839841024479e+01
1.014000000000000000e+03,8.720428548947904090e+00,1.285783613911512013e+01
1.015000000000000000e+03,8.713600129646833281e+00,1.284762235484478055e+01
1.016000000000000000e+03,8.706777222419390228e+00,1.283741703803645606e+01
1.017000000000000000e+03,8.699959822564702350e+00,1.282722018113421925e+01
1.018000000000000000e+03,8.693147925386579544e+00,1.281703177659033699e+01
1.019000000000000000e+03,8.686341526192938645e+00,1.280685181686396845e+01
1.020000000000000000e+03,8.679540620296329223e+00,1.279668029442236232e+01
1.021000000000000000e+03,8.672745203013430881e+00,1.278651720173976614e+01
1.022000000000000000e+03,8.665955269665500893e+00,1.277636253129838906e+01
1.023000000000000000e+03,8.659170815577960312e+00,1.276621627558745153e+01
1.024000000000000000e+03,8.652391836080782994e+00,1.275607842710413564e+01
1.025000000000000000e+03,8.645618326508113682e+00,1.274594897835260277e+01
1.026000000000000000e+03,8.638850282198648145e+00,1.273582792184497237e+01
1.027000000000000000e+03,8.632087698495153560e+00,1.272571525010030591e+01
1.028000000000000000e+03,8.625330570745038727e+00,1.271561095564563182e+01
1.029000000000000000e+03,8.618578894299748328e+00,1.270551503101486368e+01
1.030000000000000000e+03,8.611832664515347346e+00,1.269542746874991934e+01
1.031000000000000000e+03,8.605091876751975732e+00,1.268534826139955740e+01
1.032000000000000000e+03,8.598356526374283604e+00,1.267527740152049276e+01
1.033000000000000000e+03,8.591626608751063543e+00,1.266521488167633080e+01
1.034000000000000000e+03,8.584902119255604092e+00,1.265516069443853375e+01
1.035000000000000000e+03,8.578183053265302505e+00,1.264511483238552891e+01
1.036000000000000000e+03,8.571469406162082194e+00,1.263507728810349917e+01
1.037000000000000000e+03,8.564761173331913113e+00,1.262504805418561737e+01
1.038000000000000000e+03,8.558058350165287820e+00,1.261502712323284747e+01
1.039000000000000000e+03,8.551360932056834230e+00,1.260501448785305634e+01
1.040000000000000000e+03,8.544668914405560756e+00,1.259501014066182023e+01
1.041000000000000000e+03,8.537982292614628932e+00,1.258501407428173380e+01
1.042000000000000000e+03,8.531301062091658949e+00,1.257502628134307265e+01
1.043000000000000000e+03,8.524625218248342406e+00,1.256504675448306330e+01
1.044000000000000000e+03,8.517954756500843772e+00,1.255507548634654391e+01
1.045000000000000000e+03,8.511289672269358064e+00,1.254511246958541193e+01
1.046000000000000000e+03,8.504629960978560277e+00,1.253515769685905212e+01
1.047000000000000000e+03,8.497975618057187930e+00,1.252521116083397956e+01
1.048000000000000000e+03,8.491326638938394566e+00,1.251527285418413804e+01
1.049000000000000000e+03,8.484683019059453102e+00,1.250534276959055902e+01
1.050000000000000000e+03,8.478044753861935234e+00,1.249542089974171155e+01
1.051000000000000000e+03,8.471411838791592430e+00,1.248550723733315593e+01
1.052000000000000000e+03,8.464784269298508690e+00,1.247560177506786339e+01
1.053000000000000000e+03,8.458162040836880280e+00,1.246570450565584487e+01
1.054000000000000000e+03,8.451545148865223567e+00,1.245581542181454537e+01
1.055000000000000000e+03,8.444933588846151196e+00,1.244593451626843894e+01
1.056000000000000000e+03,8.438327356246627886e+00,1.243606178174937327e+01
1.057000000000000000e+03,8.431726446537695097e+00,1.242619721099624286e+01
1.058000000000000000e+03,8.425130855194726820e+00,1.241634079675527502e+01
1.059000000000000000e+03,8.418540577697175564e+00,1.240649253177975098e+01
1.060000000000000000e+03,8.411955609528781963e+00,1.239665240883029540e+01
1.061000000000000000e+03,8.405375946177404245e+00,1.238682042067451228e+01
1.062000000000000000e+03,8.398801583135162119e+00,1.237699656008731353e+01
1.063000000000000000e+03,8.392232515898269796e+00,1.236718081985069517e+01
1.064000000000000000e+03,8.385668739967210072e+00,1.235737319275386348e+01
1.065000000000000000e+03,8.379110250846531827e+00,1.234757367159300578e+01
1.066000000000000000e+03,8.372557044045080943e+00,1.233778224917163513e+01
1.067000000000000000e+03,8.366009115075751623e+00,1.232799891830024386e+01
1.068000000000000000e+03,8.359466459455680010e+00,1.231822367179652744e+01
1.069000000000000000e+03,8.352929072706080760e+00,1.230845650248520684e+01
1.070000000000000000e+03,8.346396950352414024e+00,1.229869740319814930e+01
1.071000000000000000e+03,8.339870087924184716e+00,1.228894636677432928e+01
1.072000000000000000e+03,8.333348480955129034e+00,1.227920338605975736e+01
1.073000000000000000e+03,8.326832124983038597e+00,1.226946845390751228e+01
1.074000000000000000e+03,8.320321015549936305e+00,1.225974156317778707e+01
1.075000000000000000e+03,8.313815148201847194e+00,1.225002270673777183e+01
1.076000000000000000e+03,8.307314518489075539e+00,1.224031187746176386e+01
1.077000000000000000e+03,8.300819121965897551e+00,1.223060906823103444e+01
1.078000000000000000e+03,8.294328954190840264e+00,1.222091427193398339e+01
1.079000000000000000e+03,8.287844010726386657e+00,1.221122748146592052e+01
1.080000000000000000e+03,8.281364287139304281e+00,1.220154868972927709e+01
1.081000000000000000e+03,8.274889779000288215e+00,1.219187788963339791e+01
1.082000000000000000e+03,8.268420481884307449e+00,1.218221507409474036e+01
1.083000000000000000e+03,8.261956391370283370e+00,1.217256023603659543e+01
1.084000000000000000e+03,8.255497503041315355e+00,1.216291336838941817e+01
1.085000000000000000e+03,8.249043812484513793e+00,1.215327446409050616e+01
1.086000000000000000e+03,8.242595315291174174e+00,1.214364351608423931e+01
1.087000000000000000e+03,8.236152007056549706e+00,1.213402051732181874e+01
1.088000000000000000e+03,8.229713883380078698e+00,1.212440546076155456e+01
1.089000000000000000e+03,8.223280939865166062e+00,1.211479833936854611e+01
1.090000000000000000e+03,8.216853172119387594e+00,1.210519914611501235e+01
1.091000000000000000e+03,8.210430575754260829e+00,1.209560787397988690e+01
1.092000000000000000e+03,8.204013146385486621e+00,1.208602451594926741e+01
1.093000000000000000e+03,8.197600879632712889e+00,1.207644906501588977e+01
1.094000000000000000e+03,8.191193771119703371e+00,1.206688151417966814e+01
1.095000000000000000e+03,8.184791816474225712e+00,1.205732185644723131e+01
1.096000000000000000e+03,8.178395011328127850e+00,1.204777008483220158e+01
1.097000000000000000e+03,8.172003351317208342e+00,1.203822619235501357e+01
1.098000000000000000e+03,8.165616832081431298e+00,1.202869017204303503e+01
1.099000000000000000e+03,8.159235449264652829e+00,1.201916201693042474e+01
1.100000000000000000e+03,8.152859198514841310e+00,1.200964172005831543e+01
1.101000000000000000e+03,8.146488075483921065e+00,1.200012927447458466e+01
1.102000000000000000e+03,8.140122075827928683e+00,1.199062467323403780e+01
1.103000000000000000e+03,8.133761195206762551e+00,1.198112790939822325e+01
1.104000000000000000e+03,8.127405429284475957e+00,1.197163897603563498e+01
1.105000000000000000e+03,8.121054773729031950e+00,1.196215786622148514e+01
1.106000000000000000e+03,8.114709224212404592e+00,1.195268457303788168e+01
1.107000000000000000e+03,8.108368776410605605e+00,1.194321908957366318e+01
1.108000000000000000e+03,8.102033426003583116e+00,1.193376140892454096e+01
1.109000000000000000e+03,8.095703168675296268e+00,1.192431152419291251e+01
1.110000000000000000e+03,8.089378000113670808e+00,1.191486942848814223e+01
1.111000000000000000e+03,8.083057916010641719e+00,1.190543511492613860e+01
1.112000000000000000e+03,8.076742912062087498e+00,1.189600857662980360e+01
1.113000000000000000e+03,8.070432983967860352e+00,1.188658980672858512e+01
1.114000000000000000e+03,8.064128127431779092e+00,1.187717879835886592e+01
1.115000000000000000e+03,8.057828338161622028e+00,1.186777554466367413e+01
1.116000000000000000e+03,8.051533611869118090e+00,1.185838003879280933e+01
1.117000000000000000e+03,8.045243944269964587e+00,1.184899227390276799e+01
1.118000000000000000e+03,8.038959331083807669e+00,1.183961224315683936e+01
1.119000000000000000e+03,8.032679768034199697e+00,1.183023993972494203e+01
1.120000000000000000e+03,8.026405250848696937e+00,1.182087535678376078e+01
1.121000000000000000e+03,8.020135775258710353e+00,1.181151848751666300e+01
1.122000000000000000e+03,8.013871336999667250e+00,1.180216932511369698e+01
1.123000000000000000e+03,8.007611931810840744e+00,1.179282786277163986e+01
1.124000000000000000e+03,8.001357555435520297e+00,1.178349409369388212e+01
1.125000000000000000e+03,7.995108203620808318e+00,1.177416801109051470e+01
1.126000000000000000e+03,7.988863872117833331e+00,1.176484960817833247e+01
1.127000000000000000e+03,7.982624556681535033e+00,1.175553887818069754e+01
1.128000000000000000e+03,7.976390253070839265e+00,1.174623581432772212e+01
1.129000000000000000e+03,7.970160957048490147e+00,1.173694040985603770e+01
1.130000000000000000e+03,7.963936664381243702e+00,1.172765265800905254e+01
1.131000000000000000e+03,7.957717370839641369e+00,1.171837255203665862e+01
1.132000000000000000e+03,7.951503072198194744e+00,1.170910008519548917e+01
1.133000000000000000e+03,7.945293764235246137e+00,1.169983525074867181e+01
1.134000000000000000e+03,7.939089442733062718e+00,1.169057804196604522e+01
1.135000000000000000e+03,7.932890103477763688e+00,1.168132845212397264e+01
1.136000000000000000e+03,7.926695742259355804e+00,1.167208647450541825e+01
1.137000000000000000e+03,7.920506354871707622e+00,1.166285210239998449e+01
1.138000000000000000e+03,7.914321937112570815e+00,1.165362532910374860e+01
1.139000000000000000e+03,7.908142484783559745e+00,1.164440614791943496e+01
1.140000000000000000e+03,7.901967993690104386e+00,1.163519455215629428e+01
1.141000000000000000e+03,7.895798459641546252e+00,1.162599053513011960e+01
1.142000000000000000e+03,7.889633878451043358e+00,1.161679409016324627e+01
1.143000000000000000e+03,7.883474245935620850e+00,1.160760521058459815e+01
1.144000000000000000e+03,7.877319557916121262e+00,1.159842388972958105e+01
1.145000000000000000e+03,7.871169810217272023e+00,1.158925012094011464e+01
1.146000000000000000e+03,7.865024998667569989e+00,1.158008389756466805e+01
1.147000000000000000e+03,7.858885119099414673e+00,1.157092521295822074e+01
1.148000000000000000e+03,7.852750167348947485e+00,1.156177406048221457e+01
1.149000000000000000e+03,7.846620139256247128e+00,1.155263043350460883e+01
1.150000000000000000e+03,7.840495030665101339e+00,1.154349432539985543e+01
1.151000000000000000e+03,7.834374837423166760e+00,1.153436572954886685e+01
1.152000000000000000e+03,7.828259555381894330e+00,1.152524463933903398e+01
1.153000000000000000e+03,7.822149180396563040e+00,1.151613104816420652e+01
1.154000000000000000e+03,7.816043708326231076e+00,1.150702494942470722e+01
1.155000000000000000e+03,7.809943135033796224e+00,1.149792633652732654e+01
1.156000000000000000e+03,7.803847456385889281e+00,1.148883520288521787e+01
1.157000000000000000e+03,7.797756668252990409e+00,1.147975154191808578e+01
1.158000000000000000e+03,7.791670766509298574e+00,1.147067534705193204e+01
1.159000000000000000e+03,7.785589747032898522e+00,1.146160661171930251e+01
1.160000000000000000e+03,7.779513605705567159e+00,1.145254532935909175e+01
1.161000000000000000e+03,7.773442338412887231e+00,1.144349149341657146e+01
