source,system,domain,protocol,protocol_value,x_name,x,obs_name,obs
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.5,distance_to_equilibrium_D,0.134126982092857
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.51,distance_to_equilibrium_D,0.139880946278572
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.52,distance_to_equilibrium_D,0.136507925391197
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.53,distance_to_equilibrium_D,0.14087301492691
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.54,distance_to_equilibrium_D,0.133928561210632
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.55,distance_to_equilibrium_D,0.140277761220932
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.56,distance_to_equilibrium_D,0.139682534337043
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.57,distance_to_equilibrium_D,0.149603167176246
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.58,distance_to_equilibrium_D,0.13888888657093
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.59,distance_to_equilibrium_D,0.141468250751495
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.6,distance_to_equilibrium_D,0.143055546283721
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.61,distance_to_equilibrium_D,0.143452370166778
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.62,distance_to_equilibrium_D,0.147619038820266
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.63,distance_to_equilibrium_D,0.141865074634552
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.64,distance_to_equilibrium_D,0.15
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.65,distance_to_equilibrium_D,0.142460310459137
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.66,distance_to_equilibrium_D,0.137896817922592
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.67,distance_to_equilibrium_D,0.136111110448837
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.68,distance_to_equilibrium_D,0.146825391054153
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.69,distance_to_equilibrium_D,0.132936510443687
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.7,distance_to_equilibrium_D,0.146428567171096
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.71,distance_to_equilibrium_D,0.126388880610466
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.72,distance_to_equilibrium_D,0.130555549263954
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.73,distance_to_equilibrium_D,0.13293650150299
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.74,distance_to_equilibrium_D,0.130555549263954
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.75,distance_to_equilibrium_D,0.126785713434219
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.76,distance_to_equilibrium_D,0.127380940318107
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.77,distance_to_equilibrium_D,0.12976190149784
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.78,distance_to_equilibrium_D,0.132539677619934
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.79,distance_to_equilibrium_D,0.120039680600166
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.8,distance_to_equilibrium_D,0.130158725380897
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.81,distance_to_equilibrium_D,0.115277767181396
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.82,distance_to_equilibrium_D,0.120634907484054
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.83,distance_to_equilibrium_D,0.125992056727409
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.84,distance_to_equilibrium_D,0.116071423888206
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.85,distance_to_equilibrium_D,0.107539683580398
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.86,distance_to_equilibrium_D,0.126190468668937
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.87,distance_to_equilibrium_D,0.123214280605316
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.88,distance_to_equilibrium_D,0.123015859723091
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.89,distance_to_equilibrium_D,0.116666668653488
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.9,distance_to_equilibrium_D,0.123412692546844
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.91,distance_to_equilibrium_D,0.121626985073089
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.92,distance_to_equilibrium_D,0.13174602985382
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.93,distance_to_equilibrium_D,0.127579361200332
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.94,distance_to_equilibrium_D,0.116269835829734
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.95,distance_to_equilibrium_D,0.116666668653488
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.96,distance_to_equilibrium_D,0.118452385067939
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.97,distance_to_equilibrium_D,0.112301579117775
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.98,distance_to_equilibrium_D,0.106150791049003
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,10.99,distance_to_equilibrium_D,0.107539683580398
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.0,distance_to_equilibrium_D,0.109126979112625
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.01,distance_to_equilibrium_D,0.118055552244186
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.02,distance_to_equilibrium_D,0.122619035840034
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.03,distance_to_equilibrium_D,0.107142859697341
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.04,distance_to_equilibrium_D,0.112103176116943
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.05,distance_to_equilibrium_D,0.107936498522758
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.06,distance_to_equilibrium_D,0.103968250751495
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.07,distance_to_equilibrium_D,0.113492059707641
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.08,distance_to_equilibrium_D,0.106746026873588
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.09,distance_to_equilibrium_D,0.10773808658123
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.1,distance_to_equilibrium_D,0.110912695527076
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.11,distance_to_equilibrium_D,0.109126979112625
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.12,distance_to_equilibrium_D,0.11051587164402
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.13,distance_to_equilibrium_D,0.10773808658123
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.14,distance_to_equilibrium_D,0.0992063462734222
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.15,distance_to_equilibrium_D,0.113690471649169
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.16,distance_to_equilibrium_D,0.101785710453987
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.17,distance_to_equilibrium_D,0.0998015910387039
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.18,distance_to_equilibrium_D,0.10734127163887
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.19,distance_to_equilibrium_D,0.114285707473754
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.2,distance_to_equilibrium_D,0.118452367186546
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.21,distance_to_equilibrium_D,0.102182525396347
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.22,distance_to_equilibrium_D,0.107142850756645
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.23,distance_to_equilibrium_D,0.110912704467773
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.24,distance_to_equilibrium_D,0.102579367160797
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.25,distance_to_equilibrium_D,0.109126979112625
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.26,distance_to_equilibrium_D,0.113293647766113
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.27,distance_to_equilibrium_D,0.103571417927742
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.28,distance_to_equilibrium_D,0.113293638825416
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.29,distance_to_equilibrium_D,0.116865071654319
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.3,distance_to_equilibrium_D,0.124801585078239
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.31,distance_to_equilibrium_D,0.114087295532226
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.32,distance_to_equilibrium_D,0.115079355239868
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.33,distance_to_equilibrium_D,0.10853174328804
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.34,distance_to_equilibrium_D,0.105555546283721
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.35,distance_to_equilibrium_D,0.114682522416114
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.36,distance_to_equilibrium_D,0.111309519410133
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.37,distance_to_equilibrium_D,0.108928567171096
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.38,distance_to_equilibrium_D,0.10972221493721
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.39,distance_to_equilibrium_D,0.110119047760963
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.4,distance_to_equilibrium_D,0.118849200010299
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.41,distance_to_equilibrium_D,0.116666659712791
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.42,distance_to_equilibrium_D,0.110317450761795
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.43,distance_to_equilibrium_D,0.104365074634552
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.44,distance_to_equilibrium_D,0.104166653752327
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.45,distance_to_equilibrium_D,0.114484128355979
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.46,distance_to_equilibrium_D,0.106944438815116
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.47,distance_to_equilibrium_D,0.112698411941528
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.48,distance_to_equilibrium_D,0.106547605991363
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.49,distance_to_equilibrium_D,0.114087295532226
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.5,distance_to_equilibrium_D,0.109126988053321
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.51,distance_to_equilibrium_D,0.10535714328289
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.52,distance_to_equilibrium_D,0.0980158656835555
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.53,distance_to_equilibrium_D,0.118253955245018
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.54,distance_to_equilibrium_D,0.115277776122093
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.55,distance_to_equilibrium_D,0.113690471649169
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.56,distance_to_equilibrium_D,0.127380949258804
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.57,distance_to_equilibrium_D,0.119047611951828
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.58,distance_to_equilibrium_D,0.124999988079071
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.59,distance_to_equilibrium_D,0.116865071654319
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.6,distance_to_equilibrium_D,0.117857131361961
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.61,distance_to_equilibrium_D,0.115873011946678
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.62,distance_to_equilibrium_D,0.120634916424751
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.63,distance_to_equilibrium_D,0.118452385067939
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.64,distance_to_equilibrium_D,0.110317450761795
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.65,distance_to_equilibrium_D,0.11170634329319
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.66,distance_to_equilibrium_D,0.119246032834053
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.67,distance_to_equilibrium_D,0.115476188063621
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.68,distance_to_equilibrium_D,0.132539677619934
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.69,distance_to_equilibrium_D,0.124206349253654
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.7,distance_to_equilibrium_D,0.131150794029235
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.71,distance_to_equilibrium_D,0.128373008966445
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.72,distance_to_equilibrium_D,0.13293650150299
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.73,distance_to_equilibrium_D,0.115079364180564
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.74,distance_to_equilibrium_D,0.124603173136711
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.75,distance_to_equilibrium_D,0.113492059707641
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.76,distance_to_equilibrium_D,0.126587301492691
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.77,distance_to_equilibrium_D,0.118650779128074
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.78,distance_to_equilibrium_D,0.120436504483223
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.79,distance_to_equilibrium_D,0.122023800015449
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.8,distance_to_equilibrium_D,0.120634907484054
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.81,distance_to_equilibrium_D,0.123015868663787
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.82,distance_to_equilibrium_D,0.11011902987957
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.83,distance_to_equilibrium_D,0.117063483595848
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.84,distance_to_equilibrium_D,0.125396829843521
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.85,distance_to_equilibrium_D,0.108730155229568
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.86,distance_to_equilibrium_D,0.105952388048172
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.87,distance_to_equilibrium_D,0.107936498522758
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.88,distance_to_equilibrium_D,0.109523802995681
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.89,distance_to_equilibrium_D,0.116269844770431
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.9,distance_to_equilibrium_D,0.10853174328804
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.91,distance_to_equilibrium_D,0.125396820902824
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.92,distance_to_equilibrium_D,0.118452376127243
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.93,distance_to_equilibrium_D,0.116865071654319
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.94,distance_to_equilibrium_D,0.105952379107475
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.95,distance_to_equilibrium_D,0.112103167176246
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.96,distance_to_equilibrium_D,0.114285707473754
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.97,distance_to_equilibrium_D,0.110317450761795
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.98,distance_to_equilibrium_D,0.113690471649169
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,11.99,distance_to_equilibrium_D,0.102579367160797
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.0,distance_to_equilibrium_D,0.116071423888206
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.01,distance_to_equilibrium_D,0.121626985073089
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.02,distance_to_equilibrium_D,0.119246023893356
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.03,distance_to_equilibrium_D,0.114484119415283
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.04,distance_to_equilibrium_D,0.113293638825416
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.05,distance_to_equilibrium_D,0.10773808658123
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.06,distance_to_equilibrium_D,0.10773808658123
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.07,distance_to_equilibrium_D,0.112698411941528
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.08,distance_to_equilibrium_D,0.119246023893356
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.09,distance_to_equilibrium_D,0.104365074634552
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.1,distance_to_equilibrium_D,0.105952370166778
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.11,distance_to_equilibrium_D,0.126190468668937
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.12,distance_to_equilibrium_D,0.124206349253654
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.13,distance_to_equilibrium_D,0.10337301492691
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.14,distance_to_equilibrium_D,0.120436495542526
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.15,distance_to_equilibrium_D,0.106349194049835
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.16,distance_to_equilibrium_D,0.103373023867607
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.17,distance_to_equilibrium_D,0.110119038820266
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.18,distance_to_equilibrium_D,0.0874999970197677
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.19,distance_to_equilibrium_D,0.107142859697341
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.2,distance_to_equilibrium_D,0.113095226883888
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.21,distance_to_equilibrium_D,0.125396811962127
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.22,distance_to_equilibrium_D,0.113293647766113
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.23,distance_to_equilibrium_D,0.111309510469436
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.24,distance_to_equilibrium_D,0.103571417927742
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.25,distance_to_equilibrium_D,0.113095226883888
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.26,distance_to_equilibrium_D,0.103571417927742
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.27,distance_to_equilibrium_D,0.106944438815116
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.28,distance_to_equilibrium_D,0.108730155229568
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.29,distance_to_equilibrium_D,0.115079355239868
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.3,distance_to_equilibrium_D,0.103571417927742
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.31,distance_to_equilibrium_D,0.113690471649169
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.32,distance_to_equilibrium_D,0.10853174328804
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.33,distance_to_equilibrium_D,0.10734127163887
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.34,distance_to_equilibrium_D,0.127976185083389
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.35,distance_to_equilibrium_D,0.114880943298339
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.36,distance_to_equilibrium_D,0.118253964185714
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.37,distance_to_equilibrium_D,0.122619044780731
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.38,distance_to_equilibrium_D,0.117460316419601
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.39,distance_to_equilibrium_D,0.112698403000831
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.4,distance_to_equilibrium_D,0.108928567171096
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.41,distance_to_equilibrium_D,0.13055555820465
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.42,distance_to_equilibrium_D,0.122420623898506
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.43,distance_to_equilibrium_D,0.110714283585548
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.44,distance_to_equilibrium_D,0.105158722400665
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.45,distance_to_equilibrium_D,0.119444435834884
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.46,distance_to_equilibrium_D,0.123015868663787
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.47,distance_to_equilibrium_D,0.115476188063621
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.48,distance_to_equilibrium_D,0.111904755234718
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.49,distance_to_equilibrium_D,0.116666668653488
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.5,distance_to_equilibrium_D,0.113888892531394
Kumar2022_PNAS,colloid_optical_trap,classical,T0_initial_temp,4e-05,time_ms,12.51,distance_to_equilibrium_D,0.107142850756645
