Tiempo t / h;Temperatura &J_1 / °C;Temperatura &J_2 / °C
17,6627316666881;62,9855887264324;22,4769908988753
17,662870555577;62,4047617901987;22,4760583317039
17,6630094444659;61,9245311011255;22,4726008053903
17,6631486111325;61,6411309593697;22,450803393308
17,6632875000214;60,8916119726764;22,4687683373432
17,6634261111325;60,3197906177913;22,446508525402
17,6635650000214;60,0051959843898;22,4324798886113
17,6637038889103;60,1084505859992;22,4036404975215
17,6638427777992;60,2711116162322;22,4036886330817
17,6639816666881;60,8781538527248;22,4100227444674
17,6641208333547;60,8457884344305;22,3666451789865
17,6642594444659;60,664218587869;22,3763885288782
17,6643983333548;60,8172116098677;22,3777011526239
17,6645372222436;60,7304334705362;22,4105765175458
17,6646761111325;60,6086240620317;22,4085102099736
17,6648150000214;60,4750929413938;22,3711660974928
17,6649538889103;60,4166606283315;22,3730053081991
17,665093055577;60,4118787421878;22,3783858511389
17,6652316666881;60,3178157215228;22,3559241696275
17,6653708333547;60,299450421587;22,3669549610864
17,6655094444659;60,2988401838638;22,3253945073138
17,6656483333547;60,2004604524138;22,2938485280142
17,6657872222436;60,2514557665438;22,270681036749
17,6659261111325;60,2010962134671;22,2936258188414
17,6660650000214;60,2229539409055;22,2774998291829
17,6662041666881;60,2146056906298;22,2650116281898
17,6663427777992;60,1763683061307;22,2484840386604
17,6664816666881;60,1401427193132;22,2837030620359
17,6666202777992;60,1206694367553;22,2593613600167
17,6667594444659;60,1052673053742;22,230012536007
17,666898055577;60,0776393351498;22,247445721407
17,6670369444659;60,0698746358574;22,2381652354973
17,6671758333548;60,0404169414778;22,2233464416199
17,6673147222436;60,015004974495;22,2165418018146
17,6674538889103;59,9755435964156;22,2318037551408
17,6675925000214;59,9427565574144;22,233843706052
17,6677316666881;59,9381083226259;22,2402050796371
17,667870555577;59,9076099953103;22,2271350715839
17,6680091666881;59,8743079629573;22,2269078674113
17,668148055577;59,8400457289641;22,2103596694552
17,6682872222436;59,8420140028375;22,2013480274018
17,6684258333547;59,7421369980676;22,196272738561
17,6685650000214;59,7377933410069;22,2270393371502
17,6687036111325;59,7013782891293;22,2206000845964
17,6688427777992;59,6595250238871;22,2165418018146
17,6689816666881;59,616421157526;22,1978431466062
17,669120555577;59,5094229769063;22,2071294867404
17,6692591666881;59,4012808114514;22,2053110263486
17,6693983333547;59,5153775455377;22,1897170077067
17,6695369444659;59,5164539987853;22,1719513094524
17,6696761111325;59,4847702683609;22,1829547892821
17,6698150000214;59,4630337764524;22,1652369097007
17,6699536111325;59,4802798340381;22,1516140408651
17,6700925000214;59,4964116058914;22,1314559773542
17,6702316666881;59,5221786054474;22,1407365942704
17,670370555577;59,5164539987853;22,1258749099506
17,6705091666881;59,5460302356057;22,1296374408095
17,6706483333547;59,5512018617086;22,1107864178058
17,6707872222436;59,5698851462793;22,1253216369514
17,6709261111325;59,5823889599878;22,0916871421347
17,6710650000214;59,5542845308647;22,0837822284864
17,6712038889103;59,5549656913601;22,0882296896368
17,6713425000214;59,5225175379066;22,0766938923483
17,6714819444659;59,4647990890085;22,0831604668824
17,6716202777992;59,4718678834769;22,0672341726217
17,6717591666881;59,405936605172;22,076445955398
17,6718983333548;59,4075554662047;22,0213311527123
17,6720372222436;59,3873475102026;22,0438191536184
17,6721761111325;59,379239932748;22,0648146928007
17,6723150000214;59,362573818453;22,0145957062153
17,6724536111325;59,340728256461;22,0113179088557
17,672593055577;59,3419892336448;22,0141951312206
17,6727316666881;59,3058150457254;21,9993545194786
17,672870555577;59,2970155985683;22,026711725959
17,6730094444659;59,2772775067162;21,993352259922
17,6731483333547;59,2496966163226;22,000114407093
17,6732872222436;59,2206169881828;21,9741481160071
17,6734261111325;59,2066460534222;21,9715761115543
17,6735650000214;59,1378205737355;21,9697846486357
17,6737038889103;59,1622067726828;21,9628697793879
17,6738425000214;59,1113647010114;21,9543160889599
17,6739816666881;59,1175750199363;21,9216418161136
17,674120555577;59,1014996175992;21,9129560421652
17,6742594444659;59,0996964290853;21,929262409482
17,6743983333547;59,0945143820557;21,9251673193261
17,6745372222436;59,0695294017344;21,9124028254341
17,6746761111325;59,0808665515793;21,9112966989804
17,6748152777992;59,0538307372305;21,9175262264637
17,6749538889103;59,0550728193481;21,9033707825054
17,6750927777992;59,0211307560073;21,9007988322436
17,6752316666881;58,9937073908926;21,9046091289278
17,675370555577;58,9655573754014;21,8852739841495
17,6755097222436;58,9347093611063;21,8832822301987
17,6756483333548;58,9322253009929;21,8933795164117
17,6757872222436;58,896721185883;21,8687262643935
17,6759263889103;58,8273722164342;21,824994401
17,6760652777992;58,8264316671425;21,860019935923
17,6762038889103;58,812306223068;21,8627445088765
17,6763427777992;58,7722930739387;21,8589614252185
17,6764816666881;58,7640656183053;21,8386443823491
17,676620555577;58,7477411231715;21,828119533887
17,6767597222436;58,7280379626985;21,8426344729563
17,6768986111325;58,7286286123453;21,8204307539217
17,6770375000214;58,7131399865132;21,8222698317422
17,6771761111325;58,7273112719673;21,8219169690813
17,6773150000214;58,6999444471185;21,8077139452571
17,6774538889103;58,6841893472593;21,8092001339744
17,6775927777992;58,6710464887888;21,8245939169627
17,6777316666881;58,6992071671471;21,7986547202913
17,677870555577;58,6467584032321;21,8161151986669
17,6780097222436;58,6439159496932;21,7827554915352
17,6781483333547;58,6528179666931;21,7699909976432
17,6782872222436;58,6254842522097;21,7569893141304
17,6784258333548;58,5957128574997;21,7273448411401
17,6785650000214;58,5937523265781;21,7509599335412
17,6787038889103;58,5718586337624;21,7627232805199
17,6788427777992;58,5322618756271;21,7386231539925
17,6789813889103;58,5114446124958;21,7509872701948
17,679120555577;58,4793734637897;21,7448255516366
17,6792591666881;58,4380280155519;21,7331741331963
17,679398055577;58,4092872288739;21,7440995928408
17,6795377777992;58,3862077362056;21,73226838597
17,6796761111325;58,3381243718147;21,7246680782469
17,6798152777992;58,2782904321884;21,707007491999
17,6799538889103;58,2989503691297;21,7151610396415
17,6800927777992;58,2267613432556;21,6872980299158
17,6802316666881;58,2472283263264;21,6926992984344
17,6803702777992;58,2361028238214;21,6888892648773
17,6805094444659;58,2210475052157;21,681268408382
17,6806483333547;58,2207349207008;21,6662275169934
17,6807872222436;58,1966984726621;21,6642359092418
17,6809258333547;58,195224100714;21,656968199513
17,6810650000214;58,1893069431113;21,6589394619498
17,6812038889103;58,1593996358418;21,649700490986
17,6813425000214;58,1722642870634;21,6207042721026
17,6814816666881;58,1652795770269;21,6363254860303
17,681620555577;58,1187346924925;21,6326479110169
17,6817594444659;58,1221112569581;21,6108917556635
17,6818983333547;58,0833962947277;21,5963563374077
17,6820372222436;58,0830090527494;21,5861637937775
17,6821761111325;58,0735687366753;21,5785906932576
17,6823150000214;58,0434103870954;21,5881825337041
17,6824538889103;58,0269388499562;21,571903326039
17,682593055577;58,0301688819184;21,5745607389961
17,6827316666881;57,9717510874485;21,560492724405
17,682870555577;57,9517086945547;21,555756392076
17,6830091666881;57,9329988623862;21,552099147092
17,6831483333548;57,9458009215775;21,5466221501203
17,6832872222436;57,8856687045194;21,5398873921699
17,6834261111325;57,882428247748;21,5343057947892
17,6835652777992;57,8652392089361;21,5388490023039
17,6837038889103;57,8645022011066;21,5352187921849
17,6838427777992;57,8223535017594;21,4949451636533
17,6839819444659;57,8254000976086;21,4911823333657
17,684120555577;57,8273974698259;21,48167524953
17,6842594444659;57,8030576820469;21,4811224653178
17,6843983333547;57,7809711301693;21,4987554603375
17,6845372222436;57,7573113936813;21,4916679122821
17,6846761111325;57,7635588788041;21,4760738222114
17,6848152777992;57,7124852080656;21,4877046054405
17,6849538889103;57,6888824896644;21,4749406392377
17,6850927777992;57,6530380612234;21,4618908399182
17,6852313889103;57,6008306571399;21,4688534927427
17,685370555577;57,6071550423685;21,4503074218719
17,6855094444659;57,5848649552777;21,446697119578
17,6856483333547;57,5528311639348;21,4449058865278
17,6857869444659;57,535982204549;21,4412757600547
17,6859261111325;57,5286379397306;21,4472774811444
17,6860652777992;57,5289879014144;21,4298448700022
17,6862038889103;57,5028864038965;21,4441729603368
17,6863427777992;57,4884015231873;21,4196246878531
17,6864816666881;57,4683220720905;21,4147088568954
17,686620555577;57,4790801813512;21,4320166172631
17,6867594444659;57,4633249230484;21,3864455241528
17,686898055577;57,4379085471434;21,3918943930279
17,6870369444659;57,4475899292181;21,3777592682587
17,6871761111325;57,4074110476891;21,4034777843299
17,6873152777992;57,3869917499545;21,3842940318187
17,6874541666881;57,357791280508;21,3836933618515
17,6875927777992;57,3385952396115;21,3621173502533
17,6877319444659;57,3163051060542;21,3565158776976
17,687870555577;57,3057976126372;21,3686525658177
17,6880094444659;57,2898590681992;21,330216669233
17,6881483333548;57,2716826569046;21,357069181914
17,6882872222436;57,2505534469657;21,3314350457636
17,6884263889103;57,212188263819;21,3489155432327
17,6885650000214;57,2294341868754;21,3416749850199
17,6887041666881;57,1723962602209;21,3585351009413
17,6888427777992;57,1865683428913;21,333501596343
17,6889813889103;57,1380458224301;21,293579845271
17,689120555577;57,1367181108725;21,3109454107342
17,6892597222436;57,0854783578804;21,2969898780556
17,6893983333547;57,0876322666549;21,3014858393932
17,6895375000214;57,0418856537105;21,2845205347574
17,6896763889103;57,0537101850275;21,2857791935645
17,6898147222436;57,0190989764836;21,2828818942761
17,6899538889103;57,0334641390301;21,2570479153753
17,6900925000214;56,9952927539383;21,258734425046
17,6902316666881;56,9864575832187;21,2309764880024
17,6903702777992;57,000666574233;21,2481889755846
17,6905091666881;56,9718477046217;21,2259002422897
17,6906483333548;56,9660284361801;21,2198783493722
17,6907872222436;56,9822450364149;21,2013322425821
17,6909258333548;56,9255682206371;21,2187452067498
17,6910650000214;56,9309418397222;21,2195455979499
17,6912036111325;56,9001200873354;21,2130108648361
17,6913425000214;56,8521209194917;21,1985026402064
17,6914816666881;56,8434796345367;21,1621434041025
17,691620555577;56,8003103537449;21,1601721007598
17,6917591666881;56,7693166671602;21,1820810675384
17,6918983333548;56,7700166824096;21,1714303831859
17,6920375000214;56,7532471306714;21,1917202130291
17,6921761111325;56,738736062852;21,1592192874334
17,6923150000214;56,7132511285972;21,1706501774859
17,6924538889103;56,7140355661615;21,153665293252
17,6925927777992;56,6751279246738;21,1534369504797
17,6927316666881;56,6346451213512;21,1496746035769
17,6928702777992;56,6469291746512;21,1432722582291
17,6930094444659;56,6190091066563;21,0916427381587
17,6931483333547;56,5876866390913;21,0983021402076
17,6932869444659;56,5799647247263;21,1162962816152
17,6934258333548;56,5731065065503;21,1217249997216
17,6935647222436;56,5933526758142;21,1107994555552
17,6937038889103;56,5616687680551;21,1242498190695
17,6938425000214;56,5669077383297;21,1061509397327
17,6939819444659;56,5822554280247;21,0997214910391
17,6941202777992;56,5444804684297;21,0752878511705
17,6942594444659;56,5345584428224;21,0808976724551
17,6943983333547;56,5333256425561;21,0995690768896
17,6945369444659;56,5063000436343;21,0777923421725
17,6946761111325;56,4665075823777;21,090709291779
17,6948150000214;56,4448073115562;21,0863664763374
17,6949538889103;56,4380066566335;21,0752684389753
17,6950925000214;56,3903001158017;21,0876328511378
17,6952316666881;56,3712189876927;21,060760252775
17,6953702777992;56,3755270844198;21,0820036114577
17,6955094444659;56,3572523894376;21,0588941597862
17,695648055577;56,307835828207;21,0331556352916
17,6957872222436;56,2921901971719;21,0506350087234
17,6959261111325;56,2608657889069;21,0438806532632
17,6960650000214;56,2608657889069;21,0315362706061
17,6962036111325;56,2280107236337;21,0294117934101
17,6963427777992;56,20656247745;21,0235627591035
17,6964816666881;56,1961441833008;21,0210380721414
17,696620555577;56,1936613387197;21,008673804018
17,6967594444659;56,1708381278336;20,993280866838
17,6968983333547;56,144031439684;21,0039399561478
17,6970375000214;56,1567500884236;21,0033781530511
17,6971761111325;56,1619196678357;21,0137983461426
17,6973150000214;56,1234203228152;21,0175615119128
17,6974536111325;56,1336346615751;20,9981290287367
17,6975927777992;56,0909151950313;20,9687325610584
17,6977316666881;56,1034661844486;20,9912423717658
17,697870555577;56,0645683874712;20,9629790119122
17,6980097222436;56,0424203231528;20,9909365660377
17,6981486111325;56,0287436061741;20,9716374150367
17,6982872222436;56,0058468424139;20,9847268122873
17,6984263889103;55,981754245126;20,9363069351231
17,6985650000214;55,9576592439695;20,9464713971322
17,6987041666881;55,893506541344;20,9324485119357
17,6988427777992;55,9110661079264;20,9502145180203
17,6989813889103;55,893518743889;20,9400691053041
17,699120555577;55,8247144616326;20,923589572145
17,6992597222436;55,8324605053787;20,9204651681492
17,6993983333548;55,7940951416216;20,8969174953559
17,6995375000214;55,7997730814793;20,8857063796663
17,6996761111325;55,7849000744199;20,8967179807631
17,6998150000214;55,7607075480329;20,9034050064585
17,6999541666881;55,7754345846992;20,8890973873948
17,700093055577;55,753347742317;20,857196107092
17,7002319444659;55,7546433273354;20,8626074529659
17,700370555577;55,7103361993015;20,8449651139518
17,7005091666881;55,725427602442;20,8713324649688
17,7006483333547;55,701803613988;20,8582820393648
17,7007869444659;55,6828022316395;20,8526799605379
17,7009263889103;55,6578247282144;20,8161964352657
17,7010650000214;55,6567475547249;20,8268942940258
17,7012041666881;55,6174899903659;20,8319429371323
17,701343055577;55,6297585300716;20,8370397948113
17,7014816666881;55,6197416255408;20,8121584276101
17,7016202777992;55,5871474543885;20,8001940823679
17,7017594444659;55,5837255022556;20,7963837856838
17,701898055577;55,5368401898712;20,7638629171383
17,7020369444659;55,5269683688911;20,7759215389493
17,7021761111325;55,5095982684497;20,7711777047784
17,7023147222436;55,4584596153844;20,7878106636893
17,7024536111325;55,4619136996689;20,7465260672253
17,7025927777992;55,4141713800898;20,7789517238986
17,7027313889103;55,4300256300781;20,7693869046221
17,7028702777992;55,4150803006474;20,7476120336713
17,7030094444659;55,3792554564416;20,7836758105254
17,703148055577;55,3638063535015;20,7497547926695
17,7032872222436;55,3491231324498;20,7477445026067
17,7034261111325;55,3642001378359;20,715443116014
17,7035650000214;55,3344133342521;20,7416298154871
17,7037036111325;55,3226162238187;20,7381055074804
17,7038425000214;55,3145701555204;20,7214736399237
17,7039816666881;55,2951375140342;20,7163484878797
17,704120555577;55,2806819024492;20,6949527344108
17,7042594444659;55,2668076931569;20,7252356690488
17,704398055577;55,261113387765;20,7103759377989
17,7045372222436;55,2389623564866;20,7100427498712
17,7046758333548;55,2088517192752;20,6855414092377
17,7048147222436;55,1601073919834;20,7017162473906
17,7049538889103;55,1735252627346;20,6691672157112
17,7050925000214;55,1367646707099;20,6849891264056
17,7052316666881;55,1071369762743;20,6793127959803
17,7053702777992;55,0966112674858;20,6702532240321
17,7055094444659;55,0858130217496;20,6617472393994
17,7056483333547;55,0697333986372;20,6641185726047
17,7057872222436;55,0733538518236;20,6524870855025
17,7059261111325;55,0541459218997;20,6435811472429
17,7060650000214;55,0444918579836;20,6565450041991
17,7062036111325;54,9883634360313;20,6354552695114
17,7063427777992;54,9964652324915;20,6155370919698
17,7064813889103;55,0161620815304;20,6459524853557
17,7066202777992;54,9788529034016;20,6291213610091
17,7067594444659;54,9495449895743;20,5911893129548
17,706898055577;54,9398972665094;20,6254164843766
17,7070375000214;54,9178036185397;20,609164800667
17,7071761111325;54,9098122668065;20,6136993207425
17,7073150000214;54,8651314904505;20,5976768591495
17,7074538889103;54,8480504203785;20,6131470943248
17,7075927777992;54,8555620638185;20,5994958784713
17,7077313889103;54,8072222712964;20,5824356724128
17,707870555577;54,7877607673563;20,5933427945041
17,7080094444659;54,7842252653356;20,5786537769073
17,7081483333547;54,7404681786537;20,5661654641297
17,7082872222436;54,752333633561;20,5817779988899
17,7084261111325;54,7373305435262;20,566823010223
17,7085647222436;54,7240039909127;20,5661654641297
17,7087036111325;54,7432209912194;20,549056792198
17,7088427777992;54,7100119679123;20,5695472643927
17,7089816666881;54,7036160294053;20,5305391901328
17,709120555577;54,7139614371904;20,5476192342941
17,7092594444659;54,6790236595941;20,5297192431881
17,7093983333547;54,6899011964191;20,5534193717142
17,7095372222436;54,6406258299986;20,5285677508732
17,7096761111325;54,6245329366432;20,4979032658753
17,7098150000214;54,5633664912904;20,5340631932873
17,7099536111325;54,5775283501514;20,5140793805365
17,7100925000214;54,5567582592261;20,5169845797137
17,7102316666881;54,5465300887128;20,4605815516711
17,7103702777992;54,5384544735128;20,4691764495865
17,7105094444659;54,5008161769985;20,4646978352446
17,7106486111325;54,4433919249027;20,4541341966049
17,7107875000214;54,4339232566364;20,4750245118578
17,7109261111325;54,4115760050062;20,4690405618305
17,7110650000214;54,3862167158045;20,4476661440603
17,7112038889103;54,3638460271169;20,4691943203258
17,7113427777992;54,328654219876;20,4565719677072
17,7114819444659;54,2961887231542;20,4423503229561
17,711620555577;54,2668217918629;20,4431499086266
17,7117597222436;54,2074939014992;20,4068389495552
17,7118983333547;54,1885148727296;20,4110116101333
17,7120372222436;54,1603711517988;20,3948543981548
17,7121761111325;54,1431208551178;20,4203935587701
17,7123150000214;54,1388256627471;20,3986844451915
17,7124538889103;54,1050054849485;20,3906442858301
17,7125927777992;54,181291183597;20,4191552123477
17,7127316666881;54,4615692040125;20,4095631772187
17,7128702777992;54,3624448702218;20,4166317151729
17,7130094444659;54,179266515765;20,421745538155
17,7131486111325;54,185798776588;20,4303854147346
17,7132872222436;54,0763038984986;20,4639737566388
17,7134263889103;54,0856128393685;20,4084771195991
17,7135650000214;54,1070406411318;20,4926082584561
17,7137038889103;54,4039566807444;20,5161850544807
17,7138427777992;54,311904277169;20,4846165700783
17,7139816666881;54,2533353285471;20,4971626478685
17,7141202777992;54,2373608676771;20,5083833561882
17,7142591666881;54,2134866118549;20,5156994289612
17,714398055577;54,2145087369482;20,5723001802477
17,7145369444659;54,170835178588;20,5829979697668
17,7146758333548;54,1819516104633;20,57353852667
17,7148150000214;54,1571889410336;20,5637474388243
17,7149538889103;54,1272227851424;20,5775495412358
17,7150927777992;54,1226626338419;20,5975060611651
17,7152316666881;54,0922476289371;20,6060589234492
17,715370555577;54,0747196609015;20,600058341451
17,7155091666881;54,0490380098254;20,6043561393196
17,715648055577;54,0613929771834;20,6170915924026
17,7157872222436;54,0660605533067;20,5922567405898
17,7159261111325;54,0751420608687;20,6163388906043
17,7160650000214;54,0928209547728;20,5793399541897
17,7162036111325;54,089639170159;20,6201959206896
17,7163427777992;54,1036309494662;20,6074510699765
17,7164816666881;54,0954119957529;20,598420247807
17,716620555577;54,1151500821405;20,6168908544998
17,7167591666881;54,0990574159082;20,5827989222451
17,7168983333547;54,1044167196438;20,5806071108085
17,7170372222436;54,1113711448876;20,6237783371362
17,7171758333548;54,0832429087631;20,610374496803
17,7173150000214;54,1080208250852;20,6214342671119
17,7174538889103;54,0920200612743;20,642277833566
17,7175927777992;54,0536376361369;20,6149483315018
17,7177316666881;54,0496728401912;20,6251119409757
17,7178702777992;54,0346175215855;20,6455540368182
17,7180091666881;54,0364402058951;20,6337523562335
17,7181483333548;54,0523316674521;20,6222159301526
17,7182872222436;54,0103623353842;20,6405053937117
17,7184261111325;53,9799827611236;20,6408872667637
17,7185650000214;54,035031008557;20,642371397813
17,7187036111325;54,0027933190552;20,6169393606163
17,7188427777992;54,0088701536984;20,6414196299609
17,7189813889103;54,030120951023;20,6163568671171
17,7191202777992;54,0123802014311;20,6234721992047
17,7192594444659;53,9901958093638;20,6372096544924
17,7193983333548;53,9939596390153;20,6394481522135
17,7195369444659;54,0088701536984;20,6165863721085
17,7196761111325;53,9631310779299;20,606974743416
17,7198147222436;53,9869373004753;20,6300083294862
17,7199538889103;53,9611487726606;20,6352092271887
17,7200927777992;53,908774457241;20,6132812957185
17,7202316666881;53,8993734397707;20,6016786379126
17,7203702777992;53,8964457369881;20,5958679139247
17,7205091666881;53,8972556165094;20,6051069845575
17,7206483333547;53,8628905852734;20,602782553721
17,7207872222436;53,8596850162004;20,6000115815324
17,7209263889103;53,8453210366233;20,6041748667243
17,7210652777992;53,8452799484383;20,5926384810743
17,7212038889103;53,8066191436062;20,6018504056659
17,7213427777992;53,7870409409459;20,6159878579663
17,7214813889103;53,7946363230613;20,5898967978814
17,7216202777992;53,7566257730775;20,5828279630541
17,7217594444659;53,7510392770718;20,6034688909135
17,7218983333548;53,7504662601036;20,5791698562329
17,7220372222436;53,733406368413;20,5867904496012
17,7221761111325;53,7317697815512;20,5833136970145
17,7223150000214;53,6819359979297;20,6016786379126
17,7224538889103;53,720891634822;20,5642798168494
17,7225927777992;53,7342839404205;20,5855521031788
17,7227316666881;53,7099047584178;20,5812075910218
17,722870555577;53,6938633710953;20,5557271358726
17,7230094444659;53,6563335824501;20,5616041779235
17,7231483333548;53,6772800421795;20,5544887894503
17,7232872222436;53,64219688598;20,5460099964693
17,7234261111325;53,6403597236236;20,5695117106211
17,7235650000214;53,6198509494699;20,5532504430279
17,7237038889103;53,6324597788021;20,5480010317935
17,7238427777992;53,6195052570301;20,5504602272002
17,7239816666881;53,6028400871751;20,5389413438998
17,7241208333547;53,6005122855259;20,5472309792413
17,7242594444659;53,6039038096165;20,5192912658457
17,7243983333547;53,5697655004672;20,5385435778607
