Tiempo t / h;Temperatura &J_2 / °C;Temperatura &J_1 / °C
18,8655355555805;34,2149240660941;1,03844103300784
18,8656741666916;34,2440067666396;1,07094226009491
18,8658130555805;34,2002216214696;1,0597682922953
18,8659522222471;34,1857752964603;1,09079844435954
18,866091111136;34,15107834285;1,07096811275295
18,8662300000249;34,1514147636392;1,08583327909253
18,866368611136;34,1071182896816;1,06029913618022
18,8665077778027;34,0887138946878;1,06155296193288
18,8666466666916;34,0669291167859;1,11529627060327
18,8667855555805;34,0657432902091;1,11832463351803
18,8669244444694;34,0539220815121;1,11625151366667
18,867063611136;34,0276403233675;1,06043011282111
18,8672025000249;34,0470285277374;1,09684062191661
18,867341111136;34,0466515436425;1,12417699970246
18,8674797222471;34,0196971510338;1,06087544954192
18,8676188889138;34,013167049078;1,05399372759447
18,8677575000249;34,0352075479031;1,04502405105643
18,8678966666916;33,996780984316;1,104940486744
18,8680355555805;34,001345763736;1,02925354134823
18,8681744444694;33,9889582465312;1,04139353514924
18,8683133333583;33,9695297864232;1,02334011032747
18,8684522222471;33,9794400703128;1,029079138772
18,868591111136;33,9508828220312;1,02978475918573
18,8687297222471;33,9292726919483;0,972664072779168
18,8688688889138;33,9351436058167;1,0347572324076
18,8690077778027;33,9138702173157;1,0029708937052
18,8691466666916;33,9003162121527;0,954463931611826
18,8692855555805;33,9095211261584;0,988828692832953
18,8694244444694;33,8815738962328;1,02585582480151
18,8695633333583;33,8593187018019;1,01583417058194
18,8697022222471;33,8657944591968;1,03015871490618
18,8698413889138;33,8762286065759;1,03825857577067
18,8699797222471;33,8486148299148;1,05075537837058
18,870118611136;33,8535957333422;1,05901969723877
18,8702575000249;33,829427924343;1,05565726834936
18,8703969444694;33,8098783553567;1,00451354559436
18,8705355555805;33,8145913698899;1,0252568625682
18,8706741666916;33,7634145342898;1,01838502460157
18,8708130555805;33,759752416393;1,02866948435923
18,8709525000249;33,7420200426704;1,01728787558875
18,871091111136;33,7364056492507;0,985501446025268
18,8712300000249;33,7111068308983;1,03856202602358
18,8713688889138;33,7005113172823;1,03938150131913
18,8715077778027;33,6799649987421;1,01100824332124
18,8716466666916;33,6616813037031;1,02136328798653
18,8717858333583;33,673960465276;1,01730539333172
18,8719241666916;33,628398108292;1,01747026835403
18,8720633333583;33,6496438565487;1,03017635572232
18,8722022222471;33,6471126776256;1,00973645902457
18,872341111136;33,6123891921329;1,05383711114743
18,8724797222471;33,6298929259446;1,0863817791018
18,872618611136;33,6033413768396;1,05843565922399
18,8727575000249;33,569305174207;1,07059347341692
18,8728963889138;33,58085736633;1,03176119285348
18,8730352778027;33,5486784646759;1,01385719766174
18,8731744444694;33,5317134927601;0,981808207054087
18,8733133333583;33,5102969477025;0,918400075351968
18,8734522222471;33,4919854562449;0,963031752573073
18,873591111136;33,473795320332;0,910947037811013
18,8737300000249;33,5053293521286;0,875606294403184
18,8738688889138;33,4850521489662;0,942854506244771
18,8740077778027;33,4632675721584;0,903352407642643
18,8741469444694;33,4478780120526;0,979988310684377
18,8742855555805;33,4578539961952;0,957938065919393
18,8744244444694;33,4803387810912;0,941208967408727
18,8745633333583;33,4718169671214;0,926133884681462
18,8747022222471;33,4516883087367;0,886100730668716
18,8748408333583;33,4612068549314;0,906260137627299
18,8749800000249;33,4646948828452;0,875396734485577
18,8751188889138;33,457113961876;0,839117949853915
18,8752575000249;33,4545697754928;0,832428484753905
18,8753963889138;33,4495743524768;0,842922892916249
18,8755355555805;33,4481075807626;0,864075966249857
18,8756744444694;33,4509881506893;0,824364627191812
18,8758130555805;33,4130066018767;0,887188767421236
18,8759519444694;33,4115793192626;0,882581514859226
18,8760908333583;33,4328789055323;0,887911250794929
18,8762302778027;33,3768690948449;0,857876626477662
18,8763688889138;33,4042008948306;0,885325374603639
18,8765077778027;33,370164593431;0,915300782234056
18,8766463889138;33,3770990403278;0,925759324508476
18,8767855555805;33,3376889247061;0,903570484210945
18,8769241666916;33,355650539212;0,881302102537518
18,8770630555805;33,3307954424014;0,887920706071782
18,8772019444694;33,3308373881731;0,850447573252808
18,877341111136;33,3126600440485;0,870102981429113
18,8774800000249;33,2744086386326;0,87744417714481
18,8776188889138;33,2740722797134;0,864207004065037
18,8777577778027;33,2549396009517;0,878175458424948
18,8778966666916;33,2737221668166;0,896724401521226
18,8780352778027;33,254750655286;0,896011155270457
18,8781741666916;33,2530552935673;0,911408371467274
18,8783133333583;33,2470500900274;0,87985698619525
18,8784519444694;33,2478302406181;0,894347849027469
18,8785908333583;33,2428627499372;0,904771485721454
18,8787302778027;33,2233000763969;0,843254025525056
18,8788688889138;33,2088264238988;0,900243962410229
18,8790077778027;33,1935852371622;0,875362062638771
18,8791463889138;33,1893969463158;0,905024429347236
18,8792852778027;33,1605185505694;0,861289826736026
18,8794244444694;33,1756805316027;0,843610648051822
18,8795630555805;33,1695385381059;0,839796328762645
18,8797022222471;33,1525478339684;0,844194818922148
18,879841111136;33,1342275034487;0,916520122612638
18,8799800000249;33,1418200865685;0,865670129479071
18,8801188889138;33,1122539465333;0,902933463941451
18,8802577778027;33,1046736764503;0,918740140787548
18,8803963889138;33,0847455340214;0,917486315034893
18,8805355555805;33,0822705633324;0,863153252645361
18,8806744444694;33,0618318664496;0,826715786890418
18,8808133333583;33,0583436758587;0,834241040926997
18,8809525000249;33,043279387087;0,906600611142778
18,881091111136;33,0117991751393;0,861411795185319
18,8812300000249;32,9914017584732;0,888773917567534
18,8813688889138;32,9906624447425;0,90463347281036
18,8815077778027;32,9799831978265;0,897796339271395
18,8816463889138;32,9678127957678;0,91721856125784
18,8817855555805;32,9304370115266;0,866514670902603
18,8819244444694;32,9276368827226;0,856831674411609
18,8820633333583;32,9256713298991;0,91173111590561
18,8822022222471;32,8962261521263;0,8798931330833
18,882341111136;32,8937614912465;0,873342215996644
18,8824797222471;32,9016920171672;0,83533847694369
18,8826188889138;32,8893729211582;0,896422357779954
18,8827577778027;32,8810922547717;0,881068032395376
18,8828966666916;32,8862110586023;0,830182856039926
18,8830355555805;32,8758692970436;0,830592147742038
18,8831744444694;32,8734045208609;0,871288550893468
18,8833130555805;32,84622131121;0,799798806668946
18,8834522222471;32,8312082677525;0,772090251721124
18,883591111136;32,810851289353;0,817459065468682
18,8837300000249;32,8322184708956;0,815439351817986
18,8838691666916;32,7694491658484;0,75954170718731
18,8840077778027;32,7801007805575;0,827180110589183
18,8841466666916;32,7510099221184;0,818218729054138
18,8842852778027;32,7398351993177;0,800060210818316
18,8844244444694;32,7064424949477;0,829636176211011
18,8845633333583;32,6805377747837;0,779388365362934
18,8847025000249;32,6406571776377;0,798735123915435
18,8848408333583;32,6465551315263;0,77333546580374
18,8849800000249;32,6469052834565;0,818419088914624
18,8851188889138;32,5984340099291;0,802734625228965
18,8852575000249;32,5928608271385;0,799285787283225
18,8853969444694;32,5563316603136;0,81175670402132
18,8855355555805;32,5644123602444;0,831246690845376
18,8856744444694;32,5569126522825;0,815658675294571
18,8858130555805;32,5428278102717;0,855458804542707
18,8859519444694;32,5578691644605;0,878658574341983
18,886091111136;32,5626346774276;0,850536317808974
18,8862300000249;32,5475981077392;0,801681194309964
18,886368611136;32,5291914557153;0,847542473528165
18,8865077778027;32,5269296934504;0,848664847960919
18,8866466666916;32,5306577337695;0,875294385998842
18,8867852778027;32,5073787953884;0,845912631413398
18,8869244444694;32,525153344738;0,785160366501088
18,8870633333583;32,4923386527527;0,803843595941913
18,8872022222471;32,496365063612;0,852822311126459
18,8873408333583;32,533595267425;0,846132409597203
18,8874800000249;32,4747029435752;0,830272338217412
18,887618611136;32,4990592445191;0,841689857191568
18,8877577778027;32,5020354220638;0,825893519255089
18,8878966666916;32,4713097489209;0,808398091012009
18,8880352778027;32,4757803836128;0,810637734884097
18,8881744444694;32,4417039279232;0,814171418881187
18,8883133333583;32,4395607641591;0,800350257778518
18,8884522222471;32,4198642797727;0,792690707514936
18,888591111136;32,4213587899968;0,801038966018837
18,8887300000249;32,4057005436894;0,81355417850807
18,8888688889138;32,4058499693655;0,819464259803766
18,8890077778027;32,3914544567796;0,839286227621244
18,8891466666916;32,3983361035071;0,826433892222951
18,8892855555805;32,3630908591786;0,846801608336932
18,8894241666916;32,3432181101367;0,777692534947647
18,8895633333583;32,331209243514;0,796291867207486
18,8897019444694;32,3420224279797;0,757605070683553
18,889841111136;32,3168447939877;0,780271927819427
18,8899797222471;32,3061526233841;0,781830406281131
18,8901188889138;32,2839911943124;0,783901892411791
18,8902577778027;32,2996494193873;0,789930437871703
18,8903966666916;32,2625172253309;0,822387581773427
18,8905355555805;32,2587737070806;0,735379138953306
18,8906744444694;32,2478538662527;0,770893429046055
18,8908130555805;32,2386447480554;0,754668765916875
18,8909522222471;32,1916048003208;0,750129857362055
18,8910908333583;32,2164833258853;0,763482291206543
18,8912297222471;32,2000037927263;0,772095222283838
18,8913688889138;32,2038140894105;0,743835918782196
18,8915077778027;32,1888832419094;0,754824928532116
18,8916466666916;32,187644895487;0,746264059455626
18,8917852778027;32,1512800857884;0,742049403377479
18,8919244444694;32,1645555835563;0,708601698717899
18,8920630555805;32,1138330591089;0,724546291818626
18,8922022222471;32,106645251163;0,759956601351661
18,892341111136;32,0971257822538;0,719642754556304
18,8924800000249;32,0778181775003;0,66846410821239
18,8926188889138;32,0709534025296;0,632288308047293
18,8927577778027;32,0574885230897;0,620382306215248
18,8928966666916;32,0271955169461;0,657383409758523
18,8930355555805;32,036132622367;0,725027298031875
18,8931744444694;32,0197246098149;0,676713012475204
18,8933130555805;32,003256215302;0,723416704645558
18,8934522222471;31,9724658912683;0,705965816038628
18,893591111136;31,9873853257509;0,657780160538891
18,8937300000249;31,9624911069255;0,656533572994078
18,8938688889138;31,9476270452921;0,635605919577756
18,8940077778027;31,9627348313643;0,592455228367498
18,8941463889138;31,9497044015818;0,605074843223974
18,8942852778027;31,9321695867481;0,608600441828713
18,8944244444694;31,9231099940542;0,543932949544512
18,8945633333583;31,9089463360273;0,530319758996086
18,8947019444694;31,8871065875186;0,581258377719053
18,894841111136;31,8894779916371;0,545764781821305
18,8949800000249;31,8819694744292;0,478348217868302
18,8951188889138;31,878247647728;0,459616090856656
18,8952575000249;31,8403055129398;0,439761937321293
18,8953969444694;31,8322856451775;0,448018035424184
18,8955355555805;31,8299410147533;0,470047454478845
18,8956744444694;31,7945041830543;0,487695104320068
18,8958130555805;31,8069295357203;0,470957941149493
18,8959522222471;31,7816455042815;0,463117237524699
18,8960913889138;31,7728699249828;0,484738180956867
18,8962300000249;31,7372555479109;0,45531871879237
18,8963688889138;31,710905046516;0,486597289351351
18,8965075000249;31,6892223986367;0,446023191000762
18,8966466666916;31,6784459609239;0,494669928753382
18,8967855555805;31,657049893903;0,488103585402257
18,8969241666916;31,6576729093655;0,508796150863049
18,8970633333583;31,614759486683;0,457752997022851
18,8972022222471;31,6204413273644;0,486753311514832
18,8973408333583;31,6194865613024;0,515265096693099
18,8974800000249;31,6018540858279;0,503002111783076
18,897618611136;31,6043703785145;0,52793666508208
18,8977577778027;31,6014769235342;0,574588554713046
18,8978969444694;31,5650956627535;0,564476402260709
18,8980352778027;31,5556701734267;0,569601792976897
18,8981747222471;31,5579085939729;0,571596683498257
18,8983133333583;31,5466384297027;0,600666057962997
18,8984522222471;31,5365411434896;0,553123836592761
18,8985908333583;31,5489266869443;0,523255166889413
18,8987300000249;31,5381566559267;0,551202634385135
18,8988688889138;31,5311531997429;0,571672429522295
18,8990075000249;31,5337797086778;0,585597861501128
18,8991463889138;31,4832348366845;0,607980205047227
18,8992852778027;31,5059528373299;0,604908243794398
18,8994244444694;31,4942776555449;0,569653375894291
18,8995633333583;31,4733440127108;0,611852619275453
18,8997022222471;31,471803946632;0,619547378010225
18,899841111136;31,4855023314202;0,57164162812785
18,8999800000249;31,4679558031747;0,568452380933849
18,9001188889138;31,4462159939969;0,564258611778996
18,9002577778027;31,456825079624;0,56704927625421
18,9003963889138;31,4282355394734;0,538552036813797
