t,0.0006666667,0.002,0.003333333,0.004666667,0.006,0.007333333,0.008666667,0.01,0.01133333,0.01266667,0.014,0.01533333,0.01666667,0.018,0.01933333,0.02066667,0.022,0.02333333,0.02466667,0.026,0.02733333,0.02866667,0.03,0.03133333,0.03266667,0.034,0.03533333,0.03666667,0.038,0.03933333,0.04066667,0.042,0.04333333,0.04466667,0.046,0.04733333,0.04866667,0.05,0.05133333,0.05266667,0.054,0.05533333,0.05666667,0.058,0.05933333,0.06066667,0.062,0.06333333,0.06466667,0.066,0.06733333,0.06866667,0.07,0.07133333,0.07266667,0.074,0.07533333,0.07666667,0.078,0.07933333
290,-4.962192,-4.811319,-4.654877,-4.49274,-4.32863,-4.162523,-3.994397,-3.824226,-3.651988,-3.477657,-3.301209,-3.12262,-2.941863,-2.758913,-2.573744,-2.386331,-2.196647,-2.004665,-1.810359,-1.6137,-1.414662,-1.213216,-1.009335,-0.8029889,-0.5941501,-0.3827891,-0.1688764,0.04761785,0.2667238,0.4884719,0.7128931,0.9400183,1.169879,1.402508,1.637936,1.876197,2.117322,2.361347,2.608303,2.858226,3.111149,3.367108,3.626138,3.888273,4.153551,4.422007,4.693679,4.968602,5.246816,5.528358,5.813266,6.101578,6.393335,6.688575,6.987331,7.289609,7.595243,7.903108,8.206561,8.467458
300,-5.548566,-5.404381,-5.254835,-5.099847,-4.94297,-4.784181,-4.623457,-4.460777,-4.296116,-4.129451,-3.960759,-3.790016,-3.617197,-3.442278,-3.265234,-3.08604,-2.90467,-2.7211,-2.535303,-2.347254,-2.156924,-1.964289,-1.76932,-1.57199,-1.372272,-1.170138,-0.9655587,-0.7585063,-0.5489515,-0.3368652,-0.1222177,0.09502095,0.3148809,0.5373929,0.7625877,0.9904967,1.221152,1.454584,1.690827,1.929912,2.171874,2.416744,2.664558,2.915349,3.169152,3.426001,3.685933,3.948982,4.215185,4.484578,4.757198,5.033083,5.31227,5.594795,5.880693,6.169967,6.462463,6.757109,7.047577,7.297414
310,-6.109598,-5.971819,-5.82888,-5.680739,-5.53079,-5.379011,-5.225379,-5.069874,-4.912472,-4.753152,-4.59189,-4.428664,-4.26345,-4.096225,-3.926965,-3.755646,-3.582244,-3.406734,-3.229091,-3.049291,-2.867307,-2.683114,-2.496686,-2.307997,-2.11702,-1.923728,-1.728094,-1.530091,-1.32969,-1.126864,-0.9215848,-0.7138226,-0.503549,-0.2907344,-0.07534909,0.1426369,0.3632539,0.5865327,0.8125044,1.0412,1.272652,1.506892,1.743953,1.983866,2.226667,2.472387,2.721062,2.972724,3.22741,3.485154,3.745991,4.009957,4.277089,4.547421,4.820986,5.097789,5.377683,5.65965,5.937659,6.176875
320,-6.646348,-6.514704,-6.378092,-6.23651,-6.093197,-5.948132,-5.801293,-5.652661,-5.502213,-5.349928,-5.195784,-5.039759,-4.881831,-4.721977,-4.560174,-4.3964,-4.230631,-4.062844,-3.893013,-3.721117,-3.547129,-3.371026,-3.192782,-3.012372,-2.829771,-2.644953,-2.457891,-2.26856,-2.076933,-1.882982,-1.68668,-1.488001,-1.286915,-1.083395,-0.8774118,-0.6689371,-0.4579416,-0.2443958,-0.02826978,0.1904666,0.4118437,0.6358925,0.8626441,1.09213,1.324382,1.559433,1.797314,2.03806,2.281703,2.528276,2.777815,3.030353,3.285925,3.544565,3.806303,4.071146,4.338955,4.608762,4.874817,5.103835
330,-7.159831,-7.034062,-6.90351,-6.76821,-6.631253,-6.492618,-6.352286,-6.210236,-6.066448,-5.920901,-5.773575,-5.624448,-5.473499,-5.320706,-5.166048,-5.009501,-4.851044,-4.690655,-4.528309,-4.363985,-4.197659,-4.029306,-3.858903,-3.686426,-3.511851,-3.335152,-3.156304,-2.975283,-2.792062,-2.606616,-2.418918,-2.228943,-2.036662,-1.84205,-1.645078,-1.445719,-1.243945,-1.039728,-0.8330389,-0.6238488,-0.4121286,-0.1978486,0.0190212,0.2385109,0.4606513,0.6854732,0.9130079,1.143287,1.376343,1.612207,1.850913,2.092494,2.336982,2.584411,2.83481,3.088184,3.344404,3.602549,3.857137,4.076365
340,-7.651023,-7.530881,-7.406132,-7.276847,-7.145976,-7.013499,-6.879398,-6.743652,-6.606243,-6.467151,-6.326354,-6.183834,-6.03957,-5.89354,-5.745724,-5.596101,-5.444648,-5.291346,-5.13617,-4.9791,-4.820113,-4.659185,-4.496295,-4.331418,-4.164531,-3.995612,-3.824634,-3.651575,-3.476409,-3.299112,-3.119658,-2.938023,-2.75418,-2.568103,-2.379767,-2.189144,-1.996208,-1.800931,-1.603286,-1.403245,-1.20078,-0.9958633,-0.7884652,-0.5785568,-0.3661089,-0.1510917,0.06652477,0.286771,0.5096776,0.7352757,0.9635967,1.194672,1.428535,1.665215,1.904742,2.147121,2.392229,2.63919,2.88278,3.09261
350,-8.120861,-8.006106,-7.886914,-7.763389,-7.638346,-7.511766,-7.383631,-7.253923,-7.122622,-6.98971,-6.855167,-6.718975,-6.581112,-6.44156,-6.300298,-6.157305,-6.012562,-5.866047,-5.717739,-5.567618,-5.41566,-5.261845,-5.106151,-4.948555,-4.789035,-4.627567,-4.464129,-4.298698,-4.131249,-3.96176,-3.790205,-3.616561,-3.440802,-3.262905,-3.082843,-2.900591,-2.716123,-2.529413,-2.340435,-2.149163,-1.955568,-1.759624,-1.561303,-1.360578,-1.15742,-0.9517999,-0.7436898,-0.5330602,-0.3198817,-0.1041244,0.1142419,0.3352476,0.5589234,0.7852997,1.014404,1.246241,1.480696,1.716935,1.949977,2.150787
360,-8.570244,-8.460646,-8.346775,-8.228765,-8.109302,-7.988368,-7.865946,-7.742019,-7.616567,-7.489573,-7.361019,-7.230885,-7.099153,-6.965804,-6.830818,-6.694176,-6.555858,-6.415845,-6.274115,-6.130648,-5.985424,-5.838422,-5.68962,-5.538998,-5.386534,-5.232205,-5.07599,-4.917865,-4.75781,-4.5958,-4.431813,-4.265824,-4.097811,-3.92775,-3.755616,-3.581384,-3.405031,-3.22653,-3.045857,-2.862986,-2.677891,-2.490545,-2.300924,-2.108998,-1.914743,-1.718129,-1.51913,-1.317717,-1.113862,-0.9075367,-0.6987119,-0.4873582,-0.2734463,-0.0569469,0.1621661,0.3838988,0.6081405,0.8340995,1.057027,1.249182
370,-9.000034,-8.895372,-8.786596,-8.673865,-8.559744,-8.444216,-8.327265,-8.208872,-8.089021,-7.967694,-7.844873,-7.720541,-7.59468,-7.46727,-7.338295,-7.207734,-7.075569,-6.941781,-6.80635,-6.669257,-6.530482,-6.390005,-6.247805,-6.103862,-5.958156,-5.810664,-5.661367,-5.510242,-5.357268,-5.202423,-5.045685,-4.887031,-4.726438,-4.563883,-4.399344,-4.232796,-4.064217,-3.893581,-3.720865,-3.546044,-3.369093,-3.189987,-3.0087,-2.825207,-2.639482,-2.451499,-2.261231,-2.06865,-1.873731,-1.676445,-1.476764,-1.274661,-1.070107,-0.8630743,-0.6535375,-0.4414904,-0.227038,-0.01093342,0.2022953,0.3861469
380,-9.411058,-9.311122,-9.207222,-9.099546,-8.990539,-8.880186,-8.768471,-8.655377,-8.540887,-8.424986,-8.307655,-8.188878,-8.068637,-7.946915,-7.823694,-7.698956,-7.572683,-7.444857,-7.315458,-7.184468,-7.051869,-6.91764,-6.781762,-6.644216,-6.504982,-6.364039,-6.221368,-6.076947,-5.930756,-5.782773,-5.632978,-5.481349,-5.327864,-5.1725,-5.015236,-4.85605,-4.694917,-4.531816,-4.366723,-4.199614,-4.030465,-3.859253,-3.685952,-3.510539,-3.332988,-3.153274,-2.971371,-2.787254,-2.600897,-2.412273,-2.221355,-2.028117,-1.832531,-1.634571,-1.434212,-1.231448,-1.026378,-0.8197188,-0.6157882,-0.4399028
