,time,th,enta,entaq,P_AQ,EA,EAQ
108,18.0,0.4,2.993794136284091,2.993838218409091,6.060885739084551e-05,-2.0711895042260915,-2.071250121249506
109,18.0,0.6,2.9957608525707813,2.9958096240656853,6.696620422420463e-05,-2.073758856070926,-2.0738258315687377
110,18.0,0.8,2.9974930667674418,2.9975443476627905,7.057528136028359e-05,-2.0760502248404444,-2.0761208105319553
111,18.0,1.0,2.998676098754789,2.9987312076532566,7.611584415643628e-05,-2.0776343053707613,-2.07771042950189
112,18.0,1.2,2.999217833614595,2.9992788068757124,8.44510490001255e-05,-2.078364964452989,-2.0784494243672964
113,18.0,1.4,2.99938081027088,2.9994471922799097,9.209864324177641e-05,-2.078584319042156,-2.0786764284942247
114,19.0,0.4,2.9941353724401365,2.9941756931470924,5.546169184171968e-05,-2.071632294632667,-2.071687760632595
115,19.0,0.6,2.9960306413945577,2.9960735136621315,5.887656959506316e-05,-2.074113492766315,-2.0741723743244016
116,19.0,0.8,2.9976987091744185,2.9977418914651164,5.9414256829718426e-05,-2.076325128418446,-2.0763845484440204
117,19.0,1.0,2.9988302900767017,2.9988752614285716,6.206504889629615e-05,-2.0778436893383536,-2.07790575891358
118,19.0,1.2,2.9993471358285713,2.9993954434742855,6.684880884442855e-05,-2.0785427486410524,-2.0786096013010775
119,19.0,1.4,2.9994989326410835,2.9995510934085776,7.232914313017125e-05,-2.0787477963722547,-2.078820130551938
120,20.0,0.4,2.994401789714937,2.9944395933523373,5.196135328053373e-05,-2.071979435788995,-2.0720313986873373
121,20.0,0.6,2.9962464903061226,2.9962858708049884,5.405235253433814e-05,-2.074398586444861,-2.0744526407987753
122,20.0,0.8,2.9978686670930235,2.997907210372093,5.3002667837997575e-05,-2.0765530401177235,-2.0766060451303634
123,20.0,1.0,2.9989595105576923,2.998998419442308,5.369324375582572e-05,-2.0780196018079864,-2.078073297383891
124,20.0,1.2,2.9994506529176204,2.9994916582837527,5.674584416033817e-05,-2.0786852772393414,-2.0787420252086095
125,20.0,1.4,2.999588025970654,2.9996315361399546,6.032409230161057e-05,-2.0788711895082894,-2.078931516099083
126,21.0,0.4,2.994615038604119,2.994651738832952,5.046524904733913e-05,-2.0722585541657517,-2.0723090207500126
127,21.0,0.6,2.9964124392281497,2.9964502157775255,5.184068293725082e-05,-2.0746185469533733,-2.0746703885645923
128,21.0,0.8,2.9979947975320136,2.9980308778928983,4.96019977476921e-05,-2.0767223776985753,-2.0767719808659573
129,21.0,1.0,2.9990537040057914,2.9990895833590736,4.949267450965761e-05,-2.0781477491834615,-2.0781972427818234
130,21.0,1.2,2.9995281216723937,2.9995652391065293,5.1353645770710514e-05,-2.078791820606434,-2.078843175307153
131,21.0,1.4,2.999658277016949,2.9996966378644068,5.3184610704750074e-05,-2.0789684394182713,-2.079021625427629
132,22.0,0.4,2.9947749863260618,2.9948106440068885,4.90195658469969e-05,-2.072467994398857,-2.0725170153197863
133,22.0,0.6,2.9965420812045456,2.996578408409091,4.983900605056608e-05,-2.0747905630864905,-2.074840402899556
134,22.0,0.8,2.998092379080326,2.9981272825844005,4.799026719509463e-05,-2.0768538489212807,-2.0769018396296604
135,22.0,1.0,2.9991209542054267,2.9991550006686043,4.6966342957251984e-05,-2.078239603134663,-2.0782865695371715
136,22.0,1.2,2.999586278296893,2.999621112635213,4.81864373013788e-05,-2.0788719358347856,-2.078920122475601
137,22.0,1.4,2.9997107671687426,2.9997464793997737,4.94960440044793e-05,-2.079041147556077,-2.0790906442481436
138,23.0,0.4,2.99489997045977,2.994935267195402,4.85247778561935e-05,-2.072630995110973,-2.0726795203174087
139,23.0,0.6,2.9966376808200454,2.9966732804100227,4.884748227525953e-05,-2.074916987009719,-2.07496583466618
140,23.0,0.8,2.998168180873108,2.9982021926193245,4.676272821559384e-05,-2.076955592722935,-2.077002355468839
141,23.0,1.0,2.999177073747573,2.9992101269417475,4.5590506404299905e-05,-2.0783158873887433,-2.078361478013013
142,23.0,1.2,2.9996352597109825,2.9996682223468207,4.559335459921911e-05,-2.0789393062026926,-2.0789848996907647
143,23.0,1.4,2.9997549932993195,2.9997884465192746,4.635538237852704e-05,-2.0791024000112,-2.07914875561162
144,24.0,0.4,2.9950123336520735,2.995047116831797,4.784615130361689e-05,-2.0727775634067607,-2.0728254095335115
145,24.0,0.6,2.9967212324515393,2.9967561449372866,4.789561046059519e-05,-2.0750271069023913,-2.0750750026084313
146,24.0,0.8,2.9982298826193245,2.998262814959255,4.527841320443603e-05,-2.077038112138766,-2.077083390475207
147,24.0,1.0,2.9992263718031187,2.99925840211501,4.418435229598003e-05,-2.0783828032379135,-2.0784269875860595
148,24.0,1.2,2.9996770646064816,2.9997089775462964,4.4138613589200414e-05,-2.078996730622944,-2.079040869182005
149,24.0,1.4,2.9997940213053345,2.9998263543927353,4.479917510863326e-05,-2.0791563943245865,-2.0792011935396575
150,25.0,0.4,2.9951014400000004,2.9951360106113034,4.75727794401135e-05,-2.072892757527403,-2.07294033048198
151,25.0,0.6,2.9967884402514287,2.9968233104342854,4.7867866153014696e-05,-2.0751150373918374,-2.0751629055064873
