t,D_L1,D_KL,D_e
31.2,0.4586951836,0.2071925627,0.2071925627
31.3,0.4585750906,0.2066513399,0.2066513399
31.4,0.4584566126,0.2061182024,0.2061182024
31.5,0.4583397276,0.2055930305,0.2055930305
31.6,0.4582244144,0.2050757065,0.2050757065
31.7,0.4581106518,0.204566114,0.204566114
31.8,0.457998419,0.2040641386,0.2040641386
31.9,0.4578876953,0.2035696677,0.2035696677
32,0.4577784606,0.2030825899,0.2030825899
32.1,0.4576706946,0.202602796,0.202602796
32.2,0.4575643778,0.2021301779,0.2021301779
32.3,0.4574594907,0.2016646294,0.2016646294
32.4,0.4573560139,0.2012060458,0.2012060458
32.5,0.4572539285,0.2007543239,0.2007543239
32.6,0.4571532159,0.2003093619,0.2003093619
32.7,0.4570538576,0.1998710599,0.1998710599
32.8,0.4569558353,0.1994393189,0.1994393189
32.9,0.4568591311,0.1990140418,0.1990140418
33,0.4567637273,0.1985951328,0.1985951328
33.1,0.4566696063,0.1981824974,0.1981824974
33.2,0.456576751,0.1977760427,0.1977760427
33.3,0.4564851443,0.1973756769,0.1973756769
33.4,0.4563947694,0.1969813098,0.1969813098
33.5,0.4563056098,0.1965928524,0.1965928524
33.6,0.456217649,0.196210217,0.196210217
33.7,0.4561308711,0.1958333172,0.1958333172
33.8,0.4560452601,0.195462068,0.195462068
33.9,0.4559608003,0.1950963855,0.1950963855
34,0.4558774762,0.1947361871,0.1947361871
34.1,0.4557952725,0.1943813913,0.1943813913
34.2,0.4557141742,0.194031918,0.194031918
34.3,0.4556341664,0.1936876881,0.1936876881
34.4,0.4555552345,0.1933486238,0.1933486238
34.5,0.455477364,0.1930146484,0.1930146484
34.6,0.4554005406,0.1926856862,0.1926856862
34.7,0.4553247502,0.1923616629,0.1923616629
34.8,0.4552499789,0.1920425051,0.1920425051
34.9,0.4551762131,0.1917281403,0.1917281403
35,0.4551034392,0.1914184976,0.1914184976
35.1,0.4550316439,0.1911135065,0.1911135065
35.2,0.4549608141,0.1908130981,0.1908130981
35.3,0.4548909366,0.1905172042,0.1905172042
35.4,0.4548219988,0.1902257577,0.1902257577
35.5,0.454753988,0.1899386924,0.1899386924
35.6,0.4546868917,0.1896559431,0.1896559431
35.7,0.4546206976,0.1893774458,0.1893774458
35.8,0.4545553937,0.1891031372,0.1891031372
35.9,0.4544909678,0.1888329548,0.1888329548
36,0.4544274083,0.1885668374,0.1885668374
36.1,0.4543647035,0.1883047245,0.1883047245
36.2,0.4543028419,0.1880465564,0.1880465564
36.3,0.4542418121,0.1877922744,0.1877922744
36.4,0.454181603,0.1875418207,0.1875418207
36.5,0.4541222034,0.1872951384,0.1872951384
36.6,0.4540636027,0.1870521711,0.1870521711
36.7,0.4540057899,0.1868128636,0.1868128636
36.8,0.4539487545,0.1865771615,0.1865771615
36.9,0.4538924861,0.1863450109,0.1863450109
37,0.4538369743,0.1861163589,0.1861163589
37.1,0.4537822089,0.1858911536,0.1858911536
37.2,0.45372818,0.1856693433,0.1856693433
37.3,0.4536748776,0.1854508777,0.1854508777
37.4,0.4536222919,0.1852357068,0.1852357068
37.5,0.4535704134,0.1850237814,0.1850237814
37.6,0.4535192324,0.1848150533,0.1848150533
37.7,0.4534687397,0.1846094747,0.1846094747
37.8,0.453418926,0.1844069986,0.1844069986
37.9,0.4533697821,0.1842075788,0.1842075788
38,0.453321299,0.1840111697,0.1840111697
38.1,0.4532734678,0.1838177263,0.1838177263
38.2,0.4532262799,0.1836272044,0.1836272044
38.3,0.4531797265,0.1834395603,0.1834395603
38.4,0.453133799,0.1832547512,0.1832547512
38.5,0.4530884892,0.1830727347,0.1830727347
38.6,0.4530437886,0.1828934691,0.1828934691
38.7,0.4529996891,0.1827169133,0.1827169133
38.8,0.4529561826,0.1825430269,0.1825430269
38.9,0.4529132611,0.1823717699,0.1823717699
39,0.4528709168,0.1822031031,0.1822031031
39.1,0.4528291419,0.1820369878,0.1820369878
39.2,0.4527879287,0.1818733859,0.1818733859
39.3,0.4527472697,0.1817122597,0.1817122597
39.4,0.4527071575,0.1815535723,0.1815535723
39.5,0.4526675846,0.1813972872,0.1813972872
39.6,0.4526285439,0.1812433685,0.1812433685
39.7,0.4525900281,0.1810917807,0.1810917807
39.8,0.4525520302,0.1809424891,0.1809424891
39.9,0.4525145433,0.1807954593,0.1807954593
40,0.4524775605,0.1806506575,0.1806506575
40.1,0.452441075,0.1805080502,0.1805080502
40.2,0.4524050801,0.1803676047,0.1803676047
40.3,0.4523695692,0.1802292885,0.1802292885
40.4,0.4523345359,0.1800930699,0.1800930699
40.5,0.4522999736,0.1799589174,0.1799589174
40.6,0.452265876,0.1798268,0.1798268
40.7,0.452232237,0.1796966873,0.1796966873
40.8,0.4521990503,0.1795685493,0.1795685493
40.9,0.4521663099,0.1794423563,0.1794423563
41,0.4521340097,0.1793180793,0.1793180793
41.1,0.4521021439,0.1791956894,0.1791956894
41.2,0.4520707065,0.1790751584,0.1790751584
41.3,0.4520396919,0.1789564585,0.1789564585
41.4,0.4520090944,0.1788395622,0.1788395622
41.5,0.4519789082,0.1787244424,0.1787244424
41.6,0.451949128,0.1786110725,0.1786110725
41.7,0.4519197483,0.1784994263,0.1784994263
41.8,0.4518907636,0.1783894778,0.1783894778
41.9,0.4518621686,0.1782812016,0.1782812016
42,0.4518339582,0.1781745727,0.1781745727
42.1,0.4518061271,0.1780695662,0.1780695662
42.2,0.4517786702,0.1779661578,0.1779661578
42.3,0.4517515826,0.1778643235,0.1778643235
42.4,0.4517248592,0.1777640397,0.1777640397
42.5,0.4516984951,0.1776652831,0.1776652831
42.6,0.4516724856,0.1775680308,0.1775680308
42.7,0.4516468258,0.1774722601,0.1774722601
42.8,0.451621511,0.1773779487,0.1773779487
42.9,0.4515965367,0.1772850748,0.1772850748
43,0.4515718982,0.1771936168,0.1771936168
43.1,0.451547591,0.1771035533,0.1771035533
43.2,0.4515236106,0.1770148633,0.1770148633
43.3,0.4514999527,0.1769275263,0.1769275263
43.4,0.4514766129,0.1768415218,0.1768415218
43.5,0.451453587,0.1767568298,0.1767568298
43.6,0.4514308707,0.1766734306,0.1766734306
43.7,0.4514084599,0.1765913047,0.1765913047
43.8,0.4513863504,0.1765104329,0.1765104329
43.9,0.4513645382,0.1764307964,0.1764307964
44,0.4513430193,0.1763523765,0.1763523765
44.1,0.4513217898,0.1762751549,0.1762751549
44.2,0.4513008458,0.1761991137,0.1761991137
44.3,0.4512801833,0.1761242349,0.1761242349
44.4,0.4512597988,0.1760505011,0.1760505011
44.5,0.4512396883,0.175977895,0.175977895
44.6,0.4512198483,0.1759063996,0.1759063996
44.7,0.451200275,0.1758359982,0.1758359982
44.8,0.451180965,0.1757666742,0.1757666742
44.9,0.4511619146,0.1756984115,0.1756984115
45,0.4511431203,0.1756311941,0.1756311941
45.1,0.4511245788,0.175565006,0.175565006
45.2,0.4511062867,0.1754998319,0.1754998319
45.3,0.4510882404,0.1754356564,0.1754356564
45.4,0.4510704369,0.1753724644,0.1753724644
45.5,0.4510528728,0.1753102411,0.1753102411
45.6,0.4510355448,0.1752489718,0.1752489718
45.7,0.4510184498,0.1751886422,0.1751886422
45.8,0.4510015848,0.1751292381,0.1751292381
45.9,0.4509849465,0.1750707454,0.1750707454
46,0.4509685319,0.1750131504,0.1750131504
46.1,0.4509523381,0.1749564396,0.1749564396
46.2,0.450936362,0.1749005995,0.1749005995
46.3,0.4509206007,0.1748456169,0.1748456169
46.4,0.4509050514,0.1747914791,0.1747914791
46.5,0.4508897112,0.174738173,0.174738173
46.6,0.4508745772,0.1746856863,0.1746856863
46.7,0.4508596468,0.1746340064,0.1746340064
46.8,0.4508449171,0.1745831211,0.1745831211
46.9,0.4508303855,0.1745330185,0.1745330185
47,0.4508160493,0.1744836866,0.1744836866
47.1,0.4508019058,0.1744351139,0.1744351139
47.2,0.4507879526,0.1743872888,0.1743872888
47.3,0.450774187,0.1743401999,0.1743401999
47.4,0.4507606064,0.1742938362,0.1742938362
47.5,0.4507472085,0.1742481866,0.1742481866
47.6,0.4507339908,0.1742032403,0.1742032403
47.7,0.4507209508,0.1741589867,0.1741589867
47.8,0.4507080861,0.1741154152,0.1741154152
47.9,0.4506953945,0.1740725156,0.1740725156
48,0.4506828735,0.1740302775,0.1740302775
48.1,0.4506705208,0.173988691,0.173988691
48.2,0.4506583343,0.1739477462,0.1739477462
48.3,0.4506463116,0.1739074333,0.1739074333
48.4,0.4506344506,0.1738677428,0.1738677428
48.5,0.4506227491,0.1738286652,0.1738286652
48.6,0.450611205,0.1737901912,0.1737901912
48.7,0.450599816,0.1737523115,0.1737523115
48.8,0.4505885802,0.1737150173,0.1737150173
48.9,0.4505774956,0.1736782996,0.1736782996
49,0.4505665599,0.1736421496,0.1736421496
49.1,0.4505557713,0.1736065588,0.1736065588
49.2,0.4505451278,0.1735715185,0.1735715185
49.3,0.4505346274,0.1735370204,0.1735370204
49.4,0.4505242682,0.1735030563,0.1735030563
49.5,0.4505140483,0.1734696181,0.1734696181
49.6,0.4505039658,0.1734366977,0.1734366977
49.7,0.4504940189,0.1734042873,0.1734042873
49.8,0.4504842058,0.1733723791,0.1733723791
49.9,0.4504745246,0.1733409655,0.1733409655
50,0.4504649736,0.1733100388,0.1733100388
50.1,0.450455551,0.1732795918,0.1732795918
50.2,0.4504462552,0.1732496171,0.1732496171
50.3,0.4504370843,0.1732201075,0.1732201075
50.4,0.4504280367,0.1731910558,0.1731910558
50.5,0.4504191108,0.1731624552,0.1731624552
50.6,0.450410305,0.1731342988,0.1731342988
50.7,0.4504016175,0.1731065797,0.1731065797
50.8,0.4503930469,0.1730792913,0.1730792913
50.9,0.4503845915,0.1730524271,0.1730524271
51,0.4503762498,0.1730259804,0.1730259804
51.1,0.4503680203,0.1729999451,0.1729999451
51.2,0.4503599014,0.1729743148,0.1729743148
51.3,0.4503518917,0.1729490832,0.1729490832
51.4,0.4503439897,0.1729242444,0.1729242444
51.5,0.450336194,0.1728997923,0.1728997923
51.6,0.4503285031,0.172875721,0.172875721
51.7,0.4503209156,0.1728520247,0.1728520247
51.8,0.4503134302,0.1728286977,0.1728286977
51.9,0.4503060454,0.1728057342,0.1728057342
52,0.4502987599,0.1727831288,0.1727831288
52.1,0.4502915724,0.1727608759,0.1727608759
52.2,0.4502844815,0.1727389702,0.1727389702
52.3,0.4502774859,0.1727174064,0.1727174064
52.4,0.4502705845,0.1726961791,0.1726961791
52.5,0.4502637758,0.1726752834,0.1726752834
52.6,0.4502570587,0.172654714,0.172654714
52.7,0.4502504319,0.172634466,0.172634466
52.8,0.4502438943,0.1726145345,0.1726145345
52.9,0.4502374445,0.1725949145,0.1725949145
53,0.4502310815,0.1725756014,0.1725756014
53.1,0.450224804,0.1725565904,0.1725565904
53.2,0.450218611,0.1725378769,0.1725378769
53.3,0.4502125012,0.1725194564,0.1725194564
53.4,0.4502064736,0.1725013242,0.1725013242
53.5,0.450200527,0.1724834761,0.1724834761
53.6,0.4501946604,0.1724659076,0.1724659076
53.7,0.4501888727,0.1724486144,0.1724486144
53.8,0.4501831628,0.1724315924,0.1724315924
53.9,0.4501775296,0.1724148373,0.1724148373
54,0.4501719723,0.172398345,0.172398345
54.1,0.4501664896,0.1723821116,0.1723821116
54.2,0.4501610807,0.172366133,0.172366133
54.3,0.4501557445,0.1723504053,0.1723504053
54.4,0.4501504801,0.1723349246,0.1723349246
54.5,0.4501452865,0.1723196872,0.1723196872
54.6,0.4501401627,0.1723046893,0.1723046893
54.7,0.4501351078,0.1722899272,0.1722899272
54.8,0.4501301209,0.1722753972,0.1722753972
54.9,0.450125201,0.1722610959,0.1722610959
55,0.4501203473,0.1722470197,0.1722470197
55.1,0.4501155588,0.1722331651,0.1722331651
55.2,0.4501108348,0.1722195286,0.1722195286
55.3,0.4501061742,0.1722061071,0.1722061071
55.4,0.4501015764,0.172192897,0.172192897
55.5,0.4500970403,0.1721798952,0.1721798952
55.6,0.4500925653,0.1721670984,0.1721670984
55.7,0.4500881504,0.1721545035,0.1721545035
55.8,0.4500837949,0.1721421074,0.1721421074
55.9,0.450079498,0.172129907,0.172129907
56,0.4500752588,0.1721178992,0.1721178992
56.1,0.4500710767,0.1721060812,0.1721060812
56.2,0.4500669508,0.1720944498,0.1720944498
56.3,0.4500628803,0.1720830024,0.1720830024
56.4,0.4500588646,0.172071736,0.172071736
56.5,0.4500549029,0.1720606478,0.1720606478
56.6,0.4500509945,0.1720497351,0.1720497351
56.7,0.4500471386,0.1720389952,0.1720389952
56.8,0.4500433346,0.1720284253,0.1720284253
56.9,0.4500395817,0.1720180229,0.1720180229
57,0.4500358793,0.1720077854,0.1720077854
57.1,0.4500322267,0.1719977101,0.1719977101
57.2,0.4500286232,0.1719877947,0.1719877947
57.3,0.4500250681,0.1719780365,0.1719780365
57.4,0.4500215609,0.1719684332,0.1719684332
57.5,0.4500181008,0.1719589824,0.1719589824
57.6,0.4500146873,0.1719496817,0.1719496817
