t,D_L1,D_KL,D_e
5.6,0.7317553927,1.731750941,1.731750941
5.7,0.7281400649,1.708879346,1.708879346
5.8,0.7245733519,1.68634565,1.68634565
5.9,0.7210545999,1.664144798,1.664144798
6,0.7175831641,1.642271813,1.642271813
6.1,0.7141584081,1.620721798,1.620721798
6.2,0.7107797043,1.599489927,1.599489927
6.3,0.7074464335,1.578571451,1.578571451
6.4,0.7041579847,1.557961693,1.557961693
6.5,0.7009137551,1.537656051,1.537656051
6.6,0.6977131502,1.51764999,1.51764999
6.7,0.6945555834,1.497939045,1.497939045
6.8,0.6914404759,1.478518823,1.478518823
6.9,0.6883672568,1.459384993,1.459384993
7,0.6853353628,1.440533295,1.440533295
7.1,0.6823442383,1.421959532,1.421959532
7.2,0.679393335,1.403659571,1.403659571
7.3,0.676482112,1.385629341,1.385629341
7.4,0.6736100358,1.367864836,1.367864836
7.5,0.67077658,1.350362108,1.350362108
7.6,0.6679812252,1.333117272,1.333117272
7.7,0.6652234592,1.316126498,1.316126498
7.8,0.6625027764,1.299386018,1.299386018
7.9,0.6598186783,1.28289212,1.28289212
8,0.6571706728,1.266641147,1.266641147
8.1,0.6545582747,1.250629498,1.250629498
8.2,0.6519810051,1.234853627,1.234853627
8.3,0.6494383916,1.219310042,1.219310042
8.4,0.6469299683,1.203995303,1.203995303
8.5,0.6444552754,1.188906021,1.188906021
8.6,0.6420138594,1.17403886,1.17403886
8.7,0.6396052727,1.159390533,1.159390533
8.8,0.6372290739,1.144957804,1.144957804
8.9,0.6348848274,1.130737483,1.130737483
9,0.6325721038,1.116726431,1.116726431
9.1,0.630290479,1.102921553,1.102921553
9.2,0.6280395348,1.089319805,1.089319805
9.3,0.6258188588,1.075918184,1.075918184
9.4,0.6236280438,1.062713734,1.062713734
9.5,0.6214666885,1.049703545,1.049703545
9.6,0.6193343965,1.036884747,1.036884747
9.7,0.6172307772,1.024254516,1.024254516
9.8,0.6151554449,1.01181007,1.01181007
9.9,0.6131080193,0.9995486661,0.9995486661
10,0.6110881251,0.9874676054,0.9874676054
10.1,0.6090953922,0.9755642278,0.9755642278
10.2,0.6071294552,0.9638359132,0.9638359132
10.3,0.6051899539,0.9522800806,0.9522800806
10.4,0.6032765328,0.9408941877,0.9408941877
10.5,0.6013888412,0.92967573,0.92967573
10.6,0.5995265331,0.9186222402,0.9186222402
10.7,0.5976892672,0.9077312879,0.9077312879
10.8,0.5958767067,0.897000479,0.897000479
10.9,0.5940885194,0.8864274548,0.8864274548
11,0.5923243777,0.8760098919,0.8760098919
11.1,0.5905839581,0.8657455014,0.8657455014
11.2,0.5888669416,0.8556320283,0.8556320283
11.3,0.5871730136,0.8456672514,0.8456672514
11.4,0.5855018636,0.8358489822,0.8358489822
11.5,0.5838531854,0.8261750649,0.8261750649
11.6,0.5822266766,0.8166433757,0.8166433757
11.7,0.5806220393,0.8072518221,0.8072518221
11.8,0.5790389793,0.7979983429,0.7979983429
11.9,0.5774772065,0.7888809074,0.7888809074
12,0.5759364346,0.7798975149,0.7798975149
12.1,0.5744163812,0.7710461944,0.7710461944
12.2,0.5729167678,0.7623250041,0.7623250041
12.3,0.5714373194,0.7537320311,0.7537320311
12.4,0.569977765,0.7452653906,0.7452653906
12.5,0.5685378369,0.7369232258,0.7369232258
12.6,0.5671172714,0.7287037073,0.7287037073
12.7,0.565715808,0.7206050329,0.7206050329
12.8,0.5643331899,0.7126254269,0.7126254269
12.9,0.5629691636,0.7047631399,0.7047631399
13,0.5616234792,0.6970164484,0.6970164484
13.1,0.5602958901,0.6893836544,0.6893836544
13.2,0.5589861528,0.6818630848,0.6818630848
13.3,0.5576940273,0.6744530914,0.6744530914
13.4,0.5564192769,0.6671520502,0.6671520502
13.5,0.5551616679,0.6599583612,0.6599583612
13.6,0.5539209697,0.652870448,0.652870448
13.7,0.552696955,0.6458867576,0.6458867576
13.8,0.5514893995,0.6390057597,0.6390057597
13.9,0.5502980818,0.6322259466,0.6322259466
14,0.5491227835,0.625545833,0.625545833
14.1,0.5479632894,0.6189639552,0.6189639552
14.2,0.5468193867,0.6124788714,0.6124788714
14.3,0.545690866,0.6060891608,0.6060891608
14.4,0.5445775203,0.5997934235,0.5997934235
14.5,0.5434791456,0.5935902805,0.5935902805
14.6,0.5423955406,0.5874783728,0.5874783728
14.7,0.5413265066,0.5814563616,0.5814563616
14.8,0.5402718478,0.5755229277,0.5755229277
14.9,0.5392313709,0.5696767713,0.5696767713
15,0.538204885,0.5639166118,0.5639166118
15.1,0.5371922022,0.5582411874,0.5582411874
15.2,0.5361931368,0.5526492548,0.5526492548
15.3,0.5352075057,0.5471395891,0.5471395891
15.4,0.5342351282,0.5417109834,0.5417109834
15.5,0.5332758261,0.5363622484,0.5363622484
15.6,0.5323294236,0.5310922125,0.5310922125
15.7,0.5313957472,0.525899721,0.525899721
15.8,0.5304746259,0.5207836365,0.5207836365
15.9,0.5295658907,0.5157428382,0.5157428382
16,0.5286693752,0.5107762216,0.5107762216
16.1,0.5277849149,0.5058826986,0.5058826986
16.2,0.5269123479,0.5010611971,0.5010611971
16.3,0.5260515142,0.4963106606,0.4963106606
16.4,0.5252022559,0.4916300483,0.4916300483
16.5,0.5243644175,0.4870183344,0.4870183344
16.6,0.5235378454,0.4824745084,0.4824745084
16.7,0.5227223881,0.4779975746,0.4779975746
16.8,0.5219178961,0.4735865517,0.4735865517
16.9,0.521124222,0.4692404732,0.4692404732
17,0.5203412204,0.4649583864,0.4649583864
17.1,0.5195687476,0.4607393528,0.4607393528
17.2,0.5188066622,0.4565824475,0.4565824475
17.3,0.5180548244,0.4524867592,0.4524867592
17.4,0.5173130964,0.4484513902,0.4484513902
17.5,0.5165813424,0.4444754557,0.4444754557
17.6,0.5158594282,0.4405580839,0.4405580839
17.7,0.5151472214,0.4366984158,0.4366984158
17.8,0.5144445915,0.4328956052,0.4328956052
17.9,0.5137514099,0.429148818,0.429148818
18,0.5130675493,0.4254572325,0.4254572325
18.1,0.5123928845,0.421820039,0.421820039
18.2,0.5117272918,0.4182364396,0.4182364396
18.3,0.5110706493,0.4147056483,0.4147056483
18.4,0.5104228365,0.4112268904,0.4112268904
18.5,0.5097837348,0.4077994026,0.4077994026
18.6,0.509153227,0.4044224329,0.4044224329
18.7,0.5085311975,0.4010952402,0.4010952402
18.8,0.5079175323,0.3978170943,0.3978170943
18.9,0.5073121191,0.3945872756,0.3945872756
19,0.5067148467,0.3914050752,0.3914050752
19.1,0.5061256057,0.3882697945,0.3882697945
19.2,0.5055442882,0.3851807451,0.3851807451
19.3,0.5049707876,0.3821372488,0.3821372488
19.4,0.5044049988,0.3791386372,0.3791386372
19.5,0.503846818,0.3761842518,0.3761842518
19.6,0.503296143,0.3732734437,0.3732734437
19.7,0.5027528729,0.3704055733,0.3704055733
19.8,0.502216908,0.3675800108,0.3675800108
19.9,0.5016881502,0.3647961352,0.3647961352
20,0.5011665025,0.3620533348,0.3620533348
20.1,0.5006518693,0.3593510069,0.3593510069
20.2,0.5001441563,0.3566885575,0.3566885575
20.3,0.4996432705,0.3540654014,0.3540654014
20.4,0.49914912,0.3514809617,0.3514809617
20.5,0.4986616142,0.3489346704,0.3489346704
20.6,0.4981806639,0.3464259675,0.3464259675
20.7,0.4977061808,0.3439543012,0.3439543012
20.8,0.4972380781,0.3415191278,0.3415191278
20.9,0.4967762699,0.3391199118,0.3391199118
21,0.4963206715,0.3367561251,0.3367561251
21.1,0.4958711995,0.3344272478,0.3344272478
21.2,0.4954277714,0.3321327672,0.3321327672
21.3,0.4949903061,0.3298721784,0.3298721784
21.4,0.4945587233,0.3276449836,0.3276449836
21.5,0.494132944,0.3254506927,0.3254506927
21.6,0.49371289,0.3232888223,0.3232888223
21.7,0.4932984845,0.3211588964,0.3211588964
21.8,0.4928896513,0.319060446,0.319060446
21.9,0.4924863157,0.3169930086,0.3169930086
22,0.4920884037,0.3149561289,0.3149561289
22.1,0.4916958424,0.3129493579,0.3129493579
22.2,0.4913085598,0.3109722535,0.3109722535
22.3,0.4909264849,0.3090243798,0.3090243798
22.4,0.4905495477,0.3071053074,0.3071053074
22.5,0.4901776791,0.3052146132,0.3052146132
22.6,0.489810811,0.3033518803,0.3033518803
22.7,0.4894488761,0.3015166977,0.3015166977
22.8,0.4890918081,0.2997086608,0.2997086608
22.9,0.4887395416,0.2979273706,0.2979273706
23,0.4883920119,0.296172434,0.296172434
23.1,0.4880491554,0.2944434638,0.2944434638
23.2,0.4877109092,0.2927400783,0.2927400783
23.3,0.4873772114,0.2910619014,0.2910619014
23.4,0.4870480008,0.2894085626,0.2894085626
23.5,0.486723217,0.2877796968,0.2877796968
23.6,0.4864028005,0.2861749442,0.2861749442
23.7,0.4860866926,0.2845939503,0.2845939503
23.8,0.4857748354,0.2830363657,0.2830363657
23.9,0.4854671717,0.2815018463,0.2815018463
24,0.4851636451,0.2799900529,0.2799900529
24.1,0.4848642,0.2785006512,0.2785006512
24.2,0.4845687814,0.277033312,0.277033312
24.3,0.4842773353,0.2755877107,0.2755877107
24.4,0.4839898083,0.2741635276,0.2741635276
24.5,0.4837061475,0.2727604477,0.2727604477
24.6,0.4834263012,0.2713781605,0.2713781605
24.7,0.4831502178,0.27001636,0.27001636
24.8,0.4828778469,0.2686747449,0.2686747449
24.9,0.4826091386,0.2673530181,0.2673530181
25,0.4823440435,0.266050887,0.266050887
25.1,0.4820825132,0.2647680632,0.2647680632
25.2,0.4818244995,0.2635042625,0.2635042625
25.3,0.4815699554,0.2622592049,0.2622592049
25.4,0.4813188341,0.2610326145,0.2610326145
25.5,0.4810710895,0.2598242195,0.2598242195
25.6,0.4808266764,0.2586337521,0.2586337521
25.7,0.4805855498,0.2574609481,0.2574609481
25.8,0.4803476656,0.2563055476,0.2563055476
25.9,0.4801129803,0.2551672943,0.2551672943
26,0.4798814507,0.2540459356,0.2540459356
26.1,0.4796530344,0.2529412227,0.2529412227
26.2,0.4794276896,0.2518529105,0.2518529105
26.3,0.479205375,0.2507807572,0.2507807572
26.4,0.4789860499,0.249724525,0.249724525
26.5,0.4787696739,0.2486839792,0.2486839792
26.6,0.4785562076,0.2476588887,0.2476588887
26.7,0.4783456117,0.2466490258,0.2466490258
26.8,0.4781378476,0.245654166,0.245654166
26.9,0.4779328773,0.2446740882,0.2446740882
27,0.4777306633,0.2437085746,0.2437085746
27.1,0.4775311683,0.2427574105,0.2427574105
27.2,0.477334356,0.2418203843,0.2418203843
27.3,0.4771401901,0.2408972875,0.2408972875
27.4,0.4769486352,0.2399879149,0.2399879149
27.5,0.4767596561,0.239092064,0.239092064
27.6,0.4765732181,0.2382095354,0.2382095354
27.7,0.4763892872,0.2373401327,0.2373401327
27.8,0.4762078295,0.2364836622,0.2364836622
27.9,0.4760288119,0.2356399332,0.2356399332
28,0.4758522015,0.2348087577,0.2348087577
28.1,0.475677966,0.2339899504,0.2339899504
28.2,0.4755060733,0.233183329,0.233183329
28.3,0.4753364921,0.2323887135,0.2323887135
28.4,0.4751691913,0.2316059268,0.2316059268
28.5,0.4750041401,0.2308347942,0.2308347942
28.6,0.4748413083,0.2300751439,0.2300751439
28.7,0.4746806661,0.2293268062,0.2293268062
28.8,0.474522184,0.2285896141,0.2285896141
28.9,0.474365833,0.2278634032,0.2278634032
29,0.4742115844,0.2271480111,0.2271480111
29.1,0.47405941,0.2264432782,0.2264432782
29.2,0.4739092819,0.225749047,0.225749047
29.3,0.4737611725,0.2250651624,0.2250651624
29.4,0.4736150547,0.2243914716,0.2243914716
29.5,0.4734709017,0.2237278239,0.2237278239
29.6,0.4733286872,0.223074071,0.223074071
29.7,0.473188385,0.2224300666,0.2224300666
29.8,0.4730499694,0.2217956666,0.2217956666
29.9,0.472913415,0.2211707292,0.2211707292
30,0.4727786969,0.2205551145,0.2205551145
30.1,0.4726457903,0.2199486846,0.2199486846
30.2,0.4725146709,0.2193513037,0.2193513037
30.3,0.4723853146,0.2187628381,0.2187628381
30.4,0.4722576978,0.2181831558,0.2181831558
30.5,0.472131797,0.2176121271,0.2176121271
30.6,0.4720075892,0.2170496239,0.2170496239
30.7,0.4718850516,0.2164955201,0.2164955201
30.8,0.4717641617,0.2159496914,0.2159496914
30.9,0.4716448974,0.2154120154,0.2154120154
31,0.4715272369,0.2148823715,0.2148823715
31.1,0.4714111585,0.2143606408,0.2143606408
31.2,0.471296641,0.2138467062,0.2138467062
31.3,0.4711836634,0.2133404523,0.2133404523
31.4,0.471072205,0.2128417654,0.2128417654
31.5,0.4709622453,0.2123505334,0.2123505334
31.6,0.4708537643,0.211866646,0.211866646
31.7,0.470746742,0.2113899944,0.2113899944
31.8,0.4706411588,0.2109204715,0.2109204715
31.9,0.4705369954,0.2104579716,0.2104579716
32,0.4704342326,0.2100023908,0.2100023908
32.1,0.4703328517,0.2095536264,0.2095536264
32.2,0.470232834,0.2091115776,0.2091115776
32.3,0.4701341613,0.2086761448,0.2086761448
32.4,0.4700368154,0.20824723,0.20824723
32.5,0.4699407785,0.2078247365,0.2078247365
32.6,0.4698460329,0.2074085691,0.2074085691
32.7,0.4697525615,0.2069986341,0.2069986341
32.8,0.4696603469,0.2065948391,0.2065948391
32.9,0.4695693723,0.206197093,0.206197093
33,0.469479621,0.2058053061,0.2058053061
33.1,0.4693910766,0.2054193901,0.2054193901
33.2,0.4693037228,0.2050392577,0.2050392577
33.3,0.4692175437,0.2046648233,0.2046648233
33.4,0.4691325234,0.2042960023,0.2042960023
33.5,0.4690486464,0.2039327113,0.2039327113
33.6,0.4689658972,0.2035748684,0.2035748684
33.7,0.4688842608,0.2032223926,0.2032223926
33.8,0.4688037221,0.2028752042,0.2028752042
33.9,0.4687242664,0.2025332249,0.2025332249
34,0.4686458791,0.2021963771,0.2021963771
34.1,0.4685685459,0.2018645848,0.2018645848
34.2,0.4684922526,0.2015377728,0.2015377728
34.3,0.4684169852,0.2012158672,0.2012158672
34.4,0.4683427299,0.200898795,0.200898795
34.5,0.4682694731,0.2005864845,0.2005864845
34.6,0.4681972014,0.2002788649,0.2002788649
34.7,0.4681259015,0.1999758665,0.1999758665
34.8,0.4680555603,0.1996774206,0.1996774206
34.9,0.4679861651,0.1993834595,0.1993834595
35,0.4679177029,0.1990939166,0.1990939166
35.1,0.4678501614,0.1988087261,0.1988087261
35.2,0.4677835281,0.1985278234,0.1985278234
35.3,0.4677177908,0.1982511447,0.1982511447
35.4,0.4676529375,0.197978627,0.197978627
35.5,0.4675889562,0.1977102087,0.1977102087
35.6,0.4675258353,0.1974458285,0.1974458285
35.7,0.4674635631,0.1971854265,0.1971854265
35.8,0.4674021283,0.1969289435,0.1969289435
35.9,0.4673415197,0.1966763211,0.1966763211
36,0.467281726,0.1964275018,0.1964275018
36.1,0.4672227363,0.1961824291,0.1961824291
36.2,0.4671645399,0.1959410471,0.1959410471
36.3,0.4671071261,0.1957033009,0.1957033009
36.4,0.4670504842,0.1954691363,0.1954691363
36.5,0.4669946041,0.1952385,0.1952385
36.6,0.4669394753,0.1950113394,0.1950113394
36.7,0.4668850879,0.1947876027,0.1947876027
36.8,0.4668314318,0.1945672389,0.1945672389
36.9,0.4667784972,0.1943501978,0.1943501978
37,0.4667262744,0.1941364297,0.1941364297
37.1,0.4666747538,0.1939258859,0.1939258859
37.2,0.466623926,0.1937185184,0.1937185184
37.3,0.4665737817,0.1935142797,0.1935142797
37.4,0.4665243117,0.1933131233,0.1933131233
37.5,0.4664755069,0.193115003,0.193115003
37.6,0.4664273583,0.1929198737,0.1929198737
37.7,0.4663798573,0.1927276907,0.1927276907
37.8,0.4663329949,0.19253841,0.19253841
37.9,0.4662867627,0.1923519883,0.1923519883
38,0.4662411522,0.1921683829,0.1921683829
38.1,0.466196155,0.1919875519,0.1919875519
38.2,0.4661517628,0.1918094537,0.1918094537
38.3,0.4661079676,0.1916340476,0.1916340476
38.4,0.4660647614,0.1914612933,0.1914612933
38.5,0.466022136,0.1912911513,0.1912911513
38.6,0.4659800839,0.1911235824,0.1911235824
38.7,0.4659385973,0.1909585484,0.1909585484
38.8,0.4658976685,0.1907960112,0.1907960112
38.9,0.46585729,0.1906359336,0.1906359336
39,0.4658174546,0.1904782787,0.1904782787
39.1,0.4657781548,0.1903230105,0.1903230105
39.2,0.4657393834,0.1901700931,0.1901700931
39.3,0.4657011334,0.1900194915,0.1900194915
39.4,0.4656633978,0.189871171,0.189871171
39.5,0.4656261695,0.1897250974,0.1897250974
39.6,0.4655894419,0.1895812372,0.1895812372
39.7,0.4655532082,0.1894395572,0.1894395572
39.8,0.4655174616,0.1893000248,0.1893000248
39.9,0.4654821958,0.1891626078,0.1891626078
40,0.4654474041,0.1890272747,0.1890272747
40.1,0.4654130804,0.1888939941,0.1888939941
40.2,0.4653792181,0.1887627353,0.1887627353
40.3,0.4653458112,0.1886334682,0.1886334682
40.4,0.4653128535,0.1885061627,0.1885061627
40.5,0.465280339,0.1883807896,0.1883807896
40.6,0.4652482617,0.1882573199,0.1882573199
40.7,0.4652166157,0.188135725,0.188135725
40.8,0.4651853953,0.1880159768,0.1880159768
40.9,0.4651545947,0.1878980478,0.1878980478
41,0.4651242083,0.1877819105,0.1877819105
41.1,0.4650942304,0.1876675382,0.1876675382
41.2,0.4650646557,0.1875549042,0.1875549042
41.3,0.4650354787,0.1874439827,0.1874439827
41.4,0.465006694,0.1873347479,0.1873347479
41.5,0.4649782964,0.1872271744,0.1872271744
41.6,0.4649502806,0.1871212373,0.1871212373
41.7,0.4649226415,0.1870169121,0.1870169121
41.8,0.4648953741,0.1869141746,0.1869141746
41.9,0.4648684734,0.1868130009,0.1868130009
42,0.4648419344,0.1867133676,0.1867133676
42.1,0.4648157523,0.1866152515,0.1866152515
42.2,0.4647899222,0.1865186298,0.1865186298
42.3,0.4647644395,0.18642348,0.18642348
42.4,0.4647392994,0.1863297801,0.1863297801
42.5,0.4647144974,0.1862375083,0.1862375083
42.6,0.4646900288,0.186146643,0.186146643
42.7,0.4646658894,0.1860571632,0.1860571632
42.8,0.4646420745,0.1859690479,0.1859690479
42.9,0.4646185798,0.1858822768,0.1858822768
43,0.4645954011,0.1857968295,0.1857968295
43.1,0.4645725341,0.1857126861,0.1857126861
43.2,0.4645499745,0.1856298271,0.1856298271
43.3,0.4645277183,0.1855482331,0.1855482331
43.4,0.4645057614,0.185467885,0.185467885
43.5,0.4644840997,0.1853887641,0.1853887641
43.6,0.4644627293,0.1853108519,0.1853108519
43.7,0.4644416463,0.1852341302,0.1852341302
43.8,0.4644208468,0.1851585811,0.1851585811
43.9,0.4644003269,0.1850841869,0.1850841869
44,0.464380083,0.1850109302,0.1850109302
44.1,0.4643601113,0.1849387939,0.1849387939
44.2,0.4643404082,0.184867761,0.184867761
44.3,0.46432097,0.184797815,0.184797815
44.4,0.4643017932,0.1847289394,0.1847289394
44.5,0.4642828742,0.1846611182,0.1846611182
44.6,0.4642642097,0.1845943353,0.1845943353
44.7,0.4642457961,0.1845285752,0.1845285752
44.8,0.4642276302,0.1844638224,0.1844638224
44.9,0.4642097085,0.1844000616,0.1844000616
45,0.4641920278,0.184337278,0.184337278
45.1,0.4641745848,0.1842754568,0.1842754568
45.2,0.4641573764,0.1842145834,0.1842145834
45.3,0.4641403995,0.1841546436,0.1841546436
45.4,0.4641236507,0.1840956232,0.1840956232
45.5,0.4641071273,0.1840375083,0.1840375083
45.6,0.464090826,0.1839802852,0.1839802852
45.7,0.4640747439,0.1839239405,0.1839239405
45.8,0.464058878,0.1838684609,0.1838684609
45.9,0.4640432255,0.1838138333,0.1838138333
46,0.4640277835,0.1837600449,0.1837600449
46.1,0.4640125491,0.1837070829,0.1837070829
46.2,0.4639975196,0.1836549348,0.1836549348
46.3,0.4639826922,0.1836035883,0.1836035883
46.4,0.4639680641,0.1835530313,0.1835530313
46.5,0.4639536328,0.1835032518,0.1835032518
46.6,0.4639393955,0.1834542381,0.1834542381
46.7,0.4639253496,0.1834059786,0.1834059786
46.8,0.4639114927,0.1833584618,0.1833584618
46.9,0.463897822,0.1833116765,0.1833116765
47,0.4638843352,0.1832656116,0.1832656116
47.1,0.4638710298,0.1832202563,0.1832202563
47.2,0.4638579032,0.1831755996,0.1831755996
47.3,0.4638449532,0.1831316311,0.1831316311
47.4,0.4638321773,0.1830883403,0.1830883403
47.5,0.4638195732,0.183045717,0.183045717
47.6,0.4638071386,0.1830037509,0.1830037509
47.7,0.4637948712,0.1829624322,0.1829624322
47.8,0.4637827688,0.182921751,0.182921751
47.9,0.4637708291,0.1828816977,0.1828816977
48,0.4637590499,0.1828422626,0.1828422626
48.1,0.4637474291,0.1828034365,0.1828034365
48.2,0.4637359647,0.18276521,0.18276521
48.3,0.4637246543,0.1827275741,0.1827275741
48.4,0.4637134961,0.1826905198,0.1826905198
48.5,0.4637024879,0.1826540383,0.1826540383
48.6,0.4636916277,0.1826181207,0.1826181207
48.7,0.4636809135,0.1825827587,0.1825827587
48.8,0.4636703435,0.1825479437,0.1825479437
48.9,0.4636599155,0.1825136674,0.1825136674
49,0.4636496278,0.1824799216,0.1824799216
49.1,0.4636394784,0.1824466983,0.1824466983
49.2,0.4636294655,0.1824139894,0.1824139894
49.3,0.4636195872,0.1823817872,0.1823817872
49.4,0.4636098418,0.182350084,0.182350084
49.5,0.4636002274,0.182318872,0.182318872
49.6,0.4635907423,0.182288144,0.182288144
49.7,0.4635813848,0.1822578925,0.1822578925
49.8,0.463572153,0.1822281101,0.1822281101
49.9,0.4635630454,0.1821987899,0.1821987899
50,0.4635540603,0.1821699247,0.1821699247
50.1,0.463545196,0.1821415076,0.1821415076
50.2,0.4635364509,0.1821135318,0.1821135318
50.3,0.4635278234,0.1820859905,0.1820859905
50.4,0.4635193119,0.1820588771,0.1820588771
50.5,0.4635109149,0.1820321851,0.1820321851
50.6,0.4635026307,0.1820059081,0.1820059081
50.7,0.463494458,0.1819800396,0.1819800396
50.8,0.4634863952,0.1819545736,0.1819545736
50.9,0.4634784407,0.1819295037,0.1819295037
51,0.4634705933,0.181904824,0.181904824
51.1,0.4634628513,0.1818805286,0.1818805286
51.2,0.4634552135,0.1818566115,0.1818566115
51.3,0.4634476784,0.1818330669,0.1818330669
51.4,0.4634402446,0.1818098892,0.1818098892
51.5,0.4634329107,0.1817870727,0.1817870727
51.6,0.4634256755,0.181764612,0.181764612
51.7,0.4634185376,0.1817425015,0.1817425015
51.8,0.4634114956,0.181720736,0.181720736
51.9,0.4634045484,0.1816993101,0.1816993101
52,0.4633976945,0.1816782187,0.1816782187
52.1,0.4633909329,0.1816574565,0.1816574565
52.2,0.4633842621,0.1816370187,0.1816370187
52.3,0.4633776811,0.1816169001,0.1816169001
52.4,0.4633711885,0.181597096,0.181597096
52.5,0.4633647832,0.1815776014,0.1815776014
52.6,0.4633584641,0.1815584117,0.1815584117
52.7,0.46335223,0.1815395222,0.1815395222
52.8,0.4633460796,0.1815209282,0.1815209282
52.9,0.463340012,0.1815026253,0.1815026253
53,0.463334026,0.1814846089,0.1814846089
53.1,0.4633281204,0.1814668747,0.1814668747
53.2,0.4633222943,0.1814494184,0.1814494184
53.3,0.4633165465,0.1814322356,0.1814322356
53.4,0.463310876,0.1814153221,0.1814153221
53.5,0.4633052818,0.1813986739,0.1813986739
53.6,0.4632997628,0.1813822869,0.1813822869
53.7,0.463294318,0.181366157,0.181366157
53.8,0.4632889464,0.1813502802,0.1813502802
53.9,0.463283647,0.1813346528,0.1813346528
54,0.4632784189,0.1813192708,0.1813192708
54.1,0.4632732611,0.1813041305,0.1813041305
54.2,0.4632681727,0.1812892281,0.1812892281
54.3,0.4632631526,0.18127456,0.18127456
54.4,0.4632582001,0.1812601226,0.1812601226
54.5,0.4632533142,0.1812459124,0.1812459124
54.6,0.463248494,0.1812319258,0.1812319258
54.7,0.4632437386,0.1812181593,0.1812181593
54.8,0.4632390471,0.1812046097,0.1812046097
54.9,0.4632344187,0.1811912735,0.1811912735
55,0.4632298526,0.1811781475,0.1811781475
55.1,0.4632253479,0.1811652284,0.1811652284
55.2,0.4632209037,0.181152513,0.181152513
55.3,0.4632165193,0.1811399982,0.1811399982
55.4,0.4632121939,0.1811276808,0.1811276808
55.5,0.4632079266,0.1811155579,0.1811155579
55.6,0.4632037167,0.1811036265,0.1811036265
55.7,0.4631995634,0.1810918835,0.1810918835
55.8,0.4631954659,0.181080326,0.181080326
55.9,0.4631914236,0.1810689513,0.1810689513
56,0.4631874356,0.1810577564,0.1810577564
56.1,0.4631835012,0.1810467386,0.1810467386
56.2,0.4631796198,0.1810358952,0.1810358952
56.3,0.4631757905,0.1810252234,0.1810252234
56.4,0.4631720127,0.1810147206,0.1810147206
56.5,0.4631682857,0.1810043841,0.1810043841
56.6,0.4631646089,0.1809942115,0.1809942115
56.7,0.4631609815,0.1809842001,0.1809842001
56.8,0.4631574028,0.1809743475,0.1809743475
56.9,0.4631538723,0.1809646512,0.1809646512
57,0.4631503893,0.1809551087,0.1809551087
57.1,0.463146953,0.1809457178,0.1809457178
57.2,0.463143563,0.1809364759,0.1809364759
57.3,0.4631402186,0.180927381,0.180927381
57.4,0.4631369192,0.1809184305,0.1809184305
57.5,0.4631336641,0.1809096224,0.1809096224
57.6,0.4631304528,0.1809009543,0.1809009543
57.7,0.4631272847,0.1808924242,0.1808924242
