t,D_L1,D_KL,D_e
5.1,0.7371710329,1.606779924,1.606779924
5.2,0.7338726739,1.586056026,1.586056026
5.3,0.7306186674,1.56563802,1.56563802
5.4,0.7274084171,1.545521341,1.545521341
5.5,0.7242413345,1.525701496,1.525701496
5.6,0.7211168392,1.50617406,1.50617406
5.7,0.7180343585,1.486934676,1.486934676
5.8,0.7149933275,1.467979054,1.467979054
5.9,0.7119931888,1.44930297,1.44930297
6,0.7090333925,1.430902264,1.430902264
6.1,0.7061133962,1.412772839,1.412772839
6.2,0.7032326646,1.394910662,1.394910662
6.3,0.7003906698,1.377311761,1.377311761
6.4,0.6975868908,1.359972224,1.359972224
6.5,0.6948208139,1.342888199,1.342888199
6.6,0.692091932,1.326055893,1.326055893
6.7,0.689399745,1.30947157,1.30947157
6.8,0.6867437594,1.293131549,1.293131549
6.9,0.6841234884,1.277032209,1.277032209
7,0.6815384519,1.261169981,1.261169981
7.1,0.6789881759,1.245541349,1.245541349
7.2,0.6764721931,1.230142854,1.230142854
7.3,0.6739900424,1.214971085,1.214971085
7.4,0.6715412688,1.200022686,1.200022686
7.5,0.6691254235,1.185294349,1.185294349
7.6,0.6667420637,1.170782818,1.170782818
7.7,0.6643907526,1.156484885,1.156484885
7.8,0.6620710592,1.14239739,1.14239739
7.9,0.6597825584,1.128517222,1.128517222
8,0.6575248307,1.114841315,1.114841315
8.1,0.6552974624,1.10136665,1.10136665
8.2,0.6531000451,1.088090253,1.088090253
8.3,0.6509321762,1.075009195,1.075009195
8.4,0.6487934583,1.062120592,1.062120592
8.5,0.6466834994,1.049421601,1.049421601
8.6,0.6446019128,1.036909422,1.036909422
8.7,0.6425483171,1.0245813,1.0245813
8.8,0.6405223357,1.012434516,1.012434516
8.9,0.6385235973,1.000466397,1.000466397
9,0.6365517358,0.9886743057,0.9886743057
9.1,0.6346063895,0.977055647,0.977055647
9.2,0.6326872021,0.9656078632,0.9656078632
9.3,0.6307938216,0.9543284352,0.9543284352
9.4,0.6289259012,0.9432148815,0.9432148815
9.5,0.6270830984,0.9322647575,0.9322647575
9.6,0.6252650755,0.9214756551,0.9214756551
9.7,0.6234714993,0.9108452021,0.9108452021
9.8,0.6217020411,0.9003710616,0.9003710616
9.9,0.6199563765,0.8900509314,0.8900509314
10,0.6182341856,0.8798825438,0.8798825438
10.1,0.6165351527,0.8698636645,0.8698636645
10.2,0.6148589665,0.8599920926,0.8599920926
10.3,0.6132053197,0.8502656601,0.8502656601
10.4,0.6115739092,0.8406822309,0.8406822309
10.5,0.6099644361,0.8312397006,0.8312397006
10.6,0.6083766053,0.8219359964,0.8219359964
10.7,0.6068101259,0.8127690759,0.8127690759
10.8,0.6052647107,0.8037369272,0.8037369272
10.9,0.6037400764,0.7948375681,0.7948375681
11,0.6022359437,0.7860690459,0.7860690459
11.1,0.6007520368,0.7774294367,0.7774294367
11.2,0.5992880838,0.7689168453,0.7689168453
11.3,0.5978438164,0.7605294043,0.7605294043
11.4,0.5964189698,0.7522652742,0.7522652742
11.5,0.5950132829,0.7441226426,0.7441226426
11.6,0.593626498,0.7360997239,0.7360997239
11.7,0.5922583611,0.7281947589,0.7281947589
11.8,0.5909086213,0.7204060146,0.7204060146
11.9,0.5895770313,0.7127317833,0.7127317833
12,0.5882633469,0.7051703829,0.7051703829
12.1,0.5869673275,0.6977201557,0.6977201557
12.2,0.5856887354,0.690379469,0.690379469
12.3,0.5844273364,0.6831467137,0.6831467137
12.4,0.5831828992,0.6760203049,0.6760203049
12.5,0.5819551958,0.6689986808,0.6689986808
12.6,0.5807440011,0.6620803028,0.6620803028
12.7,0.5795490932,0.6552636548,0.6552636548
12.8,0.578370253,0.6485472433,0.6485472433
12.9,0.5772072646,0.6419295968,0.6419295968
13,0.5760599146,0.6354092652,0.6354092652
13.1,0.5749279929,0.6289848201,0.6289848201
13.2,0.573811292,0.6226548541,0.6226548541
13.3,0.5727096072,0.6164179803,0.6164179803
13.4,0.5716227366,0.6102728324,0.6102728324
13.5,0.570550481,0.6042180643,0.6042180643
13.6,0.5694926438,0.5982523496,0.5982523496
13.7,0.5684490313,0.5923743815,0.5923743815
13.8,0.567419452,0.5865828722,0.5865828722
13.9,0.5664037173,0.5808765532,0.5808765532
14,0.5654016411,0.5752541745,0.5752541745
14.1,0.5644130396,0.5697145044,0.5697145044
14.2,0.5634377317,0.5642563294,0.5642563294
14.3,0.5624755386,0.5588784538,0.5588784538
14.4,0.561526284,0.5535796997,0.5535796997
14.5,0.5605897939,0.5483589062,0.5483589062
14.6,0.5596658966,0.5432149296,0.5432149296
14.7,0.5587544229,0.538146643,0.538146643
14.8,0.5578552055,0.5331529362,0.5331529362
14.9,0.5569680799,0.528232715,0.528232715
15,0.5560928832,0.5233849015,0.5233849015
15.1,0.5552294553,0.5186084336,0.5186084336
15.2,0.5543776377,0.5139022648,0.5139022648
15.3,0.5535372743,0.5092653639,0.5092653639
15.4,0.5527082112,0.5046967148,0.5046967148
15.5,0.5518902964,0.5001953166,0.5001953166
15.6,0.55108338,0.4957601827,0.4957601827
15.7,0.5502873141,0.4913903413,0.4913903413
15.8,0.5495019527,0.4870848347,0.4870848347
15.9,0.548727152,0.4828427192,0.4828427192
16,0.5479627699,0.4786630651,0.4786630651
16.1,0.5472086663,0.4745449562,0.4745449562
16.2,0.5464647031,0.4704874899,0.4704874899
16.3,0.5457307438,0.4664897767,0.4664897767
16.4,0.545006654,0.4625509401,0.4625509401
16.5,0.5442923009,0.4586701167,0.4586701167
16.6,0.5435875536,0.4548464555,0.4548464555
16.7,0.5428922829,0.4510791181,0.4510791181
16.8,0.5422063614,0.4473672784,0.4473672784
16.9,0.5415296635,0.4437101223,0.4437101223
17,0.5408620649,0.4401068477,0.4401068477
17.1,0.5402034435,0.4365566644,0.4365566644
17.2,0.5395536784,0.4330587935,0.4330587935
17.3,0.5389126507,0.4296124678,0.4296124678
17.4,0.5382802427,0.4262169311,0.4262169311
17.5,0.5376563387,0.4228714384,0.4228714384
17.6,0.5370408242,0.4195752556,0.4195752556
17.7,0.5364335864,0.4163276594,0.4163276594
17.8,0.5358345141,0.413127937,0.413127937
17.9,0.5352434974,0.4099753861,0.4099753861
18,0.534660428,0.4068693147,0.4068693147
18.1,0.534085199,0.4038090409,0.4038090409
18.2,0.5335177051,0.4007938928,0.4007938928
18.3,0.5329578422,0.3978232084,0.3978232084
18.4,0.5324055077,0.3948963352,0.3948963352
18.5,0.5318606003,0.3920126305,0.3920126305
18.6,0.5313230203,0.3891714609,0.3891714609
18.7,0.5307926689,0.3863722022,0.3863722022
18.8,0.5302694492,0.3836142396,0.3836142396
18.9,0.5297532651,0.3808969669,0.3808969669
19,0.529244022,0.3782197871,0.3782197871
19.1,0.5287416267,0.3755821118,0.3755821118
19.2,0.528245987,0.3729833613,0.3729833613
19.3,0.5277570121,0.3704229643,0.3704229643
19.4,0.5272746124,0.3679003579,0.3679003579
19.5,0.5267986994,0.3654149875,0.3654149875
19.6,0.5263291859,0.3629663065,0.3629663065
19.7,0.525865986,0.3605537763,0.3605537763
19.8,0.5254090146,0.3581768663,0.3581768663
19.9,0.524958188,0.3558350537,0.3558350537
20,0.5245134237,0.3535278231,0.3535278231
20.1,0.52407464,0.3512546669,0.3512546669
20.2,0.5236417566,0.3490150848,0.3490150848
20.3,0.5232146941,0.3468085839,0.3468085839
20.4,0.5227933742,0.3446346784,0.3446346784
20.5,0.5223777198,0.3424928898,0.3424928898
20.6,0.5219676546,0.3403827463,0.3403827463
20.7,0.5215631035,0.3383037834,0.3383037834
20.8,0.5211639923,0.336255543,0.336255543
20.9,0.520770248,0.334237574,0.334237574
21,0.5203817982,0.3322494318,0.3322494318
21.1,0.5199985719,0.3302906782,0.3302906782
21.2,0.5196204987,0.3283608816,0.3283608816
21.3,0.5192475095,0.3264596167,0.3264596167
21.4,0.5188795358,0.3245864641,0.3245864641
21.5,0.5185165102,0.3227410111,0.3227410111
21.6,0.5181583661,0.3209228505,0.3209228505
21.7,0.5178050379,0.3191315814,0.3191315814
21.8,0.5174564609,0.3173668086,0.3173668086
21.9,0.5171125712,0.3156281429,0.3156281429
22,0.5167733056,0.3139152004,0.3139152004
22.1,0.5164386022,0.3122276032,0.3122276032
22.2,0.5161083994,0.3105649787,0.3105649787
22.3,0.5157826369,0.30892696,0.30892696
22.4,0.5154612548,0.3073131853,0.3073131853
22.5,0.5151441943,0.3057232982,0.3057232982
22.6,0.5148313972,0.3041569475,0.3041569475
22.7,0.5145228063,0.3026137873,0.3026137873
22.8,0.514218365,0.3010934764,0.3010934764
22.9,0.5139180174,0.2995956791,0.2995956791
23,0.5136217086,0.2981200641,0.2981200641
23.1,0.5133293842,0.2966663052,0.2966663052
23.2,0.5130409906,0.2952340812,0.2952340812
23.3,0.512756475,0.2938230751,0.2938230751
23.4,0.5124757853,0.2924329748,0.2924329748
23.5,0.51219887,0.291063473,0.291063473
23.6,0.5119256782,0.2897142665,0.2897142665
23.7,0.5116561601,0.2883850567,0.2883850567
23.8,0.5113902661,0.2870755494,0.2870755494
23.9,0.5111279476,0.2857854547,0.2857854547
24,0.5108691564,0.284514487,0.284514487
24.1,0.5106138452,0.2832623647,0.2832623647
24.2,0.5103619671,0.2820288105,0.2820288105
24.3,0.5101134759,0.2808135511,0.2808135511
24.4,0.5098683262,0.2796163171,0.2796163171
24.5,0.509626473,0.2784368433,0.2784368433
24.6,0.5093878719,0.2772748681,0.2772748681
24.7,0.5091524793,0.2761301339,0.2761301339
24.8,0.5089202519,0.2750023869,0.2750023869
24.9,0.5086911473,0.2738913768,0.2738913768
25,0.5084651234,0.2727968572,0.2727968572
25.1,0.5082421388,0.2717185853,0.2717185853
25.2,0.5080221527,0.2706563216,0.2706563216
25.3,0.5078051247,0.2696098304,0.2696098304
25.4,0.507591015,0.2685788794,0.2685788794
25.5,0.5073797845,0.2675632395,0.2675632395
25.6,0.5071713943,0.2665626852,0.2665626852
25.7,0.5069658063,0.2655769942,0.2655769942
25.8,0.5067629828,0.2646059474,0.2646059474
25.9,0.5065628867,0.263649329,0.263649329
26,0.5063654812,0.2627069263,0.2627069263
26.1,0.5061707302,0.2617785298,0.2617785298
26.2,0.505978598,0.260863933,0.260863933
26.3,0.5057890493,0.2599629325,0.2599629325
26.4,0.5056020495,0.2590753277,0.2590753277
26.5,0.5054175643,0.2582009212,0.2582009212
26.6,0.5052355598,0.2573395183,0.2573395183
26.7,0.5050560027,0.2564909272,0.2564909272
26.8,0.5048788601,0.2556549589,0.2556549589
26.9,0.5047040994,0.2548314273,0.2548314273
27,0.5045316888,0.2540201489,0.2540201489
27.1,0.5043615965,0.2532209428,0.2532209428
27.2,0.5041937915,0.2524336309,0.2524336309
27.3,0.5040282428,0.2516580378,0.2516580378
27.4,0.5038649203,0.2508939905,0.2508939905
27.5,0.503703794,0.2501413185,0.2501413185
27.6,0.5035448343,0.249399854,0.249399854
27.7,0.5033880122,0.2486694315,0.2486694315
27.8,0.5032332987,0.2479498879,0.2479498879
27.9,0.5030806657,0.2472410627,0.2472410627
28,0.5029300852,0.2465427976,0.2465427976
28.1,0.5027815294,0.2458549366,0.2458549366
28.2,0.5026349713,0.245177326,0.245177326
28.3,0.5024903839,0.2445098145,0.2445098145
28.4,0.5023477408,0.2438522528,0.2438522528
28.5,0.5022070157,0.2432044939,0.2432044939
28.6,0.502068183,0.2425663931,0.2425663931
28.7,0.5019312171,0.2419378076,0.2419378076
28.8,0.501796093,0.2413185967,0.2413185967
28.9,0.5016627859,0.2407086219,0.2407086219
29,0.5015312713,0.2401077467,0.2401077467
29.1,0.5014015252,0.2395158366,0.2395158366
29.2,0.5012735238,0.238932759,0.238932759
29.3,0.5011472436,0.2383583833,0.2383583833
29.4,0.5010226615,0.2377925808,0.2377925808
29.5,0.5008997546,0.2372352247,0.2372352247
29.6,0.5007785004,0.2366861902,0.2366861902
29.7,0.5006588767,0.2361453541,0.2361453541
29.8,0.5005408615,0.2356125951,0.2356125951
29.9,0.5004244333,0.2350877937,0.2350877937
30,0.5003095707,0.2345708322,0.2345708322
30.1,0.5001962526,0.2340615946,0.2340615946
30.2,0.5000844583,0.2335599664,0.2335599664
30.3,0.4999741673,0.2330658352,0.2330658352
30.4,0.4998653594,0.2325790899,0.2325790899
30.5,0.4997580145,0.2320996211,0.2320996211
30.6,0.4996521131,0.2316273211,0.2316273211
30.7,0.4995476358,0.2311620838,0.2311620838
30.8,0.4994445634,0.2307038046,0.2307038046
30.9,0.4993428769,0.2302523803,0.2302523803
31,0.4992425578,0.2298077095,0.2298077095
31.1,0.4991435877,0.2293696921,0.2293696921
31.2,0.4990459484,0.2289382295,0.2289382295
31.3,0.4989496221,0.2285132245,0.2285132245
31.4,0.498854591,0.2280945815,0.2280945815
31.5,0.4987608379,0.2276822062,0.2276822062
31.6,0.4986683454,0.2272760057,0.2272760057
31.7,0.4985770966,0.2268758883,0.2268758883
31.8,0.4984870748,0.226481764,0.226481764
31.9,0.4983982636,0.2260935439,0.2260935439
32,0.4983106466,0.2257111403,0.2257111403
32.1,0.4982242077,0.225334467,0.225334467
32.2,0.4981389312,0.224963439,0.224963439
32.3,0.4980548014,0.2245979726,0.2245979726
32.4,0.4979718029,0.2242379852,0.2242379852
32.5,0.4978899204,0.2238833955,0.2238833955
32.6,0.497809139,0.2235341235,0.2235341235
32.7,0.4977294439,0.2231900901,0.2231900901
32.8,0.4976508204,0.2228512177,0.2228512177
32.9,0.4975732541,0.2225174295,0.2225174295
33,0.4974967309,0.2221886501,0.2221886501
33.1,0.4974212367,0.2218648052,0.2218648052
33.2,0.4973467576,0.2215458214,0.2215458214
33.3,0.49727328,0.2212316265,0.2212316265
33.4,0.4972007905,0.2209221493,0.2209221493
33.5,0.4971292757,0.2206173199,0.2206173199
33.6,0.4970587226,0.2203170691,0.2203170691
33.7,0.4969891182,0.2200213288,0.2200213288
33.8,0.4969204497,0.2197300321,0.2197300321
33.9,0.4968527046,0.2194431129,0.2194431129
34,0.4967858705,0.219160506,0.219160506
34.1,0.4967199351,0.2188821475,0.2188821475
34.2,0.4966548863,0.218607974,0.218607974
34.3,0.4965907122,0.2183379234,0.2183379234
34.4,0.4965274011,0.2180719343,0.2180719343
34.5,0.4964649413,0.2178099463,0.2178099463
34.6,0.4964033214,0.2175518999,0.2175518999
34.7,0.49634253,0.2172977364,0.2172977364
34.8,0.4962825562,0.2170473981,0.2170473981
34.9,0.4962233888,0.216800828,0.216800828
35,0.496165017,0.2165579699,0.2165579699
35.1,0.4961074301,0.2163187687,0.2163187687
35.2,0.4960506175,0.2160831699,0.2160831699
35.3,0.495994569,0.2158511198,0.2158511198
35.4,0.4959392741,0.2156225656,0.2156225656
35.5,0.4958847227,0.2153974552,0.2153974552
35.6,0.4958309049,0.2151757373,0.2151757373
35.7,0.4957778108,0.2149573614,0.2149573614
35.8,0.4957254306,0.2147422776,0.2147422776
35.9,0.4956737548,0.2145304369,0.2145304369
36,0.4956227738,0.2143217909,0.2143217909
36.1,0.4955724784,0.214116292,0.214116292
36.2,0.4955228593,0.2139138933,0.2139138933
36.3,0.4954739074,0.2137145486,0.2137145486
36.4,0.4954256138,0.2135182122,0.2135182122
36.5,0.4953779695,0.2133248394,0.2133248394
36.6,0.4953309659,0.2131343859,0.2131343859
36.7,0.4952845944,0.2129468082,0.2129468082
36.8,0.4952388464,0.2127620633,0.2127620633
36.9,0.4951937136,0.2125801089,0.2125801089
37,0.4951491877,0.2124009035,0.2124009035
37.1,0.4951052605,0.2122244059,0.2122244059
37.2,0.495061924,0.2120505757,0.2120505757
37.3,0.4950191703,0.2118793732,0.2118793732
37.4,0.4949769914,0.211710759,0.211710759
37.5,0.4949353797,0.2115446945,0.2115446945
37.6,0.4948943276,0.2113811416,0.2113811416
37.7,0.4948538275,0.2112200627,0.2112200627
37.8,0.4948138719,0.211061421,0.211061421
37.9,0.4947744537,0.2109051799,0.2109051799
38,0.4947355655,0.2107513035,0.2107513035
38.1,0.4946972002,0.2105997567,0.2105997567
38.2,0.4946593509,0.2104505044,0.2104505044
38.3,0.4946220104,0.2103035123,0.2103035123
38.4,0.4945851721,0.2101587468,0.2101587468
38.5,0.4945488292,0.2100161744,0.2100161744
38.6,0.4945129749,0.2098757623,0.2098757623
38.7,0.4944776028,0.2097374783,0.2097374783
38.8,0.4944427063,0.2096012904,0.2096012904
38.9,0.4944082791,0.2094671673,0.2094671673
39,0.4943743148,0.2093350781,0.2093350781
39.1,0.4943408072,0.2092049924,0.2092049924
39.2,0.4943077502,0.20907688,0.20907688
39.3,0.4942751377,0.2089507115,0.2089507115
39.4,0.4942429637,0.2088264578,0.2088264578
39.5,0.4942112224,0.2087040901,0.2087040901
39.6,0.4941799079,0.2085835802,0.2085835802
39.7,0.4941490145,0.2084649002,0.2084649002
39.8,0.4941185364,0.2083480228,0.2083480228
39.9,0.4940884683,0.2082329208,0.2082329208
40,0.4940588044,0.2081195678,0.2081195678
40.1,0.4940295395,0.2080079374,0.2080079374
40.2,0.494000668,0.2078980038,0.2078980038
40.3,0.4939721848,0.2077897415,0.2077897415
40.4,0.4939440846,0.2076831256,0.2076831256
40.5,0.4939163622,0.2075781312,0.2075781312
40.6,0.4938890127,0.207474734,0.207474734
40.7,0.4938620309,0.2073729101,0.2073729101
40.8,0.4938354119,0.2072726359,0.2072726359
40.9,0.4938091508,0.207173888,0.207173888
41,0.4937832429,0.2070766436,0.2070766436
41.1,0.4937576834,0.20698088,0.20698088
41.2,0.4937324676,0.2068865751,0.2068865751
41.3,0.4937075908,0.2067937068,0.2067937068
41.4,0.4936830485,0.2067022537,0.2067022537
41.5,0.4936588363,0.2066121944,0.2066121944
41.6,0.4936349496,0.206523508,0.206523508
41.7,0.4936113842,0.2064361738,0.2064361738
41.8,0.4935881356,0.2063501716,0.2063501716
41.9,0.4935651997,0.2062654812,0.2062654812
42,0.4935425721,0.206182083,0.206182083
42.1,0.4935202488,0.2060999575,0.2060999575
42.2,0.4934982257,0.2060190855,0.2060190855
42.3,0.4934764988,0.2059394482,0.2059394482
42.4,0.493455064,0.205861027,0.205861027
42.5,0.4934339174,0.2057838036,0.2057838036
42.6,0.4934130552,0.20570776,0.20570776
42.7,0.4933924735,0.2056328783,0.2056328783
42.8,0.4933721686,0.2055591411,0.2055591411
42.9,0.4933521367,0.2054865312,0.2054865312
43,0.4933323742,0.2054150315,0.2054150315
43.1,0.4933128775,0.2053446253,0.2053446253
43.2,0.4932936429,0.2052752962,0.2052752962
43.3,0.4932746669,0.2052070279,0.2052070279
43.4,0.4932559461,0.2051398043,0.2051398043
43.5,0.493237477,0.2050736098,0.2050736098
43.6,0.4932192563,0.2050084288,0.2050084288
43.7,0.4932012806,0.2049442461,0.2049442461
43.8,0.4931835467,0.2048810465,0.2048810465
43.9,0.4931660512,0.2048188153,0.2048188153
44,0.4931487909,0.2047575377,0.2047575377
44.1,0.4931317627,0.2046971995,0.2046971995
44.2,0.4931149636,0.2046377864,0.2046377864
44.3,0.4930983903,0.2045792845,0.2045792845
44.4,0.4930820398,0.2045216799,0.2045216799
44.5,0.4930659093,0.2044649592,0.2044649592
44.6,0.4930499956,0.2044091089,0.2044091089
44.7,0.4930342959,0.204354116,0.204354116
44.8,0.4930188074,0.2042999674,0.2042999674
44.9,0.4930035271,0.2042466505,0.2042466505
45,0.4929884523,0.2041941525,0.2041941525
45.1,0.4929735802,0.2041424612,0.2041424612
45.2,0.492958908,0.2040915643,0.2040915643
45.3,0.4929444332,0.2040414498,0.2040414498
45.4,0.492930153,0.2039921058,0.2039921058
45.5,0.4929160648,0.2039435208,0.2039435208
45.6,0.4929021661,0.2038956831,0.2038956831
45.7,0.4928884543,0.2038485816,0.2038485816
45.8,0.4928749268,0.203802205,0.203802205
45.9,0.4928615813,0.2037565423,0.2037565423
46,0.4928484152,0.2037115828,0.2037115828
46.1,0.4928354261,0.2036673158,0.2036673158
46.2,0.4928226117,0.2036237308,0.2036237308
46.3,0.4928099696,0.2035808174,0.2035808174
46.4,0.4927974976,0.2035385655,0.2035385655
46.5,0.4927851932,0.2034969651,0.2034969651
46.6,0.4927730543,0.2034560061,0.2034560061
46.7,0.4927610786,0.2034156791,0.2034156791
46.8,0.4927492639,0.2033759742,0.2033759742
46.9,0.4927376081,0.2033368821,0.2033368821
47,0.4927261091,0.2032983935,0.2032983935
47.1,0.4927147647,0.2032604993,0.2032604993
47.2,0.4927035728,0.2032231903,0.2032231903
47.3,0.4926925314,0.2031864577,0.2031864577
47.4,0.4926816385,0.2031502928,0.2031502928
47.5,0.4926708921,0.2031146869,0.2031146869
47.6,0.4926602901,0.2030796315,0.2030796315
47.7,0.4926498308,0.2030451183,0.2030451183
47.8,0.492639512,0.203011139,0.203011139
47.9,0.4926293321,0.2029776855,0.2029776855
48,0.492619289,0.2029447498,0.2029447498
48.1,0.492609381,0.202912324,0.202912324
48.2,0.4925996062,0.2028804003,0.2028804003
48.3,0.4925899628,0.2028489712,0.2028489712
48.4,0.4925804491,0.202818029,0.202818029
48.5,0.4925710633,0.2027875664,0.2027875664
48.6,0.4925618038,0.2027575761,0.2027575761
48.7,0.4925526688,0.2027280508,0.2027280508
48.8,0.4925436566,0.2026989836,0.2026989836
48.9,0.4925347655,0.2026703673,0.2026703673
49,0.4925259941,0.2026421951,0.2026421951
49.1,0.4925173406,0.2026144603,0.2026144603
49.2,0.4925088034,0.2025871562,0.2025871562
49.3,0.4925003811,0.2025602762,0.2025602762
49.4,0.492492072,0.2025338139,0.2025338139
49.5,0.4924838746,0.2025077628,0.2025077628
49.6,0.4924757875,0.2024821168,0.2024821168
49.7,0.4924678091,0.2024568695,0.2024568695
49.8,0.492459938,0.2024320149,0.2024320149
49.9,0.4924521727,0.2024075471,0.2024075471
50,0.4924445118,0.2023834601,0.2023834601
50.1,0.492436954,0.2023597481,0.2023597481
50.2,0.4924294978,0.2023364054,0.2023364054
50.3,0.4924221419,0.2023134263,0.2023134263
50.4,0.4924148848,0.2022908052,0.2022908052
50.5,0.4924077254,0.2022685367,0.2022685367
50.6,0.4924006622,0.2022466154,0.2022466154
50.7,0.492393694,0.202225036,0.202225036
50.8,0.4923868195,0.2022037933,0.2022037933
50.9,0.4923800375,0.202182882,0.202182882
51,0.4923733466,0.2021622972,0.2021622972
51.1,0.4923667457,0.2021420338,0.2021420338
51.2,0.4923602336,0.2021220868,0.2021220868
51.3,0.492353809,0.2021024516,0.2021024516
51.4,0.4923474709,0.2020831231,0.2020831231
51.5,0.4923412179,0.2020640969,0.2020640969
51.6,0.4923350491,0.2020453682,0.2020453682
51.7,0.4923289632,0.2020269324,0.2020269324
51.8,0.4923229591,0.2020087852,0.2020087852
51.9,0.4923170357,0.201990922,0.201990922
52,0.4923111921,0.2019733384,0.2019733384
52.1,0.492305427,0.2019560303,0.2019560303
52.2,0.4922997394,0.2019389933,0.2019389933
52.3,0.4922941283,0.2019222234,0.2019222234
52.4,0.4922885926,0.2019057163,0.2019057163
52.5,0.4922831314,0.2018894681,0.2018894681
52.6,0.4922777436,0.2018734748,0.2018734748
52.7,0.4922724283,0.2018577325,0.2018577325
52.8,0.4922671844,0.2018422373,0.2018422373
52.9,0.4922620111,0.2018269853,0.2018269853
53,0.4922569073,0.201811973,0.201811973
53.1,0.4922518722,0.2017971965,0.2017971965
53.2,0.4922469047,0.2017826523,0.2017826523
53.3,0.4922420041,0.2017683367,0.2017683367
53.4,0.4922371693,0.2017542463,0.2017542463
53.5,0.4922323996,0.2017403775,0.2017403775
53.6,0.492227694,0.2017267271,0.2017267271
53.7,0.4922230516,0.2017132915,0.2017132915
53.8,0.4922184718,0.2017000675,0.2017000675
53.9,0.4922139534,0.2016870519,0.2016870519
54,0.4922094959,0.2016742414,0.2016742414
54.1,0.4922050983,0.2016616328,0.2016616328
54.2,0.4922007598,0.201649223,0.201649223
54.3,0.4921964796,0.201637009,0.201637009
54.4,0.492192257,0.2016249878,0.2016249878
54.5,0.4921880912,0.2016131563,0.2016131563
54.6,0.4921839814,0.2016015117,0.2016015117
54.7,0.4921799269,0.201590051,0.201590051
54.8,0.4921759269,0.2015787714,0.2015787714
54.9,0.4921719807,0.2015676702,0.2015676702
55,0.4921680875,0.2015567444,0.2015567444
55.1,0.4921642467,0.2015459915,0.2015459915
55.2,0.4921604575,0.2015354088,0.2015354088
55.3,0.4921567193,0.2015249936,0.2015249936
55.4,0.4921530314,0.2015147433,0.2015147433
55.5,0.492149393,0.2015046554,0.2015046554
55.6,0.4921458036,0.2014947274,0.2014947274
55.7,0.4921422625,0.2014849568,0.2014849568
55.8,0.4921387689,0.2014753411,0.2014753411
55.9,0.4921353223,0.2014658779,0.2014658779
56,0.4921319221,0.2014565649,0.2014565649
56.1,0.4921285676,0.2014473998,0.2014473998
56.2,0.4921252582,0.2014383803,0.2014383803
56.3,0.4921219933,0.201429504,0.201429504
56.4,0.4921187724,0.2014207689,0.2014207689
56.5,0.4921155947,0.2014121726,0.2014121726
56.6,0.4921124597,0.201403713,0.201403713
56.7,0.4921093669,0.201395388,0.201395388
56.8,0.4921063157,0.2013871956,0.2013871956
56.9,0.4921033056,0.2013791336,0.2013791336
57,0.4921003359,0.2013712,0.2013712
57.1,0.4920974061,0.2013633929,0.2013633929
57.2,0.4920945157,0.2013557102,0.2013557102
57.3,0.4920916642,0.2013481501,0.2013481501
57.4,0.4920888511,0.2013407105,0.2013407105
57.5,0.4920860757,0.2013333897,0.2013333897
