t,D_L1,D_KL,D_e
10.5,0.6033834264,0.9091799857,0.9091799857
10.6,0.6015782013,0.8984918422,0.8984918422
10.7,0.5997972508,0.8879608563,0.8879608563
10.8,0.5980402485,0.8775847138,0.8775847138
10.9,0.5963068723,0.8673611348,0.8673611348
11,0.5945968046,0.8572878734,0.8572878734
11.1,0.5929097319,0.847362717,0.847362717
11.2,0.591245345,0.837583486,0.837583486
11.3,0.5896033389,0.827948033,0.827948033
11.4,0.5879834126,0.8184542426,0.8184542426
11.5,0.5863852692,0.8091000308,0.8091000308
11.6,0.5848086158,0.7998833444,0.7998833444
11.7,0.5832531635,0.7908021608,0.7908021608
11.8,0.581718627,0.7818544872,0.7818544872
11.9,0.5802047253,0.7730383606,0.7730383606
12,0.5787111808,0.7643518468,0.7643518468
12.1,0.5772377197,0.7557930404,0.7557930404
12.2,0.5757840721,0.7473600642,0.7473600642
12.3,0.5743499714,0.7390510687,0.7390510687
12.4,0.5729351549,0.7308642319,0.7308642319
12.5,0.5715393632,0.7227977586,0.7227977586
12.6,0.5701623405,0.7148498802,0.7148498802
12.7,0.5688038344,0.7070188543,0.7070188543
12.8,0.567463596,0.6993029643,0.6993029643
12.9,0.5661413795,0.6917005187,0.6917005187
13,0.5648369427,0.6842098513,0.6842098513
13.1,0.5635500465,0.6768293202,0.6768293202
13.2,0.5622804549,0.6695573081,0.6695573081
13.3,0.5610279354,0.6623922213,0.6623922213
13.4,0.5597922583,0.6553324896,0.6553324896
13.5,0.5585731972,0.6483765661,0.6483765661
13.6,0.5573705286,0.6415229267,0.6415229267
13.7,0.5561840321,0.6347700697,0.6347700697
13.8,0.5550134903,0.6281165156,0.6281165156
13.9,0.5538586886,0.6215608067,0.6215608067
14,0.5527194153,0.6151015067,0.6151015067
14.1,0.5515954616,0.6087372005,0.6087372005
14.2,0.5504866216,0.602466494,0.602466494
14.3,0.549392692,0.5962880134,0.5962880134
14.4,0.5483134723,0.5902004053,0.5902004053
14.5,0.5472487648,0.584202336,0.584202336
14.6,0.5461983741,0.5782924916,0.5782924916
14.7,0.545162108,0.5724695777,0.5724695777
14.8,0.5441397763,0.5667323185,0.5667323185
14.9,0.5431311918,0.5610794574,0.5610794574
15,0.5421361696,0.5555097561,0.5555097561
15.1,0.5411545273,0.5500219944,0.5500219944
15.2,0.540186085,0.5446149702,0.5446149702
15.3,0.5392306651,0.539287499,0.539287499
15.4,0.5382880927,0.5340384138,0.5340384138
15.5,0.5373581949,0.5288665646,0.5288665646
15.6,0.5364408013,0.5237708184,0.5237708184
15.7,0.5355357438,0.5187500589,0.5187500589
15.8,0.5346428564,0.5138031861,0.5138031861
15.9,0.5337619756,0.5089291161,0.5089291161
16,0.5328929398,0.5041267811,0.5041267811
16.1,0.5320355899,0.4993951288,0.4993951288
16.2,0.5311897686,0.4947331224,0.4947331224
16.3,0.5303553209,0.4901397405,0.4901397405
16.4,0.5295320939,0.4856139764,0.4856139764
16.5,0.5287199367,0.4811548383,0.4811548383
16.6,0.5279187005,0.4767613491,0.4767613491
16.7,0.5271282384,0.4724325458,0.4724325458
16.8,0.5263484055,0.4681674797,0.4681674797
16.9,0.5255790589,0.4639652159,0.4639652159
17,0.5248200576,0.4598248332,0.4598248332
17.1,0.5240712625,0.4557454242,0.4557454242
17.2,0.5233325363,0.4517260944,0.4517260944
17.3,0.5226037437,0.4477659626,0.4477659626
17.4,0.521884751,0.4438641606,0.4438641606
17.5,0.5211754265,0.4400198328,0.4400198328
17.6,0.5204756402,0.4362321363,0.4362321363
17.7,0.5197852638,0.4325002403,0.4325002403
17.8,0.5191041708,0.4288233264,0.4288233264
17.9,0.5184322364,0.4252005881,0.4252005881
18,0.5177693374,0.4216312308,0.4216312308
18.1,0.5171153522,0.4181144715,0.4181144715
18.2,0.5164701611,0.4146495386,0.4146495386
18.3,0.5158336458,0.4112356719,0.4112356719
18.4,0.5152056897,0.4078721222,0.4078721222
18.5,0.5145861775,0.4045581516,0.4045581516
18.6,0.5139749959,0.4012930326,0.4012930326
18.7,0.5133720327,0.3980760486,0.3980760486
18.8,0.5127771775,0.3949064935,0.3949064935
18.9,0.5121903212,0.3917836715,0.3917836715
19,0.5116113562,0.3887068969,0.3887068969
19.1,0.5110401766,0.3856754942,0.3856754942
19.2,0.5104766775,0.3826887976,0.3826887976
19.3,0.5099207557,0.3797461513,0.3797461513
19.4,0.5093723092,0.3768469089,0.3768469089
19.5,0.5088312377,0.3739904335,0.3739904335
19.6,0.5082974419,0.3711760976,0.3711760976
19.7,0.5077708239,0.3684032829,0.3684032829
19.8,0.5072512873,0.36567138,0.36567138
19.9,0.5067387368,0.3629797886,0.3629797886
20,0.5062330785,0.360327917,0.360327917
20.1,0.5057342198,0.3577151824,0.3577151824
20.2,0.5052420691,0.3551410104,0.3551410104
20.3,0.5047565363,0.3526048349,0.3526048349
20.4,0.5042775323,0.3501060983,0.3501060983
20.5,0.5038049695,0.347644251,0.347644251
20.6,0.5033387612,0.3452187516,0.3452187516
20.7,0.5028788219,0.3428290664,0.3428290664
20.8,0.5024250673,0.3404746697,0.3404746697
20.9,0.5019774143,0.3381550434,0.3381550434
21,0.5015357808,0.3358696771,0.3358696771
21.1,0.5011000859,0.3336180678,0.3336180678
21.2,0.5006702497,0.3313997197,0.3313997197
21.3,0.5002461935,0.3292141446,0.3292141446
21.4,0.4998278394,0.3270608611,0.3270608611
21.5,0.499415111,0.3249393951,0.3249393951
21.6,0.4990079324,0.3228492793,0.3228492793
21.7,0.4986062291,0.3207900533,0.3207900533
21.8,0.4982099274,0.3187612633,0.3187612633
21.9,0.4978189548,0.3167624624,0.3167624624
22,0.4974332395,0.3147932101,0.3147932101
22.1,0.4970527108,0.3128530722,0.3128530722
22.2,0.4966772991,0.3109416211,0.3109416211
22.3,0.4963069355,0.3090584354,0.3090584354
22.4,0.4959415521,0.3072030997,0.3072030997
22.5,0.4955810819,0.3053752049,0.3053752049
22.6,0.495225459,0.3035743477,0.3035743477
22.7,0.494874618,0.3018001309,0.3018001309
22.8,0.4945284948,0.3000521629,0.3000521629
22.9,0.4941870258,0.298330058,0.298330058
23,0.4938501485,0.2966334361,0.2966334361
23.1,0.4935178012,0.2949619226,0.2949619226
23.2,0.4931899229,0.2933151484,0.2933151484
23.3,0.4928664535,0.29169275,0.29169275
23.4,0.4925473337,0.2900943688,0.2900943688
23.5,0.4922325051,0.2885196518,0.2885196518
23.6,0.49192191,0.2869682511,0.2869682511
23.7,0.4916154914,0.2854398239,0.2854398239
23.8,0.4913131931,0.2839340323,0.2839340323
23.9,0.4910149598,0.2824505434,0.2824505434
24,0.4907207369,0.2809890293,0.2809890293
24.1,0.4904304702,0.2795491666,0.2795491666
24.2,0.4901441068,0.2781306371,0.2781306371
24.3,0.489861594,0.2767331267,0.2767331267
24.4,0.4895828802,0.2753563264,0.2753563264
24.5,0.4893079142,0.2739999314,0.2739999314
24.6,0.4890366456,0.2726636416,0.2726636416
24.7,0.4887690247,0.271347161,0.271347161
24.8,0.4885050024,0.2700501981,0.2700501981
24.9,0.4882445305,0.2687724658,0.2687724658
25,0.487987561,0.267513681,0.267513681
25.1,0.487734047,0.2662735649,0.2662735649
25.2,0.487483942,0.2650518425,0.2650518425
25.3,0.4872372001,0.2638482432,0.2638482432
25.4,0.486993776,0.2626625001,0.2626625001
25.5,0.4867536253,0.2614943504,0.2614943504
25.6,0.4865167039,0.2603435349,0.2603435349
25.7,0.4862829682,0.2592097984,0.2592097984
25.8,0.4860523756,0.2580928894,0.2580928894
25.9,0.4858248838,0.2569925601,0.2569925601
26,0.485600451,0.2559085662,0.2559085662
26.1,0.4853790361,0.2548406672,0.2548406672
26.2,0.4851605985,0.2537886258,0.2537886258
26.3,0.4849450982,0.2527522086,0.2527522086
26.4,0.4847324958,0.2517311852,0.2517311852
26.5,0.4845227522,0.2507253288,0.2507253288
26.6,0.4843158289,0.249734416,0.249734416
26.7,0.4841116881,0.2487582264,0.2487582264
26.8,0.4839102924,0.2477965431,0.2477965431
26.9,0.4837116048,0.2468491523,0.2468491523
27,0.483515589,0.2459158432,0.2459158432
27.1,0.4833222089,0.2449964083,0.2449964083
27.2,0.4831314292,0.2440906429,0.2440906429
27.3,0.4829432149,0.2431983455,0.2431983455
27.4,0.4827575314,0.2423193175,0.2423193175
27.5,0.4825743448,0.2414533632,0.2414533632
27.6,0.4823936215,0.2406002898,0.2406002898
27.7,0.4822153284,0.2397599071,0.2397599071
27.8,0.4820394328,0.2389320282,0.2389320282
27.9,0.4818659023,0.2381164683,0.2381164683
28,0.4816947054,0.2373130458,0.2373130458
28.1,0.4815258104,0.2365215816,0.2365215816
28.2,0.4813591866,0.2357418992,0.2357418992
28.3,0.4811948034,0.2349738246,0.2349738246
28.4,0.4810326306,0.2342171866,0.2342171866
28.5,0.4808726385,0.2334718164,0.2334718164
28.6,0.4807147978,0.2327375475,0.2327375475
28.7,0.4805590795,0.232014216,0.232014216
28.8,0.4804054552,0.2313016605,0.2313016605
28.9,0.4802538966,0.2305997218,0.2305997218
29,0.4801043761,0.2299082431,0.2299082431
29.1,0.4799568661,0.2292270699,0.2292270699
29.2,0.4798113396,0.22855605,0.22855605
29.3,0.47966777,0.2278950333,0.2278950333
29.4,0.479526131,0.2272438721,0.2272438721
29.5,0.4793863966,0.2266024206,0.2266024206
29.6,0.4792485412,0.2259705356,0.2259705356
29.7,0.4791125395,0.2253480754,0.2253480754
29.8,0.4789783665,0.2247349009,0.2247349009
29.9,0.4788459978,0.2241308747,0.2241308747
30,0.4787154091,0.2235358617,0.2235358617
30.1,0.4785865763,0.2229497285,0.2229497285
30.2,0.4784594759,0.2223723438,0.2223723438
30.3,0.4783340847,0.2218035782,0.2218035782
30.4,0.4782103795,0.2212433043,0.2212433043
30.5,0.4780883378,0.2206913964,0.2206913964
30.6,0.4779679372,0.2201477309,0.2201477309
30.7,0.4778491555,0.2196121856,0.2196121856
30.8,0.4777319712,0.2190846405,0.2190846405
30.9,0.4776163625,0.2185649773,0.2185649773
31,0.4775023085,0.2180530791,0.2180530791
31.1,0.4773897881,0.2175488311,0.2175488311
31.2,0.4772787808,0.2170521201,0.2170521201
31.3,0.4771692661,0.2165628345,0.2165628345
31.4,0.4770612241,0.2160808642,0.2160808642
31.5,0.4769546349,0.2156061011,0.2156061011
31.6,0.476849479,0.2151384383,0.2151384383
31.7,0.4767457372,0.2146777707,0.2146777707
31.8,0.4766433903,0.2142239946,0.2142239946
31.9,0.4765424196,0.213777008,0.213777008
32,0.4764428067,0.2133367102,0.2133367102
32.1,0.4763445333,0.2129030022,0.2129030022
32.2,0.4762475814,0.2124757863,0.2124757863
32.3,0.4761519331,0.2120549663,0.2120549663
32.4,0.476057571,0.2116404472,0.2116404472
32.5,0.4759644778,0.2112321359,0.2112321359
32.6,0.4758726364,0.2108299401,0.2108299401
32.7,0.47578203,0.2104337692,0.2104337692
32.8,0.4756926419,0.2100435339,0.2100435339
32.9,0.4756044558,0.2096591461,0.2096591461
33,0.4755174556,0.2092805191,0.2092805191
33.1,0.4754316252,0.2089075673,0.2089075673
33.2,0.475346949,0.2085402067,0.2085402067
33.3,0.4752634114,0.2081783542,0.2081783542
33.4,0.4751809972,0.2078219282,0.2078219282
33.5,0.4750996911,0.2074708479,0.2074708479
33.6,0.4750194784,0.2071250342,0.2071250342
33.7,0.4749403442,0.2067844087,0.2067844087
33.8,0.4748622742,0.2064488945,0.2064488945
33.9,0.474785254,0.2061184157,0.2061184157
34,0.4747092694,0.2057928974,0.2057928974
34.1,0.4746343066,0.2054722661,0.2054722661
34.2,0.4745603518,0.205156449,0.205156449
34.3,0.4744873915,0.2048453747,0.2048453747
34.4,0.4744154122,0.2045389727,0.2045389727
34.5,0.4743444009,0.2042371736,0.2042371736
34.6,0.4742743444,0.2039399088,0.2039399088
34.7,0.47420523,0.2036471112,0.2036471112
34.8,0.4741370449,0.2033587141,0.2033587141
34.9,0.4740697767,0.2030746523,0.2030746523
35,0.4740034131,0.2027948612,0.2027948612
35.1,0.4739379418,0.2025192773,0.2025192773
35.2,0.4738733509,0.202247838,0.202247838
35.3,0.4738096286,0.2019804817,0.2019804817
35.4,0.4737467631,0.2017171477,0.2017171477
35.5,0.473684743,0.201457776,0.201457776
35.6,0.4736235568,0.2012023077,0.2012023077
35.7,0.4735631934,0.2009506848,0.2009506848
35.8,0.4735036418,0.2007028499,0.2007028499
35.9,0.4734448908,0.2004587466,0.2004587466
36,0.4733869299,0.2002183195,0.2002183195
36.1,0.4733297484,0.1999815138,0.1999815138
36.2,0.4732733358,0.1997482754,0.1997482754
36.3,0.4732176818,0.1995185514,0.1995185514
36.4,0.4731627762,0.1992922893,0.1992922893
36.5,0.4731086088,0.1990694375,0.1990694375
36.6,0.4730551699,0.1988499452,0.1988499452
36.7,0.4730024495,0.1986337624,0.1986337624
36.8,0.472950438,0.1984208397,0.1984208397
36.9,0.472899126,0.1982111286,0.1982111286
37,0.4728485039,0.1980045811,0.1980045811
37.1,0.4727985625,0.19780115,0.19780115
37.2,0.4727492927,0.1976007889,0.1976007889
37.3,0.4727006854,0.197403452,0.197403452
37.4,0.4726527317,0.1972090942,0.1972090942
37.5,0.4726054229,0.197017671,0.197017671
37.6,0.4725587502,0.1968291386,0.1968291386
37.7,0.4725127051,0.1966434539,0.1966434539
37.8,0.4724672791,0.1964605744,0.1964605744
37.9,0.472422464,0.1962804582,0.1962804582
38,0.4723782515,0.196103064,0.196103064
38.1,0.4723346336,0.1959283512,0.1959283512
38.2,0.4722916021,0.1957562797,0.1957562797
38.3,0.4722491493,0.1955868101,0.1955868101
38.4,0.4722072674,0.1954199036,0.1954199036
38.5,0.4721659486,0.1952555217,0.1952555217
38.6,0.4721251855,0.1950936269,0.1950936269
38.7,0.4720849705,0.1949341819,0.1949341819
38.8,0.4720452962,0.19477715,0.19477715
38.9,0.4720061554,0.1946224953,0.1946224953
39,0.471967541,0.1944701822,0.1944701822
39.1,0.4719294458,0.1943201756,0.1943201756
39.2,0.4718918629,0.194172441,0.194172441
39.3,0.4718547853,0.1940269446,0.1940269446
39.4,0.4718182063,0.1938836527,0.1938836527
39.5,0.4717821192,0.1937425324,0.1937425324
39.6,0.4717465173,0.1936035512,0.1936035512
39.7,0.4717113942,0.1934666771,0.1934666771
39.8,0.4716767434,0.1933318785,0.1933318785
39.9,0.4716425585,0.1931991243,0.1931991243
40,0.4716088333,0.193068384,0.193068384
40.1,0.4715755615,0.1929396274,0.1929396274
40.2,0.4715427372,0.1928128247,0.1928128247
40.3,0.4715103543,0.1926879467,0.1926879467
40.4,0.4714784068,0.1925649645,0.1925649645
40.5,0.4714468889,0.1924438498,0.1924438498
40.6,0.4714157949,0.1923245745,0.1923245745
40.7,0.4713851189,0.1922071111,0.1922071111
40.8,0.4713548555,0.1920914323,0.1920914323
40.9,0.4713249989,0.1919775115,0.1919775115
41,0.4712955439,0.1918653223,0.1918653223
41.1,0.471266485,0.1917548386,0.1917548386
41.2,0.4712378167,0.191646035,0.191646035
41.3,0.471209534,0.1915388862,0.1915388862
41.4,0.4711816316,0.1914333673,0.1914333673
41.5,0.4711541044,0.1913294538,0.1913294538
41.6,0.4711269474,0.1912271218,0.1912271218
41.7,0.4711001555,0.1911263475,0.1911263475
41.8,0.4710737239,0.1910271073,0.1910271073
41.9,0.4710476477,0.1909293784,0.1909293784
42,0.4710219222,0.190833138,0.190833138
42.1,0.4709965426,0.1907383637,0.1907383637
42.2,0.4709715043,0.1906450335,0.1906450335
42.3,0.4709468026,0.1905531257,0.1905531257
42.4,0.4709224331,0.190462619,0.190462619
42.5,0.4708983913,0.1903734922,0.1903734922
42.6,0.4708746728,0.1902857245,0.1902857245
42.7,0.4708512733,0.1901992957,0.1901992957
42.8,0.4708281883,0.1901141855,0.1901141855
42.9,0.4708054138,0.190030374,0.190030374
43,0.4707829456,0.1899478418,0.1899478418
43.1,0.4707607795,0.1898665696,0.1898665696
43.2,0.4707389114,0.1897865384,0.1897865384
43.3,0.4707173374,0.1897077295,0.1897077295
43.4,0.4706960535,0.1896301246,0.1896301246
43.5,0.4706750558,0.1895537054,0.1895537054
43.6,0.4706543404,0.1894784542,0.1894784542
43.7,0.4706339036,0.1894043534,0.1894043534
43.8,0.4706137416,0.1893313855,0.1893313855
43.9,0.4705938508,0.1892595336,0.1892595336
44,0.4705742274,0.1891887808,0.1891887808
44.1,0.4705548678,0.1891191105,0.1891191105
44.2,0.4705357686,0.1890505064,0.1890505064
44.3,0.4705169263,0.1889829525,0.1889829525
44.4,0.4704983373,0.1889164329,0.1889164329
44.5,0.4704799982,0.1888509319,0.1888509319
44.6,0.4704619058,0.1887864343,0.1887864343
44.7,0.4704440566,0.1887229249,0.1887229249
44.8,0.4704264475,0.1886603887,0.1886603887
44.9,0.4704090751,0.1885988111,0.1885988111
45,0.4703919364,0.1885381776,0.1885381776
45.1,0.4703750281,0.1884784739,0.1884784739
45.2,0.4703583471,0.188419686,0.188419686
45.3,0.4703418905,0.1883618001,0.1883618001
45.4,0.4703256552,0.1883048025,0.1883048025
45.5,0.4703096382,0.1882486798,0.1882486798
45.6,0.4702938365,0.1881934187,0.1881934187
45.7,0.4702782474,0.1881390063,0.1881390063
45.8,0.4702628679,0.1880854297,0.1880854297
45.9,0.4702476951,0.1880326763,0.1880326763
46,0.4702327264,0.1879807336,0.1879807336
46.1,0.470217959,0.1879295893,0.1879295893
46.2,0.4702033902,0.1878792314,0.1878792314
46.3,0.4701890172,0.187829648,0.187829648
46.4,0.4701748376,0.1877808273,0.1877808273
46.5,0.4701608486,0.1877327578,0.1877327578
46.6,0.4701470477,0.187685428,0.187685428
46.7,0.4701334324,0.1876388269,0.1876388269
46.8,0.4701200001,0.1875929434,0.1875929434
46.9,0.4701067485,0.1875477666,0.1875477666
47,0.4700936751,0.1875032857,0.1875032857
47.1,0.4700807775,0.1874594902,0.1874594902
47.2,0.4700680533,0.1874163698,0.1874163698
47.3,0.4700555002,0.1873739142,0.1873739142
47.4,0.4700431159,0.1873321133,0.1873321133
47.5,0.4700308982,0.1872909572,0.1872909572
47.6,0.4700188447,0.1872504361,0.1872504361
47.7,0.4700069533,0.1872105404,0.1872105404
47.8,0.4699952218,0.1871712605,0.1871712605
47.9,0.4699836481,0.1871325871,0.1871325871
48,0.46997223,0.187094511,0.187094511
48.1,0.4699609654,0.1870570232,0.1870570232
48.2,0.4699498523,0.1870201146,0.1870201146
48.3,0.4699388887,0.1869837766,0.1869837766
48.4,0.4699280725,0.1869480003,0.1869480003
48.5,0.4699174017,0.1869127774,0.1869127774
48.6,0.4699068744,0.1868780993,0.1868780993
48.7,0.4698964886,0.1868439577,0.1868439577
48.8,0.4698862425,0.1868103447,0.1868103447
48.9,0.4698761342,0.1867772519,0.1867772519
49,0.4698661619,0.1867446717,0.1867446717
49.1,0.4698563236,0.1867125961,0.1867125961
49.2,0.4698466176,0.1866810175,0.1866810175
49.3,0.4698370421,0.1866499283,0.1866499283
49.4,0.4698275954,0.186619321,0.186619321
49.5,0.4698182757,0.1865891884,0.1865891884
49.6,0.4698090813,0.1865595231,0.1865595231
49.7,0.4698000106,0.1865303181,0.1865303181
49.8,0.4697910618,0.1865015663,0.1865015663
49.9,0.4697822334,0.1864732609,0.1864732609
50,0.4697735237,0.186445395,0.186445395
50.1,0.4697649311,0.1864179619,0.1864179619
50.2,0.469756454,0.1863909551,0.1863909551
50.3,0.469748091,0.1863643679,0.1863643679
50.4,0.4697398404,0.1863381941,0.1863381941
50.5,0.4697317007,0.1863124273,0.1863124273
50.6,0.4697236705,0.1862870612,0.1862870612
50.7,0.4697157483,0.1862620899,0.1862620899
50.8,0.4697079326,0.1862375071,0.1862375071
50.9,0.469700222,0.1862133071,0.1862133071
51,0.4696926151,0.1861894839,0.1861894839
51.1,0.4696851104,0.1861660317,0.1861660317
51.2,0.4696777067,0.186142945,0.186142945
51.3,0.4696704025,0.1861202182,0.1861202182
51.4,0.4696631966,0.1860978456,0.1860978456
51.5,0.4696560876,0.1860758219,0.1860758219
51.6,0.4696490741,0.1860541418,0.1860541418
51.7,0.469642155,0.1860328,0.1860328
51.8,0.4696353289,0.1860117914,0.1860117914
51.9,0.4696285945,0.1859911107,0.1859911107
52,0.4696219508,0.1859707531,0.1859707531
52.1,0.4696153964,0.1859507135,0.1859507135
52.2,0.4696089301,0.185930987,0.185930987
52.3,0.4696025507,0.185911569,0.185911569
52.4,0.4695962572,0.1858924545,0.1858924545
52.5,0.4695900483,0.1858736391,0.1858736391
52.6,0.4695839228,0.1858551181,0.1858551181
52.7,0.4695778798,0.1858368869,0.1858368869
52.8,0.469571918,0.1858189412,0.1858189412
52.9,0.4695660363,0.1858012766,0.1858012766
53,0.4695602338,0.1857838887,0.1857838887
53.1,0.4695545092,0.1857667732,0.1857667732
53.2,0.4695488617,0.1857499261,0.1857499261
53.3,0.4695432901,0.1857333432,0.1857333432
53.4,0.4695377934,0.1857170204,0.1857170204
53.5,0.4695323706,0.1857009537,0.1857009537
53.6,0.4695270208,0.1856851392,0.1856851392
53.7,0.4695217429,0.185669573,0.185669573
53.8,0.4695165359,0.1856542513,0.1856542513
53.9,0.469511399,0.1856391703,0.1856391703
54,0.4695063311,0.1856243263,0.1856243263
54.1,0.4695013314,0.1856097157,0.1856097157
54.2,0.469496399,0.1855953349,0.1855953349
54.3,0.4694915328,0.1855811803,0.1855811803
54.4,0.4694867321,0.1855672485,0.1855672485
54.5,0.4694819959,0.185553536,0.185553536
54.6,0.4694773235,0.1855400394,0.1855400394
54.7,0.4694727138,0.1855267555,0.1855267555
54.8,0.4694681662,0.1855136808,0.1855136808
54.9,0.4694636797,0.1855008123,0.1855008123
55,0.4694592535,0.1854881467,0.1854881467
55.1,0.4694548868,0.1854756809,0.1854756809
55.2,0.4694505789,0.1854634118,0.1854634118
55.3,0.4694463289,0.1854513364,0.1854513364
55.4,0.469442136,0.1854394516,0.1854394516
55.5,0.4694379995,0.1854277546,0.1854277546
55.6,0.4694339186,0.1854162424,0.1854162424
55.7,0.4694298927,0.1854049121,0.1854049121
55.8,0.4694259208,0.1853937611,0.1853937611
55.9,0.4694220024,0.1853827864,0.1853827864
56,0.4694181366,0.1853719854,0.1853719854
56.1,0.4694143228,0.1853613553,0.1853613553
56.2,0.4694105604,0.1853508936,0.1853508936
56.3,0.4694068485,0.1853405976,0.1853405976
56.4,0.4694031865,0.1853304647,0.1853304647
56.5,0.4693995737,0.1853204925,0.1853204925
56.6,0.4693960096,0.1853106784,0.1853106784
56.7,0.4693924933,0.18530102,0.18530102
56.8,0.4693890244,0.1852915149,0.1852915149
56.9,0.4693856021,0.1852821606,0.1852821606
57,0.4693822258,0.185272955,0.185272955
57.1,0.4693788949,0.1852638955,0.1852638955
57.2,0.4693756088,0.1852549801,0.1852549801
57.3,0.4693723669,0.1852462063,0.1852462063
57.4,0.4693691686,0.1852375722,0.1852375722
57.5,0.4693660133,0.1852290754,0.1852290754
57.6,0.4693629004,0.1852207138,0.1852207138
