t,D_L1,D_KL,D_e
14.6,0.5395731944,0.5941425493,0.5941425493
14.7,0.5384803851,0.5879758523,0.5879758523
14.8,0.5374022706,0.5818998565,0.5818998565
14.9,0.5363386533,0.5759132309,0.5759132309
15,0.5352893384,0.570014664,0.570014664
15.1,0.5342541334,0.5642028639,0.5642028639
15.2,0.5332328487,0.5584765573,0.5584765573
15.3,0.5322252971,0.5528344899,0.5528344899
15.4,0.5312312938,0.5472754257,0.5472754257
15.5,0.5302506568,0.541798147,0.541798147
15.6,0.5292832063,0.5364014539,0.5364014539
15.7,0.5283287649,0.5310841642,0.5310841642
15.8,0.5273871577,0.5258451131,0.5258451131
15.9,0.5264582122,0.5206831527,0.5206831527
16,0.5255417581,0.5155971523,0.5155971523
16.1,0.5246376274,0.5105859976,0.5105859976
16.2,0.5237456544,0.5056485906,0.5056485906
16.3,0.5228656757,0.5007838496,0.5007838496
16.4,0.5219975299,0.4959907088,0.4959907088
16.5,0.5211410579,0.4912681178,0.4912681178
16.6,0.5202961028,0.486615042,0.486615042
16.7,0.5194625096,0.4820304615,0.4820304615
16.8,0.5186401257,0.4775133719,0.4775133719
16.9,0.5178288002,0.4730627831,0.4730627831
17,0.5170283845,0.4686777198,0.4686777198
17.1,0.5162387319,0.464357221,0.464357221
17.2,0.5154596976,0.4601003395,0.4601003395
17.3,0.5146911389,0.4559061424,0.4559061424
17.4,0.5139329149,0.4517737101,0.4517737101
17.5,0.5131848866,0.4477021369,0.4477021369
17.6,0.5124469169,0.4436905301,0.4436905301
17.7,0.5117188706,0.4397380101,0.4397380101
17.8,0.5110006143,0.4358437102,0.4358437102
17.9,0.5102920162,0.4320067766,0.4320067766
18,0.5095929465,0.4282263678,0.4282263678
18.1,0.5089032771,0.4245016547,0.4245016547
18.2,0.5082228816,0.4208318204,0.4208318204
18.3,0.5075516353,0.4172160598,0.4172160598
18.4,0.5068894151,0.41365358,0.41365358
18.5,0.5062360997,0.4101435992,0.4101435992
18.6,0.5055915694,0.4066853474,0.4066853474
18.7,0.5049557059,0.4032780658,0.4032780658
18.8,0.5043283928,0.3999210066,0.3999210066
18.9,0.5037095151,0.3966134333,0.3966134333
19,0.5030989593,0.3933546197,0.3933546197
19.1,0.5024966136,0.3901438506,0.3901438506
19.2,0.5019023676,0.3869804212,0.3869804212
19.3,0.5013161123,0.3838636368,0.3838636368
19.4,0.5007377402,0.3807928133,0.3807928133
19.5,0.5001671455,0.3777672763,0.3777672763
19.6,0.4996042235,0.3747863613,0.3747863613
19.7,0.4990488709,0.3718494136,0.3718494136
19.8,0.4985009862,0.3689557881,0.3689557881
19.9,0.4979604687,0.3661048491,0.3661048491
20,0.4974272196,0.3632959702,0.3632959702
20.1,0.4969011409,0.3605285343,0.3605285343
20.2,0.4963821363,0.3578019331,0.3578019331
20.3,0.4958701108,0.3551155675,0.3551155675
20.4,0.4953649703,0.3524688468,0.3524688468
20.5,0.4948666224,0.3498611893,0.3498611893
20.6,0.4943749757,0.3472920217,0.3472920217
20.7,0.4938899401,0.3447607789,0.3447607789
20.8,0.4934114267,0.3422669044,0.3422669044
20.9,0.4929393478,0.3398098496,0.3398098496
21,0.4924736169,0.337389074,0.337389074
21.1,0.4920141486,0.3350040451,0.3350040451
21.2,0.4915608587,0.3326542381,0.3326542381
21.3,0.4911136641,0.3303391358,0.3303391358
21.4,0.4906724829,0.3280582288,0.3280582288
21.5,0.4902372342,0.3258110149,0.3258110149
21.6,0.4898078382,0.3235969995,0.3235969995
21.7,0.4893842162,0.321415695,0.321415695
21.8,0.4889662907,0.3192666211,0.3192666211
21.9,0.4885539848,0.3171493045,0.3171493045
22,0.4881472233,0.3150632788,0.3150632788
22.1,0.4877459313,0.3130080843,0.3130080843
22.2,0.4873500355,0.3109832684,0.3109832684
22.3,0.4869594632,0.3089883847,0.3089883847
22.4,0.4865741429,0.3070229935,0.3070229935
22.5,0.486194004,0.3050866617,0.3050866617
22.6,0.4858189767,0.3031789623,0.3031789623
22.7,0.4854489924,0.3012994746,0.3012994746
22.8,0.4850839832,0.2994477842,0.2994477842
22.9,0.4847238822,0.2976234826,0.2976234826
23,0.4843686234,0.2958261673,0.2958261673
23.1,0.4840181417,0.2940554418,0.2940554418
23.2,0.483672373,0.2923109153,0.2923109153
23.3,0.4833312537,0.2905922028,0.2905922028
23.4,0.4829947214,0.2888989247,0.2888989247
23.5,0.4826627144,0.2872307074,0.2872307074
23.6,0.4823351718,0.2855871824,0.2855871824
23.7,0.4820120337,0.2839679866,0.2839679866
23.8,0.4816932407,0.2823727625,0.2823727625
23.9,0.4813787345,0.2808011575,0.2808011575
24,0.4810684575,0.2792528245,0.2792528245
24.1,0.4807623527,0.2777274211,0.2777274211
24.2,0.480460364,0.2762246101,0.2762246101
24.3,0.4801624361,0.2747440594,0.2747440594
24.4,0.4798685144,0.2732854415,0.2732854415
24.5,0.4795785451,0.2718484338,0.2718484338
24.6,0.4792924749,0.2704327185,0.2704327185
24.7,0.4790102514,0.2690379823,0.2690379823
24.8,0.478731823,0.2676639165,0.2676639165
24.9,0.4784571386,0.2663102171,0.2663102171
25,0.4781861478,0.2649765843,0.2649765843
25.1,0.4779188009,0.2636627229,0.2636627229
25.2,0.4776550491,0.262368342,0.262368342
25.3,0.4773948439,0.2610931548,0.2610931548
25.4,0.4771381376,0.2598368788,0.2598368788
25.5,0.4768848832,0.2585992357,0.2585992357
25.6,0.4766350343,0.2573799511,0.2573799511
25.7,0.476388545,0.2561787548,0.2561787548
25.8,0.4761453703,0.2549953806,0.2549953806
25.9,0.4759054655,0.2538295659,0.2538295659
26,0.4756687867,0.2526810521,0.2526810521
26.1,0.4754352904,0.2515495846,0.2515495846
26.2,0.475204934,0.2504349123,0.2504349123
26.3,0.4749776751,0.2493367878,0.2493367878
26.4,0.4747534721,0.2482549672,0.2482549672
26.5,0.474532284,0.2471892106,0.2471892106
26.6,0.4743140701,0.2461392811,0.2461392811
26.7,0.4740987905,0.2451049456,0.2451049456
26.8,0.4738864058,0.2440859744,0.2440859744
26.9,0.4736768769,0.2430821409,0.2430821409
27,0.4734701656,0.2420932222,0.2420932222
27.1,0.4732662339,0.2411189983,0.2411189983
27.2,0.4730650444,0.2401592527,0.2401592527
27.3,0.4728665603,0.239213772,0.239213772
27.4,0.4726707452,0.2382823458,0.2382823458
27.5,0.4724775631,0.2373647669,0.2373647669
27.6,0.4722869788,0.2364608312,0.2364608312
27.7,0.4720989572,0.2355703374,0.2355703374
27.8,0.4719134639,0.2346930873,0.2346930873
27.9,0.471730465,0.2338288856,0.2338288856
28,0.4715499267,0.2329775398,0.2329775398
28.1,0.4713718162,0.2321388602,0.2321388602
28.2,0.4711961007,0.23131266,0.23131266
28.3,0.471022748,0.2304987551,0.2304987551
28.4,0.4708517263,0.2296969639,0.2296969639
28.5,0.4706830043,0.2289071078,0.2289071078
28.6,0.4705165512,0.2281290106,0.2281290106
28.7,0.4703523363,0.2273624987,0.2273624987
28.8,0.4701903295,0.2266074011,0.2266074011
28.9,0.4700305013,0.2258635493,0.2258635493
29,0.4698728222,0.2251307772,0.2251307772
29.1,0.4697172634,0.2244089213,0.2244089213
29.2,0.4695637964,0.2236978203,0.2236978203
29.3,0.4694123931,0.2229973155,0.2229973155
29.4,0.4692630256,0.2223072502,0.2223072502
29.5,0.4691156667,0.2216274703,0.2216274703
29.6,0.4689702893,0.2209578238,0.2209578238
29.7,0.4688268667,0.2202981611,0.2202981611
29.8,0.4686853727,0.2196483345,0.2196483345
29.9,0.4685457814,0.2190081987,0.2190081987
30,0.4684080672,0.2183776106,0.2183776106
30.1,0.4682722047,0.2177564289,0.2177564289
30.2,0.4681381692,0.2171445147,0.2171445147
30.3,0.4680059361,0.2165417309,0.2165417309
30.4,0.467875481,0.2159479425,0.2159479425
30.5,0.4677467802,0.2153630165,0.2153630165
30.6,0.46761981,0.2147868218,0.2147868218
30.7,0.4674945471,0.2142192293,0.2142192293
30.8,0.4673709687,0.2136601118,0.2136601118
30.9,0.4672490519,0.2131093439,0.2131093439
31,0.4671287746,0.2125668021,0.2125668021
31.1,0.4670101146,0.2120323646,0.2120323646
31.2,0.4668930502,0.2115059115,0.2115059115
31.3,0.46677756,0.2109873246,0.2109873246
31.4,0.4666636228,0.2104764876,0.2104764876
31.5,0.4665512176,0.2099732857,0.2099732857
31.6,0.466440324,0.2094776058,0.2094776058
31.7,0.4663309215,0.2089893366,0.2089893366
31.8,0.4662229901,0.2085083683,0.2085083683
31.9,0.4661165101,0.2080345929,0.2080345929
32,0.4660114619,0.2075679037,0.2075679037
32.1,0.4659078262,0.2071081959,0.2071081959
32.2,0.4658055841,0.206655366,0.206655366
32.3,0.4657047169,0.2062093121,0.2062093121
32.4,0.465605206,0.2057699338,0.2057699338
32.5,0.4655070332,0.2053371321,0.2053371321
32.6,0.4654101806,0.2049108096,0.2049108096
32.7,0.4653146303,0.2044908703,0.2044908703
32.8,0.4652203648,0.2040772194,0.2040772194
32.9,0.4651273669,0.2036697639,0.2036697639
33,0.4650356196,0.2032684117,0.2032684117
33.1,0.4649451059,0.2028730725,0.2028730725
33.2,0.4648558094,0.202483657,0.202483657
33.3,0.4647677137,0.2021000773,0.2021000773
33.4,0.4646808025,0.2017222469,0.2017222469
33.5,0.4645950601,0.2013500805,0.2013500805
33.6,0.4645104706,0.200983494,0.200983494
33.7,0.4644270185,0.2006224046,0.2006224046
33.8,0.4643446886,0.2002667308,0.2002667308
33.9,0.4642634659,0.199916392,0.199916392
34,0.4641833353,0.1995713093,0.1995713093
34.1,0.4641042822,0.1992314044,0.1992314044
34.2,0.4640262921,0.1988966005,0.1988966005
34.3,0.4639493507,0.1985668219,0.1985668219
34.4,0.463873444,0.1982419939,0.1982419939
34.5,0.4637985579,0.1979220429,0.1979220429
34.6,0.4637246789,0.1976068966,0.1976068966
34.7,0.4636517933,0.1972964835,0.1972964835
34.8,0.4635798877,0.1969907332,0.1969907332
34.9,0.4635089491,0.1966895766,0.1966895766
35,0.4634389644,0.1963929452,0.1963929452
35.1,0.4633699207,0.1961007719,0.1961007719
35.2,0.4633018055,0.1958129903,0.1958129903
35.3,0.4632346062,0.1955295351,0.1955295351
35.4,0.4631683105,0.1952503421,0.1952503421
35.5,0.4631029063,0.1949753477,0.1949753477
35.6,0.4630383815,0.1947044896,0.1947044896
35.7,0.4629747245,0.1944377061,0.1944377061
35.8,0.4629119234,0.1941749368,0.1941749368
35.9,0.4628499668,0.1939161218,0.1939161218
36,0.4627888433,0.1936612022,0.1936612022
36.1,0.4627285417,0.1934101202,0.1934101202
36.2,0.462669051,0.1931628185,0.1931628185
36.3,0.4626103602,0.1929192409,0.1929192409
36.4,0.4625524587,0.192679332,0.192679332
36.5,0.4624953357,0.192443037,0.192443037
36.6,0.4624389809,0.1922103021,0.1922103021
36.7,0.4623833839,0.1919810744,0.1919810744
36.8,0.4623285345,0.1917553016,0.1917553016
36.9,0.4622744226,0.1915329321,0.1915329321
37,0.4622210383,0.1913139152,0.1913139152
37.1,0.462168372,0.1910982011,0.1910982011
37.2,0.4621164138,0.1908857404,0.1908857404
37.3,0.4620651542,0.1906764846,0.1906764846
37.4,0.462014584,0.190470386,0.190470386
37.5,0.4619646938,0.1902673975,0.1902673975
37.6,0.4619154744,0.1900674726,0.1900674726
37.7,0.4618669169,0.1898705657,0.1898705657
37.8,0.4618190123,0.1896766318,0.1896766318
37.9,0.4617717519,0.1894856264,0.1894856264
38,0.461725127,0.1892975059,0.1892975059
38.1,0.4616791291,0.1891122273,0.1891122273
38.2,0.4616337497,0.188929748,0.188929748
38.3,0.4615889805,0.1887500263,0.1887500263
38.4,0.4615448133,0.188573021,0.188573021
38.5,0.46150124,0.1883986916,0.1883986916
38.6,0.4614582526,0.1882269981,0.1882269981
38.7,0.4614158433,0.188057901,0.188057901
38.8,0.4613740042,0.1878913617,0.1878913617
38.9,0.4613327278,0.1877273418,0.1877273418
39,0.4612920063,0.1875658038,0.1875658038
39.1,0.4612518325,0.1874067105,0.1874067105
39.2,0.4612121989,0.1872500254,0.1872500254
39.3,0.4611730982,0.1870957125,0.1870957125
39.4,0.4611345233,0.1869437363,0.1869437363
39.5,0.4610964671,0.1867940618,0.1867940618
39.6,0.4610589227,0.1866466547,0.1866466547
39.7,0.4610218831,0.1865014809,0.1865014809
39.8,0.4609853415,0.1863585072,0.1863585072
39.9,0.4609492914,0.1862177005,0.1862177005
40,0.460913726,0.1860790284,0.1860790284
40.1,0.4608786388,0.185942459,0.185942459
40.2,0.4608440235,0.1858079607,0.1858079607
40.3,0.4608098736,0.1856755027,0.1856755027
40.4,0.4607761829,0.1855450542,0.1855450542
40.5,0.4607429453,0.1854165853,0.1854165853
40.6,0.4607101546,0.1852900662,0.1852900662
40.7,0.4606778048,0.1851654678,0.1851654678
40.8,0.4606458901,0.1850427612,0.1850427612
40.9,0.4606144044,0.1849219181,0.1849219181
41,0.4605833422,0.1848029106,0.1848029106
41.1,0.4605526977,0.1846857111,0.1846857111
41.2,0.4605224652,0.1845702926,0.1845702926
41.3,0.4604926393,0.1844566283,0.1844566283
41.4,0.4604632144,0.1843446919,0.1843446919
41.5,0.4604341852,0.1842344574,0.1842344574
41.6,0.4604055464,0.1841258995,0.1841258995
41.7,0.4603772926,0.1840189928,0.1840189928
41.8,0.4603494188,0.1839137126,0.1839137126
41.9,0.4603219198,0.1838100345,0.1838100345
42,0.4602947906,0.1837079344,0.1837079344
42.1,0.4602680261,0.1836073887,0.1836073887
42.2,0.4602416216,0.1835083739,0.1835083739
42.3,0.4602155721,0.1834108672,0.1834108672
42.4,0.4601898729,0.1833148457,0.1833148457
42.5,0.4601645193,0.1832202873,0.1832202873
42.6,0.4601395066,0.1831271699,0.1831271699
42.7,0.4601148303,0.1830354719,0.1830354719
42.8,0.4600904857,0.1829451719,0.1829451719
42.9,0.4600664686,0.1828562489,0.1828562489
43,0.4600427743,0.1827686822,0.1827686822
43.1,0.4600193987,0.1826824514,0.1826824514
43.2,0.4599963375,0.1825975363,0.1825975363
43.3,0.4599735863,0.1825139173,0.1825139173
43.4,0.459951141,0.1824315748,0.1824315748
43.5,0.4599289976,0.1823504895,0.1823504895
43.6,0.4599071519,0.1822706426,0.1822706426
43.7,0.4598856,0.1821920154,0.1821920154
43.8,0.4598643379,0.1821145896,0.1821145896
43.9,0.4598433617,0.182038347,0.182038347
44,0.4598226676,0.1819632698,0.1819632698
44.1,0.4598022517,0.1818893404,0.1818893404
44.2,0.4597821104,0.1818165416,0.1818165416
44.3,0.4597622399,0.1817448564,0.1817448564
44.4,0.4597426366,0.1816742678,0.1816742678
44.5,0.4597232969,0.1816047595,0.1816047595
44.6,0.4597042172,0.181536315,0.181536315
44.7,0.4596853941,0.1814689185,0.1814689185
44.8,0.4596668242,0.1814025539,0.1814025539
44.9,0.4596485039,0.1813372059,0.1813372059
45,0.45963043,0.1812728589,0.1812728589
45.1,0.4596125991,0.1812094981,0.1812094981
45.2,0.459595008,0.1811471083,0.1811471083
45.3,0.4595776534,0.181085675,0.181085675
45.4,0.4595605322,0.1810251838,0.1810251838
45.5,0.4595436413,0.1809656203,0.1809656203
45.6,0.4595269774,0.1809069707,0.1809069707
45.7,0.4595105377,0.180849221,0.180849221
45.8,0.4594943189,0.1807923577,0.1807923577
45.9,0.4594783183,0.1807363674,0.1807363674
46,0.4594625329,0.1806812368,0.1806812368
46.1,0.4594469597,0.1806269531,0.1806269531
46.2,0.4594315959,0.1805735033,0.1805735033
46.3,0.4594164387,0.1805208748,0.1805208748
46.4,0.4594014853,0.1804690553,0.1804690553
46.5,0.4593867331,0.1804180325,0.1804180325
46.6,0.4593721791,0.1803677943,0.1803677943
46.7,0.4593578209,0.1803183288,0.1803183288
46.8,0.4593436558,0.1802696244,0.1802696244
46.9,0.4593296811,0.1802216696,0.1802216696
47,0.4593158943,0.1801744529,0.1801744529
47.1,0.459302293,0.1801279631,0.1801279631
47.2,0.4592888745,0.1800821894,0.1800821894
47.3,0.4592756365,0.1800371208,0.1800371208
47.4,0.4592625764,0.1799927466,0.1799927466
47.5,0.459249692,0.1799490563,0.1799490563
47.6,0.4592369809,0.1799060395,0.1799060395
47.7,0.4592244406,0.1798636861,0.1798636861
47.8,0.459212069,0.1798219859,0.1798219859
47.9,0.4591998638,0.1797809291,0.1797809291
48,0.4591878227,0.1797405058,0.1797405058
48.1,0.4591759435,0.1797007065,0.1797007065
48.2,0.459164224,0.1796615217,0.1796615217
48.3,0.4591526621,0.179622942,0.179622942
48.4,0.4591412557,0.1795849583,0.1795849583
48.5,0.4591300027,0.1795475615,0.1795475615
48.6,0.459118901,0.1795107427,0.1795107427
48.7,0.4591079485,0.1794744931,0.1794744931
48.8,0.4590971434,0.179438804,0.179438804
48.9,0.4590864835,0.179403667,0.179403667
49,0.459075967,0.1793690736,0.1793690736
49.1,0.4590655919,0.1793350156,0.1793350156
49.2,0.4590553563,0.1793014848,0.1793014848
49.3,0.4590452583,0.1792684732,0.1792684732
49.4,0.4590352962,0.179235973,0.179235973
49.5,0.459025468,0.1792039762,0.1792039762
49.6,0.4590157719,0.1791724753,0.1791724753
49.7,0.4590062062,0.1791414626,0.1791414626
49.8,0.4589967692,0.1791109309,0.1791109309
49.9,0.4589874591,0.1790808726,0.1790808726
50,0.4589782741,0.1790512807,0.1790512807
50.1,0.4589692127,0.179022148,0.179022148
50.2,0.4589602731,0.1789934675,0.1789934675
50.3,0.4589514537,0.1789652323,0.1789652323
50.4,0.4589427529,0.1789374356,0.1789374356
50.5,0.4589341691,0.1789100708,0.1789100708
50.6,0.4589257007,0.1788831312,0.1788831312
50.7,0.4589173462,0.1788566103,0.1788566103
50.8,0.4589091041,0.1788305019,0.1788305019
50.9,0.4589009727,0.1788047994,0.1788047994
51,0.4588929508,0.1787794969,0.1787794969
51.1,0.4588850366,0.1787545881,0.1787545881
51.2,0.4588772289,0.178730067,0.178730067
51.3,0.4588695262,0.1787059278,0.1787059278
51.4,0.4588619271,0.1786821645,0.1786821645
51.5,0.4588544302,0.1786587714,0.1786587714
51.6,0.458847034,0.1786357429,0.1786357429
51.7,0.4588397373,0.1786130734,0.1786130734
51.8,0.4588325388,0.1785907575,0.1785907575
51.9,0.458825437,0.1785687895,0.1785687895
52,0.4588184307,0.1785471644,0.1785471644
52.1,0.4588115187,0.1785258768,0.1785258768
52.2,0.4588046996,0.1785049215,0.1785049215
52.3,0.4587979722,0.1784842935,0.1784842935
52.4,0.4587913352,0.1784639877,0.1784639877
52.5,0.4587847875,0.1784439992,0.1784439992
52.6,0.4587783278,0.1784243231,0.1784243231
52.7,0.458771955,0.1784049547,0.1784049547
52.8,0.4587656679,0.1783858893,0.1783858893
52.9,0.4587594654,0.1783671221,0.1783671221
53,0.4587533462,0.1783486486,0.1783486486
53.1,0.4587473093,0.1783304644,0.1783304644
53.2,0.4587413536,0.1783125649,0.1783125649
53.3,0.458735478,0.1782949457,0.1782949457
53.4,0.4587296814,0.1782776027,0.1782776027
53.5,0.4587239627,0.1782605315,0.1782605315
53.6,0.458718321,0.178243728,0.178243728
53.7,0.4587127551,0.1782271881,0.1782271881
53.8,0.458707264,0.1782109076,0.1782109076
53.9,0.4587018468,0.1781948827,0.1781948827
54,0.4586965024,0.1781791094,0.1781791094
54.1,0.4586912299,0.1781635837,0.1781635837
54.2,0.4586860283,0.178148302,0.178148302
54.3,0.4586808966,0.1781332604,0.1781332604
54.4,0.458675834,0.1781184553,0.1781184553
54.5,0.4586708394,0.178103883,0.178103883
54.6,0.458665912,0.1780895399,0.1780895399
54.7,0.4586610508,0.1780754225,0.1780754225
54.8,0.458656255,0.1780615274,0.1780615274
54.9,0.4586515237,0.178047851,0.178047851
55,0.458646856,0.17803439,0.17803439
55.1,0.4586422511,0.1780211412,0.1780211412
55.2,0.4586377081,0.1780081012,0.1780081012
55.3,0.4586332262,0.1779952667,0.1779952667
55.4,0.4586288045,0.1779826347,0.1779826347
55.5,0.4586244423,0.1779702021,0.1779702021
55.6,0.4586201388,0.1779579656,0.1779579656
55.7,0.4586158931,0.1779459224,0.1779459224
55.8,0.4586117046,0.1779340693,0.1779340693
55.9,0.4586075723,0.1779224035,0.1779224035
56,0.4586034956,0.1779109222,0.1779109222
56.1,0.4585994738,0.1778996223,0.1778996223
56.2,0.458595506,0.1778885012,0.1778885012
56.3,0.4585915916,0.177877556,0.177877556
56.4,0.4585877298,0.177866784,0.177866784
56.5,0.4585839199,0.1778561827,0.1778561827
56.6,0.4585801613,0.1778457492,0.1778457492
56.7,0.4585764532,0.177835481,0.177835481
56.8,0.4585727949,0.1778253756,0.1778253756
56.9,0.4585691859,0.1778154304,0.1778154304
57,0.4585656254,0.177805643,0.177805643
57.1,0.4585621128,0.1777960109,0.1777960109
57.2,0.4585586474,0.1777865316,0.1777865316
57.3,0.4585552286,0.1777772029,0.1777772029
57.4,0.4585518557,0.1777680224,0.1777680224
57.5,0.4585485283,0.1777589877,0.1777589877
57.6,0.4585452455,0.1777500967,0.1777500967
