t,D_L1,D_KL,D_e
6.5,0.690158833,1.234670974,1.234670974
6.6,0.6876933038,1.219593456,1.219593456
6.7,0.6852609282,1.204737928,1.204737928
6.8,0.6828612604,1.190101102,1.190101102
6.9,0.6804938606,1.175679741,1.175679741
7,0.6781582949,1.161470656,1.161470656
7.1,0.6758541352,1.147470708,1.147470708
7.2,0.6735809592,1.133676803,1.133676803
7.3,0.6713383502,1.120085896,1.120085896
7.4,0.6691258973,1.106694984,1.106694984
7.5,0.6669431949,1.093501113,1.093501113
7.6,0.6647898429,1.080501372,1.080501372
7.7,0.6626654468,1.067692892,1.067692892
7.8,0.6605696171,1.05507285,1.05507285
7.9,0.6585019698,1.042638462,1.042638462
8,0.6564621257,1.03038699,1.03038699
8.1,0.6544497112,1.018315732,1.018315732
8.2,0.6524643573,1.006422031,1.006422031
8.3,0.6505057001,0.994703266,0.994703266
8.4,0.6485733808,0.9831568577,0.9831568577
8.5,0.646667045,0.9717802641,0.9717802641
8.6,0.6447863434,0.9605709817,0.9605709817
8.7,0.6429309314,0.9495265442,0.9495265442
8.8,0.6411004688,0.9386445218,0.9386445218
8.9,0.6392946202,0.9279225214,0.9279225214
9,0.6375130546,0.9173581853,0.9173581853
9.1,0.6357554454,0.906949191,0.906949191
9.2,0.6340214705,0.8966932504,0.8966932504
9.3,0.6323108121,0.8865881098,0.8865881098
9.4,0.6306231567,0.8766315487,0.8766315487
9.5,0.6289581949,0.8668213798,0.8668213798
9.6,0.6273156217,0.8571554482,0.8571554482
9.7,0.6256951358,0.8476316312,0.8476316312
9.8,0.6240964404,0.8382478373,0.8382478373
9.9,0.6225192425,0.8290020065,0.8290020065
10,0.6209632528,0.8198921089,0.8198921089
10.1,0.6194281864,0.8109161452,0.8109161452
10.2,0.6179137617,0.8020721452,0.8020721452
10.3,0.6164197013,0.7933581685,0.7933581685
10.4,0.6149457313,0.7847723029,0.7847723029
10.5,0.6134915816,0.776312665,0.776312665
10.6,0.6120569856,0.767977399,0.767977399
10.7,0.6106416804,0.7597646766,0.7597646766
10.8,0.6092454065,0.7516726967,0.7516726967
10.9,0.6078679082,0.7436996848,0.7436996848
11,0.6065089329,0.7358438926,0.7358438926
11.1,0.6051682315,0.7281035977,0.7281035977
11.2,0.6038455584,0.720477103,0.720477103
11.3,0.602540671,0.7129627368,0.7129627368
11.4,0.6012533303,0.7055588518,0.7055588518
11.5,0.5999833002,0.6982638253,0.6982638253
11.6,0.5987303481,0.6910760582,0.6910760582
11.7,0.5974942442,0.6839939754,0.6839939754
11.8,0.596274762,0.6770160249,0.6770160249
11.9,0.595071678,0.6701406774,0.6701406774
12,0.5938847717,0.6633664264,0.6633664264
12.1,0.5927138256,0.6566917877,0.6566917877
12.2,0.591558625,0.6501152987,0.6501152987
12.3,0.5904189582,0.6436355185,0.6436355185
12.4,0.5892946163,0.6372510276,0.6372510276
12.5,0.5881853933,0.630960427,0.630960427
12.6,0.5870910859,0.6247623389,0.6247623389
