t,p_1,QFI,trace_distance
2.4,0.2676393566,0.2066818507,0.001302064784
2.42,0.2676945067,0.2063437252,0.001246914664
2.44,0.2677473209,0.2060162422,0.001194100477
2.46,0.2677978981,0.2056991037,0.001143523282
2.48,0.267846333,0.2053920179,0.00109508833
2.5,0.2678927165,0.2050946992,0.001048704883
2.52,0.2679371353,0.2048068685,0.001004286049
2.54,0.2679796728,0.2045282527,0.0009617486142
2.56,0.2680204085,0.2042585849,0.0009210128906
2.58,0.2680594188,0.2039976046,0.000882002565
2.6,0.2680967768,0.2037450572,0.0008446445567
2.62,0.2681325525,0.2035006943,0.0008088688803
2.64,0.2681668129,0.2032642734,0.0007746085147
2.66,0.2681996221,0.2030355581,0.0007417992775
2.68,0.2682310417,0.2028143179,0.000710379705
2.7,0.2682611304,0.2026003278,0.0006802909366
2.72,0.2682899448,0.202393369,0.0006514766049
2.74,0.2683175386,0.2021932278,0.00062388273
2.76,0.2683439638,0.2019996965,0.0005974576184
2.78,0.2683692696,0.2018125726,0.0005721517661
2.8,0.2683935036,0.2016316591,0.0005479177658
2.82,0.2684167112,0.2014567641,0.0005247102182
2.84,0.2684389357,0.2012877012,0.0005024856472
2.86,0.268460219,0.2011242887,0.0004812024177
2.88,0.2684806007,0.2009663501,0.0004608206585
2.9,0.2685001192,0.2008137138,0.0004413021869
2.92,0.2685188109,0.2006662128,0.0004226104377
2.94,0.268536711,0.200523685,0.0004047103942
2.96,0.2685538528,0.2003859728,0.0003875685231
2.98,0.2685702687,0.2002529229,0.0003711527113
3,0.2685859892,0.2001243868,0.0003554322059
3.02,0.2686010438,0.2000002198,0.0003403775566
3.04,0.2686154608,0.1998802818,0.0003259605605
3.06,0.2686292672,0.1997644365,0.0003121542091
3.08,0.2686424887,0.1996525517,0.0002989326381
3.1,0.2686551503,0.1995444992,0.0002862710786
3.12,0.2686672756,0.1994401543,0.0002741458107
3.14,0.2686788873,0.1993393964,0.0002625341195
3.16,0.2686900071,0.1992421082,0.0002514142518
3.18,0.268700656,0.1991481761,0.0002407653761
3.2,0.2687108538,0.1990574898,0.000230567543
3.22,0.2687206197,0.1989699425,0.0002208016483
3.24,0.268729972,0.1988854305,0.0002114493968
3.26,0.2687389281,0.1988038534,0.0002024932683
3.28,0.2687475049,0.1987251138,0.0001939164846
3.3,0.2687557184,0.1986491174,0.0001857029783
3.32,0.268763584,0.1985757726,0.0001778373624
3.34,0.2687711165,0.198504991,0.0001703049017
3.36,0.2687783299,0.1984366867,0.0001630914851
3.38,0.2687852378,0.1983707766,0.0001561835992
3.4,0.2687918531,0.1983071801,0.000149568303
3.42,0.2687981882,0.1982458192,0.0001432332036
3.44,0.2688042549,0.1981866185,0.0001371664331
3.46,0.2688100647,0.1981295048,0.000131356626
3.48,0.2688156285,0.1980744074,0.0001257928985
3.5,0.2688209565,0.1980212577,0.0001204648276
3.52,0.2688260589,0.1979699894,0.000115362432
3.54,0.2688309452,0.1979205383,0.0001104761529
3.56,0.2688356245,0.1978728424,0.0001057968366
3.58,0.2688401057,0.1978268415,0.0001013157168
3.6,0.268844397,0.1977824775,9.702439893e-05
3.62,0.2688485065,0.1977396941,9.291484364e-05
3.64,0.268852442,0.1976984369,8.897935225e-05
3.66,0.2688562108,0.1976586532,8.521055212e-05
3.68,0.26885982,0.1976202922,8.16013829e-05
3.7,0.2688632763,0.1975833047,7.814508327e-05
3.72,0.2688665862,0.1975476429,7.48351783e-05
3.74,0.2688697559,0.1975132609,7.166546732e-05
3.76,0.2688727914,0.1974801141,6.863001229e-05
3.78,0.2688756982,0.1974481596,6.572312667e-05
3.8,0.268878482,0.1974173558,6.29393648e-05
3.82,0.2688811479,0.1973876623,6.027351165e-05
3.84,0.2688837008,0.1973590405,5.77205731e-05
3.86,0.2688861456,0.1973314526,5.527576655e-05
3.88,0.2688884869,0.1973048625,5.293451197e-05
3.9,0.2688907289,0.197279235,5.069242332e-05
3.92,0.2688928761,0.1972545363,4.854530035e-05
3.94,0.2688949322,0.1972307336,4.648912069e-05
3.96,0.2688969013,0.1972077953,4.452003236e-05
3.98,0.268898787,0.1971856908,4.263434653e-05
4,0.2689005928,0.1971643906,4.082853061e-05
4.02,0.2689023222,0.1971438663,3.909920164e-05
4.04,0.2689039783,0.1971240902,3.744311995e-05
4.06,0.2689055642,0.1971050358,3.585718308e-05
4.08,0.268907083,0.1970866774,3.433841999e-05
4.1,0.2689085374,0.1970689901,3.288398547e-05
4.12,0.2689099302,0.1970519502,3.149115482e-05
4.14,0.2689112641,0.1970355344,3.015731876e-05
4.16,0.2689125414,0.1970197204,2.887997853e-05
4.18,0.2689137646,0.1970044866,2.765674118e-05
4.2,0.2689149361,0.1969898124,2.648531515e-05
4.22,0.2689160579,0.1969756775,2.536350591e-05
4.24,0.2689171322,0.1969620626,2.428921191e-05
4.26,0.2689181609,0.1969489491,2.326042059e-05
4.28,0.2689191462,0.1969363188,2.227520465e-05
4.3,0.2689200897,0.1969241543,2.133171842e-05
4.32,0.2689209932,0.1969124388,2.042819438e-05
4.34,0.2689218584,0.1969011562,1.956293992e-05
4.36,0.268922687,0.1968902906,1.873433409e-05
4.38,0.2689234805,0.1968798271,1.794082459e-05
4.4,0.2689242404,0.1968697511,1.71809249e-05
4.42,0.2689249682,0.1968600484,1.645321145e-05
4.44,0.268925665,0.1968507056,1.575632095e-05
4.46,0.2689263324,0.1968417096,1.508894787e-05
4.48,0.2689269715,0.1968330477,1.444984197e-05
4.5,0.2689275836,0.1968247078,1.383780598e-05
4.52,0.2689281697,0.1968166781,1.325169331e-05
4.54,0.268928731,0.1968089473,1.269040598e-05
4.56,0.2689292685,0.1968015045,1.215289247e-05
4.58,0.2689297832,0.1967943392,1.163814583e-05
4.6,0.2689302762,0.1967874411,1.114520174e-05
4.62,0.2689307482,0.1967808006,1.067313675e-05
4.64,0.2689312003,0.1967744082,1.022106648e-05
4.66,0.2689316332,0.1967682546,9.788144061e-06
4.68,0.2689320478,0.1967623313,9.373558456e-06
4.7,0.2689324448,0.1967566297,8.976532995e-06
4.72,0.268932825,0.1967511417,8.596323904e-06
4.74,0.2689331892,0.1967458594,8.232218908e-06
4.76,0.2689335378,0.1967407752,7.883535906e-06
4.78,0.2689338717,0.1967358818,7.549621684e-06
4.8,0.2689341915,0.1967311721,7.229850699e-06
4.82,0.2689344977,0.1967266394,6.923623899e-06
4.84,0.268934791,0.1967222772,6.63036761e-06
4.86,0.2689350718,0.1967180791,6.349532454e-06
4.88,0.2689353408,0.196714039,6.080592322e-06
4.9,0.2689355983,0.1967101512,5.82304339e-06
4.92,0.268935845,0.1967064098,5.576403174e-06
4.94,0.2689360812,0.1967028096,5.340209625e-06
4.96,0.2689363073,0.1966993452,5.114020265e-06
4.98,0.268936524,0.1966960117,4.897411358e-06
5,0.2689367314,0.196692804,4.689977115e-06
5.02,0.26893693,0.1966897177,4.491328936e-06
5.04,0.2689371203,0.196686748,4.301094678e-06
5.06,0.2689373025,0.1966838908,4.118917962e-06
5.08,0.2689374769,0.1966811417,3.944457504e-06
5.1,0.268937644,0.1966784968,3.777386475e-06
5.12,0.268937804,0.1966759522,3.617391889e-06
5.14,0.2689379572,0.196673504,3.464174016e-06
5.16,0.2689381039,0.1966711488,3.317445824e-06
5.18,0.2689382444,0.196668883,3.176932436e-06
5.2,0.268938379,0.1966667032,3.042370619e-06
5.22,0.2689385079,0.1966646063,2.913508287e-06
5.24,0.2689386313,0.1966625891,2.790104035e-06
5.26,0.2689387494,0.1966606487,2.671926681e-06
5.28,0.2689388626,0.1966587822,2.558754834e-06
5.3,0.268938971,0.1966569867,2.450376482e-06
5.32,0.2689390748,0.1966552596,2.346588592e-06
5.34,0.2689391742,0.1966535984,2.247196732e-06
5.36,0.2689392694,0.1966520005,2.152014702e-06
5.38,0.2689393605,0.1966504636,2.060864193e-06
5.4,0.2689394478,0.1966489854,1.973574445e-06
5.42,0.2689395314,0.1966475636,1.889981932e-06
5.44,0.2689396114,0.1966461962,1.809930055e-06
5.46,0.2689396881,0.196644881,1.733268847e-06
5.48,0.2689397615,0.1966436162,1.659854693e-06
5.5,0.2689398318,0.1966423997,1.589550062e-06
5.52,0.2689398991,0.1966412298,1.522223246e-06
5.54,0.2689399636,0.1966401047,1.457748117e-06
5.56,0.2689400254,0.1966390227,1.396003891e-06
5.58,0.2689400845,0.1966379822,1.336874896e-06
5.6,0.2689401411,0.1966369816,1.280250363e-06
5.62,0.2689401953,0.1966360194,1.226024212e-06
5.64,0.2689402473,0.1966350941,1.174094859e-06
5.66,0.268940297,0.1966342044,1.124365021e-06
5.68,0.2689403446,0.1966333488,1.076741533e-06
5.7,0.2689403902,0.1966325261,1.031135182e-06
5.72,0.2689404339,0.1966317351,9.874605277e-07
5.74,0.2689404757,0.1966309745,9.45635753e-07
5.76,0.2689405158,0.1966302431,9.055825041e-07
5.78,0.2689405541,0.1966295399,8.672257463e-07
5.8,0.2689405909,0.1966288638,8.304936234e-07
5.82,0.2689406261,0.1966282137,7.953173224e-07
5.84,0.2689406597,0.1966275887,7.616309451e-07
5.86,0.268940692,0.1966269877,7.293713846e-07
5.88,0.2689407229,0.19662641,6.984782066e-07
5.9,0.2689407525,0.1966258545,6.688935368e-07
5.92,0.2689407808,0.1966253205,6.405619521e-07
5.94,0.2689408079,0.1966248071,6.134303772e-07
5.96,0.2689408339,0.1966243136,5.874479843e-07
5.98,0.2689408588,0.1966238391,5.62566099e-07
6,0.2689408826,0.1966233829,5.387381083e-07
