t,p_1,QFI,trace_distance
2.72,0.2695139504,0.1895891175,0.0005725290532
2.74,0.2694897004,0.1898441283,0.0005482790726
2.76,0.2694664776,0.1900901944,0.0005250562216
2.78,0.2694442384,0.1903276119,0.0005028169952
2.8,0.2694229411,0.1905566685,0.0004815197312
2.82,0.2694025459,0.190777643,0.0004611245319
2.84,0.2693830146,0.1909908059,0.0004415931895
2.86,0.2693643105,0.1911964196,0.0004228891146
2.88,0.2693463986,0.1913947384,0.0004049772675
2.9,0.2693292455,0.1915860087,0.0003878240928
2.92,0.2693128188,0.1917704694,0.0003713974561
2.94,0.269297088,0.191948352,0.0003556665843
2.96,0.2692820234,0.1921198806,0.0003406020077
2.98,0.2692675969,0.1922852724,0.0003261755047
3,0.2692537814,0.1924447376,0.0003123600492
3.02,0.2692405511,0.19259848,0.0002991297596
3.04,0.2692278812,0.1927466966,0.0002864598509
3.06,0.269215748,0.1928895781,0.0002743265874
3.08,0.2692041286,0.1930273093,0.0002627072392
3.1,0.2691930014,0.1931600688,0.0002515800389
3.12,0.2691823455,0.1932880294,0.0002409241411
3.14,0.269172141,0.1934113584,0.0002307195834
3.16,0.2691623686,0.1935302176,0.0002209472489
3.18,0.2691530102,0.1936447632,0.0002115888303
3.2,0.2691440482,0.1937551466,0.000202626796
3.22,0.2691354657,0.193861514,0.0001940443566
3.24,0.2691272468,0.1939640068,0.0001858254342
3.26,0.269119376,0.1940627617,0.0001779546315
3.28,0.2691118386,0.1941579108,0.0001704172038
3.3,0.2691046204,0.1942495816,0.0001631990305
3.32,0.269097708,0.1943378976,0.0001562865895
3.34,0.2690910883,0.1944229779,0.0001496669311
3.36,0.269084749,0.1945049377,0.0001433276542
3.38,0.2690786783,0.1945838882,0.0001372568831
3.4,0.2690728646,0.1946599369,0.0001314432449
3.42,0.2690672972,0.1947331875,0.0001258758486
3.44,0.2690619656,0.1948037402,0.0001205442643
3.46,0.2690568599,0.1948716918,0.0001154385041
3.48,0.2690519704,0.1949371357,0.0001105490029
3.5,0.269047288,0.1950001622,0.0001058666009
3.52,0.2690428039,0.1950608583,0.0001013825262
3.54,0.2690385097,0.1951193081,9.708837856e-05
3.56,0.2690343975,0.1951755928,9.297611336e-05
3.58,0.2690304594,0.1952297907,8.903802683e-05
3.6,0.2690266881,0.1952819773,8.526674149e-05
3.62,0.2690230766,0.1953322257,8.165519231e-05
3.64,0.269019618,0.1953806061,7.819661354e-05
3.66,0.2690163059,0.1954271865,7.488452596e-05
3.68,0.2690131341,0.1954720325,7.171272482e-05
3.7,0.2690100966,0.1955152073,6.867526815e-05
3.72,0.2690071878,0.1955567718,6.576646568e-05
3.74,0.2690044022,0.1955967848,6.298086815e-05
3.76,0.2690017346,0.1956353031,6.031325709e-05
3.78,0.26899918,0.1956723814,5.775863509e-05
3.8,0.2689967336,0.1957080726,5.531221639e-05
3.82,0.2689943908,0.1957424274,5.296941794e-05
3.84,0.2689921472,0.195775495,5.072585082e-05
3.86,0.2689899987,0.1958073227,4.857731199e-05
3.88,0.2689879411,0.1958379562,4.651977645e-05
3.9,0.2689859708,0.1958674394,4.454938967e-05
3.92,0.2689840838,0.1958958147,4.266246038e-05
3.94,0.2689822768,0.1959231231,4.085545368e-05
3.96,0.2689805464,0.195949404,3.912498436e-05
3.98,0.2689788892,0.1959746953,3.746781062e-05
4,0.2689773022,0.1959990337,3.588082795e-05
4.02,0.2689757824,0.1960224545,3.436106336e-05
4.04,0.268974327,0.1960449918,3.290566976e-05
4.06,0.2689729333,0.1960666782,3.151192065e-05
4.08,0.2689715986,0.1960875455,3.017720504e-05
4.1,0.2689703204,0.1961076241,2.88990225e-05
4.12,0.2689690963,0.1961269432,2.767497853e-05
4.14,0.2689679242,0.1961455313,2.650278004e-05
4.16,0.2689668016,0.1961634156,2.538023106e-05
4.18,0.2689657266,0.1961806222,2.430522865e-05
4.2,0.2689646971,0.1961971765,2.327575893e-05
4.22,0.2689637113,0.1962131029,2.228989332e-05
4.24,0.2689627672,0.1962284248,2.134578493e-05
4.26,0.268961863,0.1962431649,2.04416651e-05
4.28,0.2689609972,0.1962573449,1.957584008e-05
4.3,0.2689601681,0.1962709858,1.874668784e-05
4.32,0.268959374,0.1962841079,1.795265509e-05
4.34,0.2689586136,0.1962967305,1.719225431e-05
4.36,0.2689578854,0.1963088725,1.646406099e-05
4.38,0.2689571881,0.196320552,1.576671095e-05
4.4,0.2689565203,0.1963317862,1.509889779e-05
4.42,0.2689558807,0.196342592,1.445937045e-05
4.44,0.2689552683,0.1963529854,1.384693087e-05
4.46,0.2689546818,0.1963629821,1.326043172e-05
4.48,0.2689541201,0.196372597,1.269877426e-05
4.5,0.2689535823,0.1963818444,1.216090631e-05
4.52,0.2689530672,0.1963907383,1.164582023e-05
4.54,0.2689525739,0.196399292,1.115255109e-05
4.56,0.2689521015,0.1964075184,1.06801748e-05
4.58,0.2689516492,0.1964154298,1.022780644e-05
4.6,0.268951216,0.1964230382,9.794598539e-06
4.62,0.2689508011,0.1964303549,9.379739549e-06
4.64,0.2689504038,0.1964373912,8.982452283e-06
4.66,0.2689500234,0.1964441576,8.601992474e-06
4.68,0.268949659,0.1964506643,8.237647381e-06
4.7,0.2689493101,0.1964569212,7.888734451e-06
4.72,0.268948976,0.1964629378,7.554600041e-06
4.74,0.268948656,0.1964687232,7.234618192e-06
4.76,0.2689483496,0.1964742862,6.928189461e-06
4.78,0.2689480561,0.1964796353,6.634739794e-06
4.8,0.2689477751,0.1964847785,6.35371945e-06
4.82,0.268947506,0.1964897238,6.084601974e-06
4.84,0.2689472483,0.1964944787,5.82688321e-06
4.86,0.2689470015,0.1964990504,5.580080354e-06
4.88,0.2689467651,0.1965034459,5.343731055e-06
4.9,0.2689465388,0.196507672,5.117392542e-06
4.92,0.268946322,0.1965117351,4.900640799e-06
4.94,0.2689461144,0.1965156414,4.69306977e-06
4.96,0.2689459157,0.1965193969,4.494290598e-06
4.98,0.2689457253,0.1965230074,4.303930896e-06
5,0.268945543,0.1965264785,4.121634049e-06
5.02,0.2689453684,0.1965298154,3.947058549e-06
5.04,0.2689452012,0.1965330233,3.77987735e-06
5.06,0.2689450411,0.1965361071,3.619777261e-06
5.08,0.2689448878,0.1965390717,3.466458354e-06
5.1,0.268944741,0.1965419215,3.319633407e-06
5.12,0.2689446004,0.196544661,3.179027362e-06
5.14,0.2689444657,0.1965472944,3.044376812e-06
5.16,0.2689443368,0.1965498257,2.915429506e-06
5.18,0.2689442133,0.196552259,2.791943879e-06
5.2,0.2689440951,0.1965545979,2.673688597e-06
5.22,0.2689439818,0.1965568461,2.560442122e-06
5.24,0.2689438734,0.1965590071,2.451992304e-06
5.26,0.2689437695,0.1965610842,2.348135974e-06
5.28,0.26894367,0.1965630806,2.248678573e-06
5.3,0.2689435748,0.1965649996,2.153433779e-06
5.32,0.2689434836,0.196566844,2.062223163e-06
5.34,0.2689433962,0.1965686166,1.974875854e-06
5.36,0.2689433126,0.1965703204,1.891228219e-06
5.38,0.2689432325,0.196571958,1.811123555e-06
5.4,0.2689431558,0.1965735318,1.734411795e-06
5.42,0.2689430823,0.1965750444,1.660949231e-06
5.44,0.268943012,0.1965764981,1.590598239e-06
5.46,0.2689429446,0.1965778951,1.523227027e-06
5.48,0.2689428801,0.1965792378,1.458709382e-06
5.5,0.2689428183,0.1965805282,1.39692444e-06
5.52,0.2689427591,0.1965817682,1.337756455e-06
5.54,0.2689427025,0.19658296,1.281094583e-06
5.56,0.2689426482,0.1965841052,1.226832674e-06
5.58,0.2689425962,0.1965852058,1.174869078e-06
5.6,0.2689425465,0.1965862634,1.125106446e-06
5.62,0.2689424988,0.1965872797,1.077451555e-06
5.64,0.2689424532,0.1965882564,1.03181513e-06
5.66,0.2689424095,0.1965891949,9.881116765e-07
5.68,0.2689423676,0.1965900967,9.462593217e-07
5.7,0.2689423275,0.1965909633,9.06179661e-07
5.72,0.2689422892,0.196591796,8.6779761e-07
5.74,0.2689422524,0.1965925962,8.310412652e-07
5.76,0.2689422172,0.1965933651,7.958417684e-07
5.78,0.2689421835,0.1965941038,7.621331778e-07
5.8,0.2689421512,0.1965948137,7.298523447e-07
5.82,0.2689421203,0.1965954958,6.989387951e-07
5.84,0.2689420907,0.1965961511,6.693346168e-07
5.86,0.2689420624,0.1965967808,6.409843498e-07
5.88,0.2689420352,0.1965973859,6.13834884e-07
5.9,0.2689420092,0.1965979672,5.878353579e-07
5.92,0.2689419843,0.1965985257,5.62937065e-07
5.94,0.2689419605,0.1965990623,5.390933616e-07
5.96,0.2689419376,0.1965995779,5.162595796e-07
5.98,0.2689419158,0.1966000733,4.943929429e-07
6,0.2689418948,0.1966005492,4.734524873e-07
