t,Ti_20C,Ti_40C,Ti_60C,Ti_80C
4.955000000000000000e+02,4.138424386318773074e-01,8.276848772637546148e-01,1.241527315895648798e+00,1.655369754527509230e+00
4.960000000000000000e+02,4.132688275445124404e-01,8.265376550890248808e-01,1.239806482633582618e+00,1.653075310178049762e+00
4.965000000000000000e+02,4.126927834012654728e-01,8.253855668025309456e-01,1.238078350203835498e+00,1.650771133605061891e+00
4.970000000000000000e+02,4.121207429269411193e-01,8.242414858538822386e-01,1.236362228780858885e+00,1.648482971707764477e+00
4.975000000000000000e+02,4.115463200851383618e-01,8.230926401702767237e-01,1.234638960255480811e+00,1.646185280340553447e+00
4.980000000000000000e+02,4.109758462521604372e-01,8.219516925043208744e-01,1.232927538756552366e+00,1.643903385008641749e+00
4.985000000000000000e+02,4.104030398739704211e-01,8.208060797479408421e-01,1.231209119621961889e+00,1.641612159495881684e+00
4.990000000000000000e+02,4.098341287147748702e-01,8.196682574295497403e-01,1.229502386144396553e+00,1.639336514859099481e+00
4.995000000000000000e+02,4.092629339809370492e-01,8.185258679618740985e-01,1.227788801942860886e+00,1.637051735923748197e+00
5.000000000000000000e+02,4.086955815322355079e-01,8.173911630644710158e-01,1.226086744596795342e+00,1.634782326128942032e+00
5.005000000000000000e+02,4.081259936420345014e-01,8.162519872840690027e-01,1.224377980926149689e+00,1.632503974568138005e+00
5.010000000000000000e+02,4.075601959449111078e-01,8.151203918898222156e-01,1.222680587834812371e+00,1.630240783779644431e+00
5.015000000000000000e+02,4.069922101160177164e-01,8.139844202320354327e-01,1.220976630348086900e+00,1.627968840464070865e+00
5.020000000000000000e+02,4.064279632160303635e-01,8.128559264320607269e-01,1.219283889648142605e+00,1.625711852864121454e+00
5.025000000000000000e+02,4.058615746843470262e-01,8.117231493686940524e-01,1.217584724053072165e+00,1.623446298737388105e+00
5.030000000000000000e+02,4.052988746316437130e-01,8.105977492632874259e-01,1.215896623894945350e+00,1.621195498526574852e+00
5.035000000000000000e+02,4.047340786512112487e-01,8.094681573024224974e-01,1.214202235953685260e+00,1.618936314604844995e+00
5.040000000000000000e+02,4.041729215006313325e-01,8.083458430012626650e-01,1.212518764501954394e+00,1.616691686002525330e+00
5.045000000000000000e+02,4.036097133435365691e-01,8.072194266870731383e-01,1.210829140030639905e+00,1.614438853374146277e+00
5.050000000000000000e+02,4.030500951547129063e-01,8.061001903094258125e-01,1.209150285464172470e+00,1.612200380618851625e+00
5.055000000000000000e+02,4.024884701108968343e-01,8.049769402217936687e-01,1.207465410332680733e+00,1.609953880443587337e+00
5.060000000000000000e+02,4.019303869483588088e-01,8.038607738967176175e-01,1.205791160845077314e+00,1.607721547793435235e+00
5.065000000000000000e+02,4.013703403255215463e-01,8.027406806510430926e-01,1.204111020976522894e+00,1.605481361302086185e+00
5.070000000000000000e+02,4.008137882587927692e-01,8.016275765175855383e-01,1.202441364776348109e+00,1.603255153035171077e+00
5.075000000000000000e+02,4.002553153822869803e-01,8.005106307645739605e-01,1.200765946146795216e+00,1.601021261529147921e+00
5.080000000000000000e+02,3.997002904859607852e-01,7.994005809719215705e-01,1.199100871457915218e+00,1.598801161943843141e+00
5.085000000000000000e+02,3.991433866986620060e-01,7.982867733973240121e-01,1.197430160096004670e+00,1.596573546794648024e+00
5.090000000000000000e+02,3.985898850525568804e-01,7.971797701051137608e-01,1.195769655157665312e+00,1.594359540210227522e+00
5.095000000000000000e+02,3.980345457147524968e-01,7.960690914295049936e-01,1.194103637144280583e+00,1.592138182859009987e+00
5.100000000000000000e+02,3.974825634038854361e-01,7.949651268077708721e-01,1.192447690211748679e+00,1.589930253615541744e+00
5.105000000000000000e+02,3.969287838931894186e-01,7.938575677863788371e-01,1.190786351679649968e+00,1.587715135572757674e+00
5.110000000000000000e+02,3.963783170079935303e-01,7.927566340159870606e-01,1.189134951024080067e+00,1.585513268031974121e+00
5.115000000000000000e+02,3.958260927191812328e-01,7.916521854383624657e-01,1.187478278157595213e+00,1.583304370876724931e+00
5.120000000000000000e+02,3.952771373554995193e-01,7.905542747109990387e-01,1.185831412066526980e+00,1.581108549421998077e+00
5.125000000000000000e+02,3.947264637003797816e-01,7.894529274007595632e-01,1.184179391101165990e+00,1.578905854801519126e+00
5.130000000000000000e+02,3.941790159595770504e-01,7.883580319191541008e-01,1.182537047878714276e+00,1.576716063838308202e+00
5.135000000000000000e+02,3.936298883669726578e-01,7.872597767339453156e-01,1.180889665100872676e+00,1.574519553467890631e+00
5.140000000000000000e+02,3.930839443559905888e-01,7.861678887119811776e-01,1.179251833067960220e+00,1.572335777423962355e+00
5.145000000000000000e+02,3.925363582715055699e-01,7.850727165430111398e-01,1.177609074814501611e+00,1.570145433086022280e+00
5.150000000000000000e+02,3.919919141030554499e-01,7.839838282061108998e-01,1.175975742309116612e+00,1.567967656412221800e+00
5.155000000000000000e+02,3.914458649890795172e-01,7.828917299781590344e-01,1.174337594967171938e+00,1.565783459956318069e+00
5.160000000000000000e+02,3.909029167815454286e-01,7.818058335630908573e-01,1.172708750344559903e+00,1.563611667126181715e+00
5.165000000000000000e+02,3.903584001170656848e-01,7.807168002341313695e-01,1.171075200351124224e+00,1.561433600468262739e+00
5.170000000000000000e+02,3.898169439947078985e-01,7.796338879894157969e-01,1.169450831984041983e+00,1.559267775978831594e+00
5.175000000000000000e+02,3.892739552752564336e-01,7.785479105505128672e-01,1.167821865825690253e+00,1.557095821101025734e+00
5.180000000000000000e+02,3.887339873682513769e-01,7.774679747365027538e-01,1.166201962104643997e+00,1.554935949473005508e+00
5.185000000000000000e+02,3.881925221057374031e-01,7.763850442114748063e-01,1.164577566317168689e+00,1.552770088422949613e+00
5.190000000000000000e+02,3.876540385502016406e-01,7.753080771004032812e-01,1.162962115650554296e+00,1.550616154200806562e+00
5.195000000000000000e+02,3.871140922728937284e-01,7.742281845457874567e-01,1.161342276818643882e+00,1.548456369091574913e+00
5.200000000000000000e+02,3.865770892110242940e-01,7.731541784220485880e-01,1.159731267633063112e+00,1.546308356844097176e+00
5.205000000000000000e+02,3.860386574633416501e-01,7.720773149266833002e-01,1.158115972389996529e+00,1.544154629853366600e+00
5.210000000000000000e+02,3.855031310434613445e-01,7.710062620869226890e-01,1.156509393130333407e+00,1.542012524173845378e+00
5.215000000000000000e+02,3.849662093859365086e-01,7.699324187718730172e-01,1.154898628157795315e+00,1.539864837543746034e+00
5.220000000000000000e+02,3.844321557625116625e-01,7.688643115250233251e-01,1.153296467287537652e+00,1.537728623050046650e+00
5.225000000000000000e+02,3.838967397717087948e-01,7.677934795434175896e-01,1.151690219315113950e+00,1.535586959086835179e+00
5.230000000000000000e+02,3.833641551054896013e-01,7.667283102109792026e-01,1.150092465316451040e+00,1.533456620421958405e+00
5.235000000000000000e+02,3.828302403738339521e-01,7.656604807476679042e-01,1.148490721121484981e+00,1.531320961495335808e+00
5.240000000000000000e+02,3.822991208318500256e-01,7.645982416637000512e-01,1.146897362495543859e+00,1.529196483327400102e+00
5.245000000000000000e+02,3.817667029675879675e-01,7.635334059351759350e-01,1.145300108902757685e+00,1.527066811870351870e+00
5.250000000000000000e+02,3.812370447232558135e-01,7.624740894465116270e-01,1.143711134169784316e+00,1.524948178893023254e+00
5.255000000000000000e+02,3.807061193503304963e-01,7.614122387006609927e-01,1.142118358050991489e+00,1.522824477401321985e+00
5.260000000000000000e+02,3.801779185834819330e-01,7.603558371669638660e-01,1.140533755750473333e+00,1.520711674333927732e+00
5.265000000000000000e+02,3.796484813414258142e-01,7.592969626828516283e-01,1.138945444024310305e+00,1.518593925365703257e+00
5.270000000000000000e+02,3.791217342384012312e-01,7.582434684768024624e-01,1.137365202715226786e+00,1.516486936953604925e+00
5.275000000000000000e+02,3.785937807822712386e-01,7.571875615645424773e-01,1.135781342346858125e+00,1.514375123129084955e+00
5.280000000000000000e+02,3.780684835359346962e-01,7.561369670718693925e-01,1.134205450607808530e+00,1.512273934143738785e+00
5.285000000000000000e+02,3.775420095361736728e-01,7.550840190723473455e-01,1.132626028608541446e+00,1.510168038144694691e+00
5.290000000000000000e+02,3.770181583459626395e-01,7.540363166919252791e-01,1.131054475037924334e+00,1.508072633383850558e+00
5.295000000000000000e+02,3.764931594883842436e-01,7.529863189767684872e-01,1.129479478465189146e+00,1.505972637953536974e+00
5.300000000000000000e+02,3.759707505604117372e-01,7.519415011208234745e-01,1.127912251681268074e+00,1.503883002241646949e+00
5.305000000000000000e+02,3.754472225460041557e-01,7.508944450920083113e-01,1.126341667638051547e+00,1.501788890184016623e+00
5.310000000000000000e+02,3.749262520930791709e-01,7.498525041861583418e-01,1.124778756279260605e+00,1.499705008372316684e+00
5.315000000000000000e+02,3.744041906379900198e-01,7.488083812759800395e-01,1.123212571913976277e+00,1.497616762551960079e+00
5.320000000000000000e+02,3.738846548796503910e-01,7.477693097593007820e-01,1.121653964638966272e+00,1.495538619518601564e+00
5.325000000000000000e+02,3.733640557150330608e-01,7.467281114300661216e-01,1.120092167145092077e+00,1.493456222860132243e+00
5.330000000000000000e+02,3.728459508776404974e-01,7.456919017552809947e-01,1.118537852632902840e+00,1.491383803510561989e+00
5.335000000000000000e+02,3.723268097496399420e-01,7.446536194992798841e-01,1.116980429248869200e+00,1.489307238998559768e+00
5.340000000000000000e+02,3.718101320663853571e-01,7.436202641327707141e-01,1.115430396199124985e+00,1.487240528265541428e+00
5.345000000000000000e+02,3.712924447359782221e-01,7.425848894719564441e-01,1.113877334207916903e+00,1.485169778943912888e+00
5.350000000000000000e+02,3.707771904469314705e-01,7.415543808938629411e-01,1.112331571340792635e+00,1.483108761787725882e+00
5.355000000000000000e+02,3.702609526898710257e-01,7.405219053797420514e-01,1.110782858069645940e+00,1.481043810759484103e+00
5.360000000000000000e+02,3.697471180420714987e-01,7.394942360841429974e-01,1.109241354126226042e+00,1.478988472168285995e+00
5.365000000000000000e+02,3.692323256488094785e-01,7.384646512976189570e-01,1.107696976946460410e+00,1.476929302595237914e+00
5.370000000000000000e+02,3.687199068962216941e-01,7.374398137924433883e-01,1.106159720688685510e+00,1.474879627584886777e+00
5.375000000000000000e+02,3.682065556718034927e-01,7.364131113436069853e-01,1.104619667015453999e+00,1.472826222687213971e+00
5.380000000000000000e+02,3.676955490754565403e-01,7.353910981509130806e-01,1.103086647226355410e+00,1.470782196301826161e+00
5.385000000000000000e+02,3.671836348394466043e-01,7.343672696788932086e-01,1.101550904518338925e+00,1.468734539357786417e+00
5.390000000000000000e+02,3.666740366673746365e-01,7.333480733347492730e-01,1.100022110002116804e+00,1.466696146669498546e+00
5.395000000000000000e+02,3.661635552537356730e-01,7.323271105074713461e-01,1.098490665761225671e+00,1.464654221014942692e+00
5.400000000000000000e+02,3.656553617811493240e-01,7.313107235622986479e-01,1.096966085343401787e+00,1.462621447124597296e+00
5.405000000000000000e+02,3.651463090382138788e-01,7.302926180764277575e-01,1.095438927114644301e+00,1.460585236152855515e+00
5.410000000000000000e+02,3.646395165473723665e-01,7.292790330947447330e-01,1.093918549642106441e+00,1.458558066189489466e+00
5.415000000000000000e+02,3.641318883377335780e-01,7.282637766754671560e-01,1.092395665013196293e+00,1.456527553350934312e+00
5.420000000000000000e+02,3.636264931181401039e-01,7.272529862362802078e-01,1.090879479354391890e+00,1.454505972472560416e+00
5.425000000000000000e+02,3.631202853185619972e-01,7.262405706371239944e-01,1.089360855955634477e+00,1.452481141274247989e+00
5.430000000000000000e+02,3.626162836668616052e-01,7.252325673337232104e-01,1.087848851000574157e+00,1.450465134667446421e+00
5.435000000000000000e+02,3.621114921681938270e-01,7.242229843363876540e-01,1.086334476504616120e+00,1.448445968672775308e+00
5.440000000000000000e+02,3.616088803883483749e-01,7.232177607766967498e-01,1.084826641165044236e+00,1.446435521553393500e+00
5.445000000000000000e+02,3.611055010954924427e-01,7.222110021909848854e-01,1.083316503286471999e+00,1.444422004381969771e+00
5.450000000000000000e+02,3.606042754986793497e-01,7.212085509973586994e-01,1.081812826496037161e+00,1.442417101994717399e+00
5.455000000000000000e+02,3.601023043304403259e-01,7.202046086608806519e-01,1.080306912991307655e+00,1.440409217321761304e+00
5.460000000000000000e+02,3.596024612351760297e-01,7.192049224703520593e-01,1.078807383705521872e+00,1.438409844940704119e+00
5.465000000000000000e+02,3.591018941242190010e-01,7.182037882484380020e-01,1.077305682372667661e+00,1.436407576496876004e+00
5.470000000000000000e+02,3.586034298563589573e-01,7.172068597127179146e-01,1.075810289569062661e+00,1.434413719425435829e+00
5.475000000000000000e+02,3.581042627491619612e-01,7.162085254983239224e-01,1.074312788247462791e+00,1.432417050996647845e+00
5.480000000000000000e+02,3.576071736419041969e-01,7.152143472838083937e-01,1.072821520925684169e+00,1.430428694567616787e+00
5.485000000000000000e+02,3.571094024986187776e-01,7.142188049972375552e-01,1.071328207495826135e+00,1.428437609994475110e+00
5.490000000000000000e+02,3.566136848925971492e-01,7.132273697851942984e-01,1.069841054677773684e+00,1.426454739570388597e+00
5.495000000000000000e+02,3.561173056870012843e-01,7.122346113740025686e-01,1.068351917060979872e+00,1.424469222748005137e+00
5.500000000000000000e+02,3.556229559302472865e-01,7.112459118604945729e-01,1.066868867790743636e+00,1.422491823720989146e+00
5.505000000000000000e+02,3.551279646496823261e-01,7.102559292993646523e-01,1.065383893949070071e+00,1.420511858598729305e+00
5.510000000000000000e+02,3.546349790976988103e-01,7.092699581953976207e-01,1.063904937293154163e+00,1.418539916390795241e+00
5.515000000000000000e+02,3.541413717430046404e-01,7.082827434860092808e-01,1.062424115229024579e+00,1.416565486972018562e+00
5.520000000000000000e+02,3.536497467587826904e-01,7.072994935175653808e-01,1.060949240276391592e+00,1.414598987035130762e+00
5.525000000000000000e+02,3.531575193441547356e-01,7.063150386883094711e-01,1.059472558032444667e+00,1.412630077376618942e+00
5.530000000000000000e+02,3.526672512981905427e-01,7.053345025963810855e-01,1.058001753894561858e+00,1.410669005192762171e+00
5.535000000000000000e+02,3.521763998511628913e-01,7.043527997023257825e-01,1.056529199553503773e+00,1.408705599404651565e+00
5.540000000000000000e+02,3.516874851214728537e-01,7.033749702429457074e-01,1.055062455364414120e+00,1.406749940485891415e+00
5.545000000000000000e+02,3.511980056828747365e-01,7.023960113657494730e-01,1.053594017048601117e+00,1.404792022731498946e+00
5.550000000000000000e+02,3.507104406550247688e-01,7.014208813100495377e-01,1.052131321965052990e+00,1.402841762620099075e+00
5.555000000000000000e+02,3.502223292788322340e-01,7.004446585576644679e-01,1.050666987836464727e+00,1.400889317115328936e+00
5.560000000000000000e+02,3.497361103459786236e-01,6.994722206919572471e-01,1.049208331037929653e+00,1.398944441383914494e+00
5.565000000000000000e+02,3.492493630992967724e-01,6.984987261985935447e-01,1.047748089297911633e+00,1.396997452397187089e+00
5.570000000000000000e+02,3.487644866622039430e-01,6.975289733244078860e-01,1.046293459986626928e+00,1.395057946648815772e+00
5.575000000000000000e+02,3.482790996251763360e-01,6.965581992503526720e-01,1.044837298875561871e+00,1.393116398500705344e+00
5.580000000000000000e+02,3.477955620922070779e-01,6.955911241844141557e-01,1.043386686276633668e+00,1.391182248368828311e+00
5.585000000000000000e+02,3.473115313579642205e-01,6.946230627159284410e-01,1.041934594073898879e+00,1.389246125431856882e+00
5.590000000000000000e+02,3.468293291451454152e-01,6.936586582902908305e-01,1.040487987435389172e+00,1.387317316580581661e+00
5.595000000000000000e+02,3.463466508197123872e-01,6.926933016394247744e-01,1.039039952459129168e+00,1.385386603278849549e+00
5.600000000000000000e+02,3.458657803507101391e-01,6.917315607014202783e-01,1.037597341052078903e+00,1.383463121402840557e+00
5.605000000000000000e+02,3.453844505529399811e-01,6.907689011058799622e-01,1.036153351658809285e+00,1.381537802211759924e+00
5.610000000000000000e+02,3.449049082590915916e-01,6.898098165181831831e-01,1.034714724777273887e+00,1.379619633036366366e+00
5.615000000000000000e+02,3.444249231206324424e-01,6.888498462412648848e-01,1.033274769361931078e+00,1.377699692482529770e+00
5.620000000000000000e+02,3.439467054410272340e-01,6.878934108820544679e-01,1.031840116323056833e+00,1.375786821764108936e+00
5.625000000000000000e+02,3.434680611062175259e-01,6.869361222124350519e-01,1.030404183318601952e+00,1.373872244424870104e+00
5.630000000000000000e+02,3.429911644875858201e-01,6.859823289751716402e-01,1.028973493462684630e+00,1.371964657950343280e+00
5.635000000000000000e+02,3.425138571133885534e-01,6.850277142267771069e-01,1.027541571340085724e+00,1.370055428453554214e+00
5.640000000000000000e+02,3.420382780102286802e-01,6.840765560204573603e-01,1.026114834030646961e+00,1.368153112040914721e+00
5.645000000000000000e+02,3.415623037661852379e-01,6.831246075323704758e-01,1.024686911298491765e+00,1.366249215064740952e+00
5.650000000000000000e+02,3.410880386407493248e-01,6.821760772814986495e-01,1.023264115922238204e+00,1.364352154562997299e+00
5.655000000000000000e+02,3.406133937089101948e-01,6.812267874178203897e-01,1.021840181126727032e+00,1.362453574835640779e+00
5.660000000000000000e+02,3.401404390312068315e-01,6.802808780624136631e-01,1.020421317093623159e+00,1.360561756124827326e+00
5.665000000000000000e+02,3.396671196060605524e-01,6.793342392121211049e-01,1.019001358818194092e+00,1.358668478424242210e+00
5.670000000000000000e+02,3.391954718538690017e-01,6.783909437077380034e-01,1.017586415561609670e+00,1.356781887415476007e+00
5.675000000000000000e+02,3.387234741422879836e-01,6.774469482845759671e-01,1.016170422426863951e+00,1.354893896569151934e+00
5.680000000000000000e+02,3.382531298011546284e-01,6.765062596023092567e-01,1.014759389403490530e+00,1.353012519204618513e+00
5.685000000000000000e+02,3.377824500223214343e-01,6.755649000446428687e-01,1.013347350066986507e+00,1.351129800089285737e+00
5.690000000000000000e+02,3.373134055856432667e-01,6.746268111712865334e-01,1.011940216756933353e+00,1.349253622342573067e+00
5.695000000000000000e+02,3.368440399709884403e-01,6.736880799419768806e-01,1.010532119912980420e+00,1.347376159883953761e+00
5.700000000000000000e+02,3.363762919399331253e-01,6.727525838798662505e-01,1.009128875819790494e+00,1.345505167759732501e+00
5.705000000000000000e+02,3.359082367330943342e-01,6.718164734661886683e-01,1.007724710199271456e+00,1.343632946932377337e+00
5.710000000000000000e+02,3.354417816166552768e-01,6.708835632333105536e-01,1.006325344849972936e+00,1.341767126466621107e+00
5.715000000000000000e+02,3.349750330733760606e-01,6.699500661467521212e-01,1.004925099220171703e+00,1.339900132293504242e+00
5.720000000000000000e+02,3.345098673884265850e-01,6.690197347768531699e-01,1.003529602165333046e+00,1.338039469553706340e+00
5.725000000000000000e+02,3.340444217765341506e-01,6.680888435530683012e-01,1.002133265329646861e+00,1.336177687106136602e+00
5.730000000000000000e+02,3.335805420477369054e-01,6.671610840954738109e-01,1.000741626143263119e+00,1.334322168190947622e+00
5.735000000000000000e+02,3.331163956470808429e-01,6.662327912941616859e-01,9.993491869412647333e-01,1.332465582588323372e+00
5.740000000000000000e+02,3.326537984070032650e-01,6.653075968140065299e-01,9.979613952210435457e-01,1.330615193628013060e+00
5.745000000000000000e+02,3.321909475093542952e-01,6.643818950187085903e-01,9.965728425280762082e-01,1.328763790037417181e+00
5.750000000000000000e+02,3.317296292983922257e-01,6.634592585967844514e-01,9.951888878952068751e-01,1.326918517193568903e+00
5.755000000000000000e+02,3.312680702074235484e-01,6.625361404148470967e-01,9.938042106222848560e-01,1.325072280829694193e+00
5.760000000000000000e+02,3.308080275738811693e-01,6.616160551477623386e-01,9.924240827216266325e-01,1.323232110295524677e+00
5.765000000000000000e+02,3.303477566050965208e-01,6.606955132101930417e-01,9.910432698152948916e-01,1.321391026420386083e+00
5.770000000000000000e+02,3.298889861051215178e-01,6.597779722102430355e-01,9.896669583153787642e-01,1.319555944420486071e+00
5.775000000000000000e+02,3.294299995858223085e-01,6.588599991716446169e-01,9.882899987574749190e-01,1.317719998343289234e+00
5.780000000000000000e+02,3.289724977834778130e-01,6.579449955669556260e-01,9.869174933504822889e-01,1.315889991133911252e+00
5.785000000000000000e+02,3.285147920526476639e-01,6.570295841052953278e-01,9.855443761579909534e-01,1.314059168210590656e+00
5.790000000000000000e+02,3.280585555199060366e-01,6.561171110398120732e-01,9.841756665597714004e-01,1.312234222079624146e+00
5.795000000000000000e+02,3.276021269282027859e-01,6.552042538564055718e-01,9.828063807846607602e-01,1.310408507712811144e+00
5.800000000000000000e+02,3.271471522449216351e-01,6.542943044898432703e-01,9.814414567347800045e-01,1.308588608979686541e+00
5.805000000000000000e+02,3.266919971546053958e-01,6.533839943092107916e-01,9.800759914638526027e-01,1.306767988618421583e+00
5.810000000000000000e+02,3.262382809085311308e-01,6.524765618170622616e-01,9.787148427256440186e-01,1.304953123634124523e+00
5.815000000000000000e+02,3.257843956934225460e-01,6.515687913868450920e-01,9.773531870803360277e-01,1.303137582773690184e+00
5.820000000000000000e+02,3.253319344802481083e-01,6.506638689604962167e-01,9.759958034408029448e-01,1.301327737920992433e+00
5.825000000000000000e+02,3.248793155256644027e-01,6.497586310513288055e-01,9.746379465770385053e-01,1.299517262102657611e+00
5.830000000000000000e+02,3.244281059489821928e-01,6.488562118979643856e-01,9.732843178469874346e-01,1.297712423795928771e+00
5.835000000000000000e+02,3.239767496516625656e-01,6.479534993033251311e-01,9.719302489550027957e-01,1.295906998606650262e+00
5.840000000000000000e+02,3.235267883230026342e-01,6.470535766460052685e-01,9.705803649690061263e-01,1.294107153292010537e+00
5.845000000000000000e+02,3.230766910910709555e-01,6.461533821821419110e-01,9.692300732732146429e-01,1.292306764364283822e+00
5.850000000000000000e+02,3.226279746298761353e-01,6.452559492597522706e-01,9.678839238896301822e-01,1.290511898519504541e+00
5.855000000000000000e+02,3.221791328828000900e-01,6.443582657656001800e-01,9.665373986484269153e-01,1.288716531531200360e+00
5.860000000000000000e+02,3.217316579164526402e-01,6.434633158329052804e-01,9.651949737493552561e-01,1.286926631665810561e+00
5.865000000000000000e+02,3.212840680849851083e-01,6.425681361699702165e-01,9.638522042549428903e-01,1.285136272339940433e+00
5.870000000000000000e+02,3.208378312488013862e-01,6.416756624976027723e-01,9.625134937463570850e-01,1.283351324995205545e+00
5.875000000000000000e+02,3.203914897748951773e-01,6.407829795497903547e-01,9.611744693247050719e-01,1.281565959099580709e+00
5.880000000000000000e+02,3.199464877121247497e-01,6.398929754242494994e-01,9.598394631363724727e-01,1.279785950848498999e+00
5.885000000000000000e+02,3.195013910489414855e-01,6.390027820978829709e-01,9.585041731468226800e-01,1.278005564195765942e+00
5.890000000000000000e+02,3.190576204107644642e-01,6.381152408215289284e-01,9.571728612322853991e-01,1.276230481643057857e+00
5.895000000000000000e+02,3.186137650225475682e-01,6.372275300450951363e-01,9.558412950676800079e-01,1.274455060090190273e+00
5.900000000000000000e+02,3.181712224681030321e-01,6.363424449362060642e-01,9.545136674043384062e-01,1.272684889872412128e+00
5.905000000000000000e+02,3.177286048301963817e-01,6.354572096603927633e-01,9.531858144906184549e-01,1.270914419320785527e+00
5.910000000000000000e+02,3.172872870265504019e-01,6.345745740531008039e-01,9.518618610796583113e-01,1.269149148106201608e+00
5.915000000000000000e+02,3.168459036253103989e-01,6.336918072506207977e-01,9.505377108759791582e-01,1.267383614501241595e+00
5.920000000000000000e+02,3.164058072474675853e-01,6.328116144949351707e-01,9.492174217424143023e-01,1.265623228989870341e+00
5.925000000000000000e+02,3.159656545802231875e-01,6.319313091604463750e-01,9.478969637407068660e-01,1.263862618320892750e+00
5.930000000000000000e+02,3.155267763111355706e-01,6.310535526222711411e-01,9.465803289334555615e-01,1.262107105244542282e+00
5.935000000000000000e+02,3.150878508861261196e-01,6.301757017722522392e-01,9.452635526584263204e-01,1.260351403544504478e+00
5.940000000000000000e+02,3.146501874166975909e-01,6.293003748333951819e-01,9.439505622501069837e-01,1.258600749666790364e+00
5.945000000000000000e+02,3.142124857530355087e-01,6.284249715060710173e-01,9.426374572591615930e-01,1.256849943012142035e+00
5.950000000000000000e+02,3.137760337820925116e-01,6.275520675641850232e-01,9.413281013463290492e-01,1.255104135128370046e+00
5.955000000000000000e+02,3.133395524097357665e-01,6.266791048194715330e-01,9.400186572292579257e-01,1.253358209638943066e+00
5.960000000000000000e+02,3.129043086440601584e-01,6.258086172881203169e-01,9.387129259322222197e-01,1.251617234576240634e+00
5.965000000000000000e+02,3.124690441037021316e-01,6.249380882074042631e-01,9.374071323111508036e-01,1.249876176414808526e+00
5.970000000000000000e+02,3.120350052580143085e-01,6.240700105160286171e-01,9.361050157740571365e-01,1.248140021032057234e+00
5.975000000000000000e+02,3.116009541010891226e-01,6.232019082021782452e-01,9.348028623033073359e-01,1.246403816404356490e+00
5.980000000000000000e+02,3.111681168980462431e-01,6.223362337960924862e-01,9.335043506941609337e-01,1.244672467592184972e+00
5.985000000000000000e+02,3.107352756866825771e-01,6.214705513733651543e-01,9.322058270600646068e-01,1.242941102746730309e+00
5.990000000000000000e+02,3.103036368568732328e-01,6.206072737137464657e-01,9.309109105705868359e-01,1.241214547427492931e+00
5.995000000000000000e+02,3.098720021638117217e-01,6.197440043276234434e-01,9.296160064914200660e-01,1.239488008655246887e+00
6.000000000000000000e+02,3.094415584457594903e-01,6.188831168915189807e-01,9.283246753372367266e-01,1.237766233783037961e+00
6.005000000000000000e+02,3.090111268543171974e-01,6.180222537086343948e-01,9.270333805629604740e-01,1.236044507417268790e+00
6.010000000000000000e+02,3.085818749944859718e-01,6.171637499889719436e-01,9.257456249834312700e-01,1.234327499977943887e+00
6.015000000000000000e+02,3.081526430985510601e-01,6.163052861971021201e-01,9.244579292956345284e-01,1.232610572394204240e+00
6.020000000000000000e+02,3.077245798513130737e-01,6.154491597026261474e-01,9.231737395539223456e-01,1.230898319405252295e+00
6.025000000000000000e+02,3.072965442552249016e-01,6.145930885104498032e-01,9.218896327656569412e-01,1.229186177020899606e+00
6.030000000000000000e+02,3.068696663829015847e-01,6.137393327658031694e-01,9.206089991487083068e-01,1.227478665531606339e+00
6.035000000000000000e+02,3.064428237014835688e-01,6.128856474029671375e-01,9.193284711044125146e-01,1.225771294805934275e+00
6.040000000000000000e+02,3.060171279743038042e-01,6.120342559486076084e-01,9.180513839228936490e-01,1.224068511897215217e+00
6.045000000000000000e+02,3.055914748327390740e-01,6.111829496654781479e-01,9.167744244982181101e-01,1.222365899330956296e+00
6.050000000000000000e+02,3.051669580288738359e-01,6.103339160577476719e-01,9.155008740866019679e-01,1.220667832115495344e+00
6.055000000000000000e+02,3.047424910627114514e-01,6.094849821254229028e-01,9.142274731881343541e-01,1.218969964250845806e+00
6.060000000000000000e+02,3.043191499682134094e-01,6.086382999364268187e-01,9.129574499046331226e-01,1.217276599872853637e+00
6.065000000000000000e+02,3.038958658233434917e-01,6.077917316466869835e-01,9.116875974700349161e-01,1.215583463293373967e+00
6.070000000000000000e+02,3.034736972321967485e-01,6.069473944643934971e-01,9.104210916965946865e-01,1.213894788928786994e+00
6.075000000000000000e+02,3.030515925647438991e-01,6.061031851294877981e-01,9.091547776942459080e-01,1.212206370258975596e+00
6.080000000000000000e+02,3.026305932788266873e-01,6.052611865576533745e-01,9.078917798364702918e-01,1.210522373115306749e+00
6.085000000000000000e+02,3.022096647551464343e-01,6.044193295102928687e-01,9.066289942654250922e-01,1.208838659020585737e+00
6.090000000000000000e+02,3.017898315842373336e-01,6.035796631684746671e-01,9.053694947526960135e-01,1.207159326336949334e+00
6.095000000000000000e+02,3.013700758808708358e-01,6.027401517617416715e-01,9.041102276426009610e-01,1.205480303523483343e+00
6.100000000000000000e+02,3.009514056426452200e-01,6.019028112852904400e-01,9.028542169279454299e-01,1.203805622570580880e+00
6.105000000000000000e+02,3.005328194462668634e-01,6.010656388925337268e-01,9.015984583388085838e-01,1.202131277785067454e+00
6.110000000000000000e+02,3.001153089662986773e-01,6.002306179325973545e-01,9.003459268988986963e-01,1.200461235865194709e+00
